Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_ITIS_ID	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Cordilleran Flycatcher	Empidonax occidentalis		Tyrannidae	American Ornithologists' Union 7th edition (incl. 58th suppl.)				2900		Colorado	San Isabel National Forest	forest; deciduous forest		1965		1966	summer	Animalia	Arthropoda	Insecta	Coleoptera										0.25	Items	96	23	3	stomach contents		AR	"Beaver, Donald L., and Paul H. Baldwin. “Ecological Overlap and the Problem of Competition and Sympatry in the Western and Hammond's Flycatchers.” The Condor, vol. 77, no. 1, 1975, p. 1., doi:10.2307/1366754. "
Cordilleran Flycatcher	Empidonax occidentalis		Tyrannidae	American Ornithologists' Union 7th edition (incl. 58th suppl.)				2900		Colorado	San Isabel National Forest	forest; deciduous forest		1965		1966	summer	Animalia	Arthropoda	Insecta	Coleoptera		Cleridae								0.01	Items	96	23	3	stomach contents		AR	"Beaver, Donald L., and Paul H. Baldwin. “Ecological Overlap and the Problem of Competition and Sympatry in the Western and Hammond's Flycatchers.” The Condor, vol. 77, no. 1, 1975, p. 1., doi:10.2307/1366754. "
Cordilleran Flycatcher	Empidonax occidentalis		Tyrannidae	American Ornithologists' Union 7th edition (incl. 58th suppl.)				2900		Colorado	San Isabel National Forest	forest; deciduous forest		1965		1966	summer	Animalia	Arthropoda	Insecta	Coleoptera		Curculionidae								0.02	Items	96	23	3	stomach contents		AR	"Beaver, Donald L., and Paul H. Baldwin. “Ecological Overlap and the Problem of Competition and Sympatry in the Western and Hammond's Flycatchers.” The Condor, vol. 77, no. 1, 1975, p. 1., doi:10.2307/1366754. "
Cordilleran Flycatcher	Empidonax occidentalis		Tyrannidae	American Ornithologists' Union 7th edition (incl. 58th suppl.)				2900		Colorado	San Isabel National Forest	forest; deciduous forest		1965		1966	summer	Animalia	Arthropoda	Insecta	Coleoptera		Scarabeidae								0.01	Items	96	23	3	stomach contents		AR	"Beaver, Donald L., and Paul H. Baldwin. “Ecological Overlap and the Problem of Competition and Sympatry in the Western and Hammond's Flycatchers.” The Condor, vol. 77, no. 1, 1975, p. 1., doi:10.2307/1366754. "
Cordilleran Flycatcher	Empidonax occidentalis		Tyrannidae	American Ornithologists' Union 7th edition (incl. 58th suppl.)				2900		Colorado	San Isabel National Forest	forest; deciduous forest		1965		1966	summer	Animalia	Arthropoda	Insecta	Coleoptera					YES					0.21	Items	96	23	3	stomach contents		AR	"Beaver, Donald L., and Paul H. Baldwin. “Ecological Overlap and the Problem of Competition and Sympatry in the Western and Hammond's Flycatchers.” The Condor, vol. 77, no. 1, 1975, p. 1., doi:10.2307/1366754. "
Cordilleran Flycatcher	Empidonax occidentalis		Tyrannidae	American Ornithologists' Union 7th edition (incl. 58th suppl.)				2900		Colorado	San Isabel National Forest	forest; deciduous forest		1965		1966	summer	Animalia	Arthropoda	Insecta	Diptera										0.31	Items	96	23	3	stomach contents		AR	"Beaver, Donald L., and Paul H. Baldwin. “Ecological Overlap and the Problem of Competition and Sympatry in the Western and Hammond's Flycatchers.” The Condor, vol. 77, no. 1, 1975, p. 1., doi:10.2307/1366754. "
Cordilleran Flycatcher	Empidonax occidentalis		Tyrannidae	American Ornithologists' Union 7th edition (incl. 58th suppl.)				2900		Colorado	San Isabel National Forest	forest; deciduous forest		1965		1966	summer	Animalia	Arthropoda	Insecta	Diptera		Empididae								0.0093	Items	96	23	3	stomach contents		AR	"Beaver, Donald L., and Paul H. Baldwin. “Ecological Overlap and the Problem of Competition and Sympatry in the Western and Hammond's Flycatchers.” The Condor, vol. 77, no. 1, 1975, p. 1., doi:10.2307/1366754. "
Cordilleran Flycatcher	Empidonax occidentalis		Tyrannidae	American Ornithologists' Union 7th edition (incl. 58th suppl.)				2900		Colorado	San Isabel National Forest	forest; deciduous forest		1965		1966	summer	Animalia	Arthropoda	Insecta	Diptera		Rhagionidae								0.0403	Items	96	23	3	stomach contents		AR	"Beaver, Donald L., and Paul H. Baldwin. “Ecological Overlap and the Problem of Competition and Sympatry in the Western and Hammond's Flycatchers.” The Condor, vol. 77, no. 1, 1975, p. 1., doi:10.2307/1366754. "
Cordilleran Flycatcher	Empidonax occidentalis		Tyrannidae	American Ornithologists' Union 7th edition (incl. 58th suppl.)				2900		Colorado	San Isabel National Forest	forest; deciduous forest		1965		1966	summer	Animalia	Arthropoda	Insecta	Diptera		Syrphidae								0.0093	Items	96	23	3	stomach contents		AR	"Beaver, Donald L., and Paul H. Baldwin. “Ecological Overlap and the Problem of Competition and Sympatry in the Western and Hammond's Flycatchers.” The Condor, vol. 77, no. 1, 1975, p. 1., doi:10.2307/1366754. "
Cordilleran Flycatcher	Empidonax occidentalis		Tyrannidae	American Ornithologists' Union 7th edition (incl. 58th suppl.)				2900		Colorado	San Isabel National Forest	forest; deciduous forest		1965		1966	summer	Animalia	Arthropoda	Insecta	Diptera		Tabanidae								0.031	Items	96	23	3	stomach contents		AR	"Beaver, Donald L., and Paul H. Baldwin. “Ecological Overlap and the Problem of Competition and Sympatry in the Western and Hammond's Flycatchers.” The Condor, vol. 77, no. 1, 1975, p. 1., doi:10.2307/1366754. "
