"Common_Name"	"Scientific_Name"	"Subspecies"	"Family"	"Taxonomy"	"Longitude_dd"	"Latitude_dd"	"Altitude_min_m"	"Altitude_mean_m"	"Altitude_max_m"	"Location_Region"	"Location_Specific"	"Habitat_type"	"Observation_Month_Begin"	"Observation_Year_Begin"	"Observation_Month_End"	"Observation_Year_End"	"Observation_Season"	"Analysis_Number"	"Prey_Kingdom"	"Prey_Phylum"	"Prey_Class"	"Prey_Order"	"Prey_Suborder"	"Prey_Family"	"Prey_Genus"	"Prey_Scientific_Name"	"Inclusive_Prey_Taxon"	"Prey_Name_ITIS_ID"	"Prey_Name_Status"	"Prey_Stage"	"Prey_Part"	"Prey_Common_Name"	"Fraction_Diet"	"Diet_Type"	"Item_Sample_Size"	"Bird_Sample_Size"	"Sites"	"Study_Type"	"Notes"	"Entered_By"	"Source"
"Bulwer's Petrel"	"Bulweria bulwerii"	NA	"Procellariidae"	"eBird Clements Checklist v2019"	-25.16666667	-36.91666667	NA	NA	NA	"Portugal"	"Santa Maria Island; Vila Islet"	NA	8	1998	8	1998	"fall"	1	"Non-biological"	""	""	""	""	""	""	""	"yes"	NA	"accepted"	NA	NA	"oil"	0.11	"Occurrence"	45	NA	1	"stomach contents"	"Table 1"	"CW"	"Clarke, M. R., V. C. Neves, and D. Nolf. 2011. Diet of Bulwer's Petrel (Bluweria bulwerii) in the Azores, NE Atlantic. Waterbirds: The International Journal of Waterbird Biology 34: 357-362"
"Bulwer's Petrel"	"Bulweria bulwerii"	NA	"Procellariidae"	"eBird Clements Checklist v2019"	-25.16666667	-36.91666667	NA	NA	NA	"Portugal"	"Santa Maria Island; Vila Islet"	NA	8	1998	8	1998	"fall"	1	"Animalia"	"Arthropoda"	""	""	""	""	""	""	"yes"	"82696"	"verified"	NA	NA	"crustacea"	0.07	"Occurrence"	45	NA	1	"stomach contents"	"Table 1"	"CW"	"Clarke, M. R., V. C. Neves, and D. Nolf. 2011. Diet of Bulwer's Petrel (Bluweria bulwerii) in the Azores, NE Atlantic. Waterbirds: The International Journal of Waterbird Biology 34: 357-362"
"Bulwer's Petrel"	"Bulweria bulwerii"	NA	"Procellariidae"	"eBird Clements Checklist v2019"	-25.16666667	-36.91666667	NA	NA	NA	"Portugal"	"Santa Maria Island; Vila Islet"	NA	8	1998	8	1998	"fall"	1	"Animalia"	"Mollusca"	"Cephalopoda"	""	""	""	""	""	"yes"	"82326"	"verified"	NA	NA	"squid"	0.76	"Occurrence"	45	NA	1	"stomach contents"	"Table 1"	"CW"	"Clarke, M. R., V. C. Neves, and D. Nolf. 2011. Diet of Bulwer's Petrel (Bluweria bulwerii) in the Azores, NE Atlantic. Waterbirds: The International Journal of Waterbird Biology 34: 357-362"
"Bulwer's Petrel"	"Bulweria bulwerii"	NA	"Procellariidae"	"eBird Clements Checklist v2019"	-25.16666667	-36.91666667	NA	NA	NA	"Portugal"	"Santa Maria Island; Vila Islet"	NA	8	1998	8	1998	"fall"	1	"Animalia"	"Mollusca"	"Cephalopoda"	""	""	""	""	""	"yes"	"82326"	"verified"	NA	NA	""	0.42	"Occurrence"	45	NA	1	"stomach contents"	"Table 1; squid beaks"	"CW"	"Clarke, M. R., V. C. Neves, and D. Nolf. 2011. Diet of Bulwer's Petrel (Bluweria bulwerii) in the Azores, NE Atlantic. Waterbirds: The International Journal of Waterbird Biology 34: 357-362"
"Bulwer's Petrel"	"Bulweria bulwerii"	NA	"Procellariidae"	"eBird Clements Checklist v2019"	-25.16666667	-36.91666667	NA	NA	NA	"Portugal"	"Santa Maria Island; Vila Islet"	NA	8	1998	8	1998	"fall"	1	"Animalia"	"Chordata"	""	""	""	""	""	""	"yes"	"158852"	"verified"	NA	NA	"fish"	0.62	"Occurrence"	45	NA	1	"stomach contents"	"Table 1"	"CW"	"Clarke, M. R., V. C. Neves, and D. Nolf. 2011. Diet of Bulwer's Petrel (Bluweria bulwerii) in the Azores, NE Atlantic. Waterbirds: The International Journal of Waterbird Biology 34: 357-362"
"Bulwer's Petrel"	"Bulweria bulwerii"	NA	"Procellariidae"	"eBird Clements Checklist v2019"	-25.16666667	-36.91666667	NA	NA	NA	"Portugal"	"Santa Maria Island; Vila Islet"	NA	8	1998	8	1998	"fall"	1	"Animalia"	"Chordata"	""	""	""	""	""	""	"yes"	"158852"	"verified"	NA	NA	""	0.42	"Occurrence"	45	NA	1	"stomach contents"	"Table 1; otoliths "	"CW"	"Clarke, M. R., V. C. Neves, and D. Nolf. 2011. Diet of Bulwer's Petrel (Bluweria bulwerii) in the Azores, NE Atlantic. Waterbirds: The International Journal of Waterbird Biology 34: 357-362"
"Bulwer's Petrel"	"Bulweria bulwerii"	NA	"Procellariidae"	"eBird Clements Checklist v2019"	-25.16666667	-36.91666667	NA	NA	NA	"Portugal"	"Santa Maria Island; Vila Islet"	NA	8	1999	8	1999	"fall"	2	"Non-biological"	""	""	""	""	""	""	""	"yes"	NA	"accepted"	NA	NA	"oil"	0.03	"Occurrence"	40	NA	1	"stomach contents"	"Table 1"	"CW"	"Clarke, M. R., V. C. Neves, and D. Nolf. 2011. Diet of Bulwer's Petrel (Bluweria bulwerii) in the Azores, NE Atlantic. Waterbirds: The International Journal of Waterbird Biology 34: 357-362"
"Bulwer's Petrel"	"Bulweria bulwerii"	NA	"Procellariidae"	"eBird Clements Checklist v2019"	-25.16666667	-36.91666667	NA	NA	NA	"Portugal"	"Santa Maria Island; Vila Islet"	NA	8	1999	8	1999	"fall"	2	"Animalia"	"Arthropoda"	""	""	""	""	""	""	"yes"	"82696"	"verified"	NA	NA	"crustacea"	0.05	"Occurrence"	40	NA	1	"stomach contents"	"Table 1"	"CW"	"Clarke, M. R., V. C. Neves, and D. Nolf. 2011. Diet of Bulwer's Petrel (Bluweria bulwerii) in the Azores, NE Atlantic. Waterbirds: The International Journal of Waterbird Biology 34: 357-362"
"Bulwer's Petrel"	"Bulweria bulwerii"	NA	"Procellariidae"	"eBird Clements Checklist v2019"	-25.16666667	-36.91666667	NA	NA	NA	"Portugal"	"Santa Maria Island; Vila Islet"	NA	8	1999	8	1999	"fall"	2	"Animalia"	"Mollusca"	"Cephalopoda"	""	""	""	""	""	"yes"	"82326"	"verified"	NA	NA	"squid"	0.88	"Occurrence"	40	NA	1	"stomach contents"	"Table 1"	"CW"	"Clarke, M. R., V. C. Neves, and D. Nolf. 2011. Diet of Bulwer's Petrel (Bluweria bulwerii) in the Azores, NE Atlantic. Waterbirds: The International Journal of Waterbird Biology 34: 357-362"
"Bulwer's Petrel"	"Bulweria bulwerii"	NA	"Procellariidae"	"eBird Clements Checklist v2019"	-25.16666667	-36.91666667	NA	NA	NA	"Portugal"	"Santa Maria Island; Vila Islet"	NA	8	1999	8	1999	"fall"	2	"Animalia"	"Mollusca"	"Cephalopoda"	""	""	""	""	""	"yes"	"82326"	"verified"	NA	NA	""	0.3	"Occurrence"	40	NA	1	"stomach contents"	"Table 1; squid beaks"	"CW"	"Clarke, M. R., V. C. Neves, and D. Nolf. 2011. Diet of Bulwer's Petrel (Bluweria bulwerii) in the Azores, NE Atlantic. Waterbirds: The International Journal of Waterbird Biology 34: 357-362"
