Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Analysis_Number	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Inclusive_Prey_Taxon	Prey_Name_ITIS_ID	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Bulwer's Petrel	Bulweria bulwerii		Procellariidae	eBird Clements Checklist v2019	-25.16666667	-36.91666667				Portugal	Santa Maria Island		8	1998	8	1998		1														oil	0.11	Occurrence	45				Table 1	CW	"Clarke, M. R., V. C. Neves, and D. Nolf. 2011. Diet of Bulwer's Petrel (Bluweria bulwerii) in the Azores, NE Atlantic. Waterbirds: The International Journal of Waterbird Biology 34: 357-362"
													8	1998	8	1998		1														crustacea	0.07	Occurrence	45				Table 1	CW	"Clarke, M. R., V. C. Neves, and D. Nolf. 2011. Diet of Bulwer's Petrel (Bluweria bulwerii) in the Azores, NE Atlantic. Waterbirds: The International Journal of Waterbird Biology 34: 357-362"
													8	1998	8	1998		1														squid	0.76	Occurrence	45				Table 1	CW	"Clarke, M. R., V. C. Neves, and D. Nolf. 2011. Diet of Bulwer's Petrel (Bluweria bulwerii) in the Azores, NE Atlantic. Waterbirds: The International Journal of Waterbird Biology 34: 357-362"
													8	1998	8	1998		1														beaks of squids	0.42	Occurrence	45				Table 1	CW	"Clarke, M. R., V. C. Neves, and D. Nolf. 2011. Diet of Bulwer's Petrel (Bluweria bulwerii) in the Azores, NE Atlantic. Waterbirds: The International Journal of Waterbird Biology 34: 357-362"
													8	1998	8	1998		1														fish	0.62	Occurrence	45				Table 1	CW	"Clarke, M. R., V. C. Neves, and D. Nolf. 2011. Diet of Bulwer's Petrel (Bluweria bulwerii) in the Azores, NE Atlantic. Waterbirds: The International Journal of Waterbird Biology 34: 357-362"
													8	1998	8	1998		1														fish otoliths	0.42	Occurrence	45				Table 1	CW	"Clarke, M. R., V. C. Neves, and D. Nolf. 2011. Diet of Bulwer's Petrel (Bluweria bulwerii) in the Azores, NE Atlantic. Waterbirds: The International Journal of Waterbird Biology 34: 357-362"
													8	1999	8	1999		2														oil	0.03	Occurrence	40				Table 1	CW	"Clarke, M. R., V. C. Neves, and D. Nolf. 2011. Diet of Bulwer's Petrel (Bluweria bulwerii) in the Azores, NE Atlantic. Waterbirds: The International Journal of Waterbird Biology 34: 357-362"
													8	1999	8	1999		2														crustacea	0.05	Occurrence	40				Table 1	CW	"Clarke, M. R., V. C. Neves, and D. Nolf. 2011. Diet of Bulwer's Petrel (Bluweria bulwerii) in the Azores, NE Atlantic. Waterbirds: The International Journal of Waterbird Biology 34: 357-362"
													8	1999	8	1999		2														squid	0.88	Occurrence	40				Table 1	CW	"Clarke, M. R., V. C. Neves, and D. Nolf. 2011. Diet of Bulwer's Petrel (Bluweria bulwerii) in the Azores, NE Atlantic. Waterbirds: The International Journal of Waterbird Biology 34: 357-362"
													8	1999	8	1999		2														beaks of squids	0.3	Occurrence	40				Table 1	CW	"Clarke, M. R., V. C. Neves, and D. Nolf. 2011. Diet of Bulwer's Petrel (Bluweria bulwerii) in the Azores, NE Atlantic. Waterbirds: The International Journal of Waterbird Biology 34: 357-362"
													8	1999	8	1999		2														fish	0.7	Occurrence	40				Table 1	CW	"Clarke, M. R., V. C. Neves, and D. Nolf. 2011. Diet of Bulwer's Petrel (Bluweria bulwerii) in the Azores, NE Atlantic. Waterbirds: The International Journal of Waterbird Biology 34: 357-362"
													8	1999	8	1999		2														fish otoliths	0.48	Occurrence	40				Table 1	CW	"Clarke, M. R., V. C. Neves, and D. Nolf. 2011. Diet of Bulwer's Petrel (Bluweria bulwerii) in the Azores, NE Atlantic. Waterbirds: The International Journal of Waterbird Biology 34: 357-362"
																		3															0.4	Occurrence	40				Table 1	CW	"Clarke, M. R., V. C. Neves, and D. Nolf. 2011. Diet of Bulwer's Petrel (Bluweria bulwerii) in the Azores, NE Atlantic. Waterbirds: The International Journal of Waterbird Biology 34: 357-362"
																		3																					Table 2		
																		3																					Table 2		
																		3																					Table 2		
																		3																					Table 2		
																		3																					Table 2		
																		3																					Table 2		
																		3																					Table 2		
																		3																					Table 2		
																		3																					Table 2		
																		3																					Table 2		
																		3																					Table 2		
																		3																					Table 2		
																		3																					Table 2		
																		3																					Table 2		
																		3																					Table 2		
																		4																					Table 3		
																		4																					Table 4		
																		4																					Table 5		
																		4																					Table 6		
																		4																					Table 7		
																		4																					Table 8		
																		4																					Table 9		
																		4																					Table 10		
																		4																					Table 11		
																		4																					Table 12		
																		4																					Table 13		
																		4																					Table 14		
																		4																					Table 15		
																		4																					Table 16		
																		4																					Table 17		
