Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_ITIS_ID	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
White-naped Jay	Cyanocorax cyanopogon		Corvidae	eBird Clements Checklist v2016	-15.845	-52.009	NA	NA	NA	Brazil	Araguaia Campus of the Federal University of Mato Grosso	woodland; grassland	8	2006	12	2006	Fall	Animalia	Arthropoda	Insecta	Acrididae	NA	NA	NA	NA	no	NA	NA	NA	NA	0.6	Occurrence	48	10	1	behavioral observation	habitat described as savannah	DR	"Barros, R. A. M., Costa, CA, and Pascotto, M.C. 2014. Diet and feeding behavior of the White-naped Jay, Cyanocorax cyanopogon (Wied 1821) (Aves, Passeriformes, Corvidae) in a disturbed environment in central Brazil. 74:899-905."
White-naped Jay	Cyanocorax cyanopogon		Corvidae	eBird Clements Checklist v2016	-15.845	-52.009	NA	NA	NA	Brazil	Araguaia Campus of the Federal University of Mato Grosso	woodland; grassland	8	2006	12	2006	Fall	Animalia	Arthropoda	Insecta	Gryllidae	NA	NA	NA	NA	no	NA	NA	NA	NA	0.7	Occurrence	48	10	1	behavioral observation	habitat described as savannah	DR	"Barros, R. A. M., Costa, CA, and Pascotto, M.C. 2014. Diet and feeding behavior of the White-naped Jay, Cyanocorax cyanopogon (Wied 1821) (Aves, Passeriformes, Corvidae) in a disturbed environment in central Brazil. 74:899-905."
White-naped Jay	Cyanocorax cyanopogon		Corvidae	eBird Clements Checklist v2016	-15.845	-52.009	NA	NA	NA	Brazil	Araguaia Campus of the Federal University of Mato Grosso	woodland; grassland	8	2006	12	2006	Fall	Animalia	Arthropoda	Insecta	Termitidae	NA	NA	NA	NA	no	NA	NA	NA	NA	0.3	Occurrence	48	10	1	behavioral observation	habitat described as savannah	DR	"Barros, R. A. M., Costa, CA, and Pascotto, M.C. 2014. Diet and feeding behavior of the White-naped Jay, Cyanocorax cyanopogon (Wied 1821) (Aves, Passeriformes, Corvidae) in a disturbed environment in central Brazil. 74:899-905."
White-naped Jay	Cyanocorax cyanopogon		Corvidae	eBird Clements Checklist v2016	-15.845	-52.009	NA	NA	NA	Brazil	Araguaia Campus of the Federal University of Mato Grosso	woodland; grassland	8	2006	12	2006	Fall	Animalia	Arthropoda	Insecta	Formicidae	NA	NA	NA	NA	no	NA	NA	NA	NA	0.7	Occurrence	48	10	1	behavioral observation	habitat described as savannah	DR	"Barros, R. A. M., Costa, CA, and Pascotto, M.C. 2014. Diet and feeding behavior of the White-naped Jay, Cyanocorax cyanopogon (Wied 1821) (Aves, Passeriformes, Corvidae) in a disturbed environment in central Brazil. 74:899-905."
White-naped Jay	Cyanocorax cyanopogon		Corvidae	eBird Clements Checklist v2016	-15.845	-52.009	NA	NA	NA	Brazil	Araguaia Campus of the Federal University of Mato Grosso	woodland; grassland	8	2006	12	2006	Fall	Animalia	Arthropoda	Insecta	Apidae	NA	NA	NA	NA	no	NA	NA	NA	NA	0.1	Occurrence	48	10	1	behavioral observation	habitat described as savannah	DR	"Barros, R. A. M., Costa, CA, and Pascotto, M.C. 2014. Diet and feeding behavior of the White-naped Jay, Cyanocorax cyanopogon (Wied 1821) (Aves, Passeriformes, Corvidae) in a disturbed environment in central Brazil. 74:899-905."
White-naped Jay	Cyanocorax cyanopogon		Corvidae	eBird Clements Checklist v2016	-15.845	-52.009	NA	NA	NA	Brazil	Araguaia Campus of the Federal University of Mato Grosso	woodland; grassland	8	2006	12	2006	Fall	Animalia	Arthropoda	Arachnida	Araneae	NA	NA	NA	NA	no	NA	NA	NA	NA	0.7	Occurrence	48	10	1	behavioral observation	habitat described as savannah	DR	"Barros, R. A. M., Costa, CA, and Pascotto, M.C. 2014. Diet and feeding behavior of the White-naped Jay, Cyanocorax cyanopogon (Wied 1821) (Aves, Passeriformes, Corvidae) in a disturbed environment in central Brazil. 74:899-905."
White-naped Jay	Cyanocorax cyanopogon		Corvidae	eBird Clements Checklist v2016	-15.845	-52.009	NA	NA	NA	Brazil	Araguaia Campus of the Federal University of Mato Grosso	woodland; grassland	8	2006	12	2006	Fall	Animalia	Arthropoda	NA	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	0.3	Occurrence	48	10	1	behavioral observation	habitat described as savannah	DR	"Barros, R. A. M., Costa, CA, and Pascotto, M.C. 2014. Diet and feeding behavior of the White-naped Jay, Cyanocorax cyanopogon (Wied 1821) (Aves, Passeriformes, Corvidae) in a disturbed environment in central Brazil. 74:899-905."
White-naped Jay	Cyanocorax cyanopogon		Corvidae	eBird Clements Checklist v2016	-15.845	-52.009	NA	NA	NA	Brazil	Araguaia Campus of the Federal University of Mato Grosso	woodland; grassland	8	2006	12	2006	Fall	Plantae	Speramtophyta	Magnoliopsida	Sapindales	NA	NA	NA	Anacardium occidentale	no	NA	NA	fruit	NA	0.4	Occurrence	NA	10	1	behavioral observation	habitat described as savannah	DR	"Barros, R. A. M., Costa, CA, and Pascotto, M.C. 2014. Diet and feeding behavior of the White-naped Jay, Cyanocorax cyanopogon (Wied 1821) (Aves, Passeriformes, Corvidae) in a disturbed environment in central Brazil. 74:899-905."
White-naped Jay	Cyanocorax cyanopogon		Corvidae	eBird Clements Checklist v2016	-15.845	-52.009	NA	NA	NA	Brazil	Araguaia Campus of the Federal University of Mato Grosso	woodland; grassland	8	2006	12	2006	Fall	Plantae	Speramtophyta	Magnoliopsida	Sapindales	NA	NA	NA	Mangifera indica	no	NA	NA	fruit	NA	0.2	Occurrence	NA	10	1	behavioral observation	habitat described as savannah	DR	"Barros, R. A. M., Costa, CA, and Pascotto, M.C. 2014. Diet and feeding behavior of the White-naped Jay, Cyanocorax cyanopogon (Wied 1821) (Aves, Passeriformes, Corvidae) in a disturbed environment in central Brazil. 74:899-905."
White-naped Jay	Cyanocorax cyanopogon		Corvidae	eBird Clements Checklist v2016	-15.845	-52.009	NA	NA	NA	Brazil	Araguaia Campus of the Federal University of Mato Grosso	woodland; grassland	8	2006	12	2006	Fall	Plantae	Speramtophyta	Magnoliopsida	Malvales	NA	NA	NA	Erioteca gracilipes	no	NA	NA	seed	NA	0.1	Occurrence	NA	10	1	behavioral observation	habitat described as savannah	DR	"Barros, R. A. M., Costa, CA, and Pascotto, M.C. 2014. Diet and feeding behavior of the White-naped Jay, Cyanocorax cyanopogon (Wied 1821) (Aves, Passeriformes, Corvidae) in a disturbed environment in central Brazil. 74:899-905."
White-naped Jay	Cyanocorax cyanopogon		Corvidae	eBird Clements Checklist v2016	-15.845	-52.009	NA	NA	NA	Brazil	Araguaia Campus of the Federal University of Mato Grosso	woodland; grassland	8	2006	12	2006	Fall	Plantae	Spermatophyta	Magnoliopsida	Fabales	NA	NA	NA	Inga laurina	no	NA	NA	seed	NA	0.1	Occurrence	NA	10	1	behavioral observation	habitat described as savannah	DR	"Barros, R. A. M., Costa, CA, and Pascotto, M.C. 2014. Diet and feeding behavior of the White-naped Jay, Cyanocorax cyanopogon (Wied 1821) (Aves, Passeriformes, Corvidae) in a disturbed environment in central Brazil. 74:899-905."
White-naped Jay	Cyanocorax cyanopogon		Corvidae	eBird Clements Checklist v2016	-15.845	-52.009	NA	NA	NA	Brazil	Araguaia Campus of the Federal University of Mato Grosso	woodland; grassland	8	2006	12	2006	Fall	Plantae	Spermatophyta	Magnoliopsida	Rosales	NA	NA	NA	Brosimum gaudichaudii	no	NA	NA	fruit	NA	0.2	Occurrence	NA	10	1	behavioral observation	habitat described as savannah	DR	"Barros, R. A. M., Costa, CA, and Pascotto, M.C. 2014. Diet and feeding behavior of the White-naped Jay, Cyanocorax cyanopogon (Wied 1821) (Aves, Passeriformes, Corvidae) in a disturbed environment in central Brazil. 74:899-905."
White-naped Jay	Cyanocorax cyanopogon		Corvidae	eBird Clements Checklist v2016	-15.845	-52.009	NA	NA	NA	Brazil	Araguaia Campus of the Federal University of Mato Grosso	woodland; grassland	8	2006	12	2006	Fall	Plantae	Spermatophyta	Magnoliopsida	Mrytales	NA	NA	NA	Eugenia jambolana	no	NA	NA	fruit	NA	0.4	Occurrence	NA	10	1	behavioral observation	habitat described as savannah	DR	"Barros, R. A. M., Costa, CA, and Pascotto, M.C. 2014. Diet and feeding behavior of the White-naped Jay, Cyanocorax cyanopogon (Wied 1821) (Aves, Passeriformes, Corvidae) in a disturbed environment in central Brazil. 74:899-905."
