Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_ITIS_ID	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Yellow-billed Cuckoo	Coccyzus americanus	NA	Cuculidae 	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Arizona	Yuma County	forest	7	1978	8	1978	Summer	Animalia	Arthopoda	Insecta	NA	NA	NA	NA	NA	NA	NA	larva 	NA	NA	0.0345528	Wt_or_Vol	31	6	1	stomach contents	NA	DR	"Rosenberg, K. V., R. D. Ohmart, and B. W. Anderson. 1982. Community organization of riparian breeding birds: response to an annual resource peak. Auk 99:260-274."
Yellow-billed Cuckoo	Coccyzus americanus	NA	Cuculidae 	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Arizona	Yuma County	forest	7	1978	8	1978	Summer	Animalia	Arthopoda	Insecta	Mantodea	NA	Mantidae	NA	NA	NA	NA	NA	NA	NA	0.2926829	Wt_or_Vol	31	6	1	stomach contents	NA	DR	"Rosenberg, K. V., R. D. Ohmart, and B. W. Anderson. 1982. Community organization of riparian breeding birds: response to an annual resource peak. Auk 99:260-274."
Yellow-billed Cuckoo	Coccyzus americanus	NA	Cuculidae 	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Arizona	Yuma County	forest	7	1978	8	1978	Summer	Animalia	Arthopoda	Insecta	Orthoptera	NA	Caelifera	NA	NA	NA	NA	NA	NA	NA	0.2764227	Wt_or_Vol	31	6	1	stomach contents	NA	DR	"Rosenberg, K. V., R. D. Ohmart, and B. W. Anderson. 1982. Community organization of riparian breeding birds: response to an annual resource peak. Auk 99:260-274."
Yellow-billed Cuckoo	Coccyzus americanus	NA	Cuculidae 	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Arizona	Yuma County	forest	7	1978	8	1978	Summer	Animalia	Arthopoda	Insecta	Hemiptera	NA	Cicadidae	Cicada	NA	NA	NA	NA	NA	NA	0.3888211	Wt_or_Vol	31	6	1	stomach contents	NA	DR	"Rosenberg, K. V., R. D. Ohmart, and B. W. Anderson. 1982. Community organization of riparian breeding birds: response to an annual resource peak. Auk 99:260-274."
Northern Flicker	Colaptes auratus	NA	Picidae 	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Arizona	Yuma County	forest	7	1978	8	1978	Summer	Animalia	Arthopoda	Insecta	NA	NA	NA	NA	NA	yes	NA	larva	NA	NA	0.028571429	Wt_or_Vol	225	2	1	stomach contents	NA	DR	"Rosenberg, K. V., R. D. Ohmart, and B. W. Anderson. 1982. Community organization of riparian breeding birds: response to an annual resource peak. Auk 99:260-274."
Northern Flicker	Colaptes auratus	NA	Picidae 	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Arizona	Yuma County	forest	7	1978	8	1978	Summer	Animalia	Arthopoda	Insecta	NA	NA	NA	NA	NA	yes	Ant and Termite	NA	NA	NA	0.97142857	Wt_or_Vol	225	2	1	stomach contents	NA	DR	"Rosenberg, K. V., R. D. Ohmart, and B. W. Anderson. 1982. Community organization of riparian breeding birds: response to an annual resource peak. Auk 99:260-274."
Gila Woodpecker	Melanerpes uropygialis	NA	Picidae 	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Arizona	Yuma County	forest	7	1978	8	1978	Summer	Animalia	Arthopoda	Insecta	NA	NA	NA	NA	NA	yes	NA	larva	NA	NA	0.0203252	Wt_or_Vol	76	13	1	stomach contents	NA	DR	"Rosenberg, K. V., R. D. Ohmart, and B. W. Anderson. 1982. Community organization of riparian breeding birds: response to an annual resource peak. Auk 99:260-274."
Gila Woodpecker	Melanerpes uropygialis	NA	Picidae 	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Arizona	Yuma County	forest	7	1978	8	1978	Summer	Animalia	Arthopoda	Insecta	Coleoptera	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.052845528	Wt_or_Vol	76	13	1	stomach contents	NA	DR	"Rosenberg, K. V., R. D. Ohmart, and B. W. Anderson. 1982. Community organization of riparian breeding birds: response to an annual resource peak. Auk 99:260-274."
Gila Woodpecker	Melanerpes uropygialis	NA	Picidae 	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Arizona	Yuma County	forest	7	1978	8	1978	Summer	Animalia	Arthopoda	Insecta	Hemiptera	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07113821	Wt_or_Vol	76	13	1	stomach contents	NA	DR	"Rosenberg, K. V., R. D. Ohmart, and B. W. Anderson. 1982. Community organization of riparian breeding birds: response to an annual resource peak. Auk 99:260-274."
Gila Woodpecker	Melanerpes uropygialis	NA	Picidae 	eBird Clements Checklist v2016	NA	NA	NA	NA	NA	Arizona	Yuma County	forest	7	1978	8	1978	Summer	Animalia	Arthopoda	Insecta	NA	NA	NA	NA	NA	yes	Ant and Termite	NA	NA	NA	0.0934959	Wt_or_Vol	76	13	1	stomach contents	NA	DR	"Rosenberg, K. V., R. D. Ohmart, and B. W. Anderson. 1982. Community organization of riparian breeding birds: response to an annual resource peak. Auk 99:260-274."
