Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_ITIS_ID	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1584.96	NA	2346.96	Idaho	Clark County	grassland	6	1965	8	1965	summer	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	Asteraceae	NA	Achillea millefolium	no			NA	bud;seed;vegetation	common yarrow	0.02	Wt_or_Vol	NA	44	2	crop content	data specifically pertains to juvenille birds between the ages of 1-10 weeks	AR	"Klebenow, D. A. and G. M. Gray. 1968. Food habits of juvenile Sage Grouse. J. Range Manage. 21:80-83."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1584.96	NA	2346.96	Idaho	Clark County	grassland	6	1965	8	1965	summer	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	Asteraceae	Agoseris	NA	no			NA	NA	mountain dandelion	0.002	Wt_or_Vol	NA	44	2	crop content	data specifically pertains to juvenille birds between the ages of 1-10 weeks	AR	"Klebenow, D. A. and G. M. Gray. 1968. Food habits of juvenile Sage Grouse. J. Range Manage. 21:80-83."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1584.96	NA	2346.96	Idaho	Clark County	grassland	6	1965	8	1965	summer	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	NA	Astragalus convallarius	no			NA	bud;flower	lesser rushy milkvetch	0.06	Wt_or_Vol	NA	44	2	crop content	data specifically pertains to juvenille birds between the ages of 1-10 weeks	AR	"Klebenow, D. A. and G. M. Gray. 1968. Food habits of juvenile Sage Grouse. J. Range Manage. 21:80-83."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1584.96	NA	2346.96	Idaho	Clark County	grassland	6	1965	8	1965	summer	Plantae	Tracheophyta	Magnoliopsida	Liliales	NA	Liliaceae	NA	Calochortus macrocarpus	no			NA	bud;seed 	sagebrush mariposa lily	0.1	Wt_or_Vol	NA	44	2	crop content	data specifically pertains to juvenille birds between the ages of 1-10 weeks	AR	"Klebenow, D. A. and G. M. Gray. 1968. Food habits of juvenile Sage Grouse. J. Range Manage. 21:80-83."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1584.96	NA	2346.96	Idaho	Clark County	grassland	6	1965	8	1965	summer	Plantae	Tracheophyta	Magnoliopsida	Lamiales	NA	Orobanchaceae	NA	Castilleja angustifolia	no			NA	NA	northwestern paintbrush	0.01	Wt_or_Vol	NA	44	2	crop content	data specifically pertains to juvenille birds between the ages of 1-10 weeks	AR	"Klebenow, D. A. and G. M. Gray. 1968. Food habits of juvenile Sage Grouse. J. Range Manage. 21:80-83."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1584.96	NA	2346.96	Idaho	Clark County	grassland	6	1965	8	1965	summer	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	Asteraceae	NA	Crepis acuminata	no			NA	NA	tapertip hawksbeard	0.01	Wt_or_Vol	NA	44	2	crop content	data specifically pertains to juvenille birds between the ages of 1-10 weeks	AR	"Klebenow, D. A. and G. M. Gray. 1968. Food habits of juvenile Sage Grouse. J. Range Manage. 21:80-83."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1584.96	NA	2346.96	Idaho	Clark County	grassland	6	1965	8	1965	summer	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	Asteraceae	NA	Lactuca serriola	no			NA	NA	prickly lettuce	0.01	Wt_or_Vol	NA	44	2	crop content	data specifically pertains to juvenille birds between the ages of 1-10 weeks	AR	"Klebenow, D. A. and G. M. Gray. 1968. Food habits of juvenile Sage Grouse. J. Range Manage. 21:80-83."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1584.96	NA	2346.96	Idaho	Clark County	grassland	6	1965	8	1965	summer	Plantae	Tracheophyta	Magnoliopsida	Ericales	NA	Polemoniaceae	NA	Leptosiphon harknessii	no			NA	seed	Harkness' flaxflower	0.01	Wt_or_Vol	NA	44	2	crop content	data specifically pertains to juvenille birds between the ages of 1-10 weeks	AR	"Klebenow, D. A. and G. M. Gray. 1968. Food habits of juvenile Sage Grouse. J. Range Manage. 21:80-83."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1584.96	NA	2346.96	Idaho	Clark County	grassland	6	1965	8	1965	summer	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	NA	Amaranthaceae	NA	Monolepis nuttalliana	no			NA	NA	Nuttall's monolepis	0.002	Wt_or_Vol	NA	44	2	crop content	data specifically pertains to juvenille birds between the ages of 1-10 weeks	AR	"Klebenow, D. A. and G. M. Gray. 1968. Food habits of juvenile Sage Grouse. J. Range Manage. 21:80-83."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1584.96	NA	2346.96	Idaho	Clark County	grassland	6	1965	8	1965	summer	Plantae	Tracheophyta	Magnoliopsida	Ericales	NA	Polemoniaceae	NA	Phlox longifolia	no			NA	NA	longleaf phlox	0.002	Wt_or_Vol	NA	44	2	crop content	data specifically pertains to juvenille birds between the ages of 1-10 weeks	AR	"Klebenow, D. A. and G. M. Gray. 1968. Food habits of juvenile Sage Grouse. J. Range Manage. 21:80-83."
