Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_ITIS_ID	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
American Kestrel	Falco sparverius	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	48	NA	210	California	San Benito County	Agriculture	11	1976	2	1978	Winter	Animalia	Arthropoda	Insecta	Coleoptera	NA	NA	NA	NA	no	NA	NA	NA	Beetle	0.001349528	Items	740	10	1	behavioral observation	Female kestrel diet	DR	"Meyer, R. L., & Balgooyen, T. G. 1987. A study and implications of habitat separation by sex of wintering American kestrels.ÿJ. Raptor Research,ÿ6, 107-123."
American Kestrel	Falco sparverius	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	48	NA	210	California	San Benito County	Agriculture	11	1976	2	1978	Winter	Animalia	Arthropoda	Insecta	Orthoptera		Stenopelmatidae		Stenopelmatus longispinus	no	NA	NA	NA	NA	0.014844804	Items	740	10	1	behavioral observation	Female kestrel diet	DR	"Meyer, R. L., & Balgooyen, T. G. 1987. A study and implications of habitat separation by sex of wintering American kestrels.ÿJ. Raptor Research,ÿ6, 107-123."
American Kestrel	Falco sparverius	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	48	NA	210	California	San Benito County	Agriculture	11	1976	2	1978	Winter	Animalia	NA	NA	NA	NA	NA	NA	NA	yes	NA	NA	NA	unidentified invertebrates	0.9122807	Items	740	10	1	behavioral observation	Female kestrel diet	DR	"Meyer, R. L., & Balgooyen, T. G. 1987. A study and implications of habitat separation by sex of wintering American kestrels.ÿJ. Raptor Research,ÿ6, 107-123."
American Kestrel	Falco sparverius	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	48	NA	210	California	San Benito County	Agriculture	11	1976	2	1978	Winter	Animalia	Chordata	Aves	Passeriformes		Fringillidae		Spinus psaltria	no	NA	NA	NA	NA	0.004048583	Items	740	10	1	behavioral observation	Female kestrel diet	DR	"Meyer, R. L., & Balgooyen, T. G. 1987. A study and implications of habitat separation by sex of wintering American kestrels.ÿJ. Raptor Research,ÿ6, 107-123."
American Kestrel	Falco sparverius	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	48	NA	210	California	San Benito County	Agriculture	11	1976	2	1978	Winter	Animalia	Chordata	Aves	Passeriformes		Passerellidae		Passerculus sandwichensis	no	NA	NA	NA	NA	0.001349528	Items	740	10	1	behavioral observation	Female kestrel diet	DR	"Meyer, R. L., & Balgooyen, T. G. 1987. A study and implications of habitat separation by sex of wintering American kestrels.ÿJ. Raptor Research,ÿ6, 107-123."
American Kestrel	Falco sparverius	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	48	NA	210	California	San Benito County	Agriculture	11	1976	2	1978	Winter	Animalia	Chordata	Aves	Passeriformes		Fringillidae		Carpodacus mexicanus	no	NA	NA	NA	NA	0.005398111	Items	740	10	1	behavioral observation	Female kestrel diet	DR	"Meyer, R. L., & Balgooyen, T. G. 1987. A study and implications of habitat separation by sex of wintering American kestrels.ÿJ. Raptor Research,ÿ6, 107-123."
American Kestrel	Falco sparverius	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	48	NA	210	California	San Benito County	Agriculture	11	1976	2	1978	Winter	Animalia	Chordata	Aves	Passeriformes		Passerellidae		Zonotrichia leucophrys	no	NA	NA	NA	NA	0.002699055	Items	740	10	1	behavioral observation	Female kestrel diet	DR	"Meyer, R. L., & Balgooyen, T. G. 1987. A study and implications of habitat separation by sex of wintering American kestrels.ÿJ. Raptor Research,ÿ6, 107-123."
American Kestrel	Falco sparverius	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	48	NA	210	California	San Benito County	Agriculture	11	1976	2	1978	Winter	Animalia	Chordata	Aves	NA	NA	NA	NA	NA	yes	NA	NA	NA	unidentified birds	0.01754386	Items	740	10	1	behavioral observation	Female kestrel diet	DR	"Meyer, R. L., & Balgooyen, T. G. 1987. A study and implications of habitat separation by sex of wintering American kestrels.ÿJ. Raptor Research,ÿ6, 107-123."
American Kestrel	Falco sparverius	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	48	NA	210	California	San Benito County	Agriculture	11	1976	2	1978	Winter	Animalia	Chordata	Reptilia	Squamata	NA	Colubridae	Thamnophis 		no	NA	NA	NA	NA	0.001349528	Items	740	10	1	behavioral observation	Female kestrel diet	DR	"Meyer, R. L., & Balgooyen, T. G. 1987. A study and implications of habitat separation by sex of wintering American kestrels.ÿJ. Raptor Research,ÿ6, 107-123."
American Kestrel	Falco sparverius	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	48	NA	210	California	San Benito County	Agriculture	11	1976	2	1978	Winter	Animalia	Chordata	Reptilia	NA	NA	NA	NA	NA	yes	NA	NA	NA	unidentified lizard	0.001349528	Items	740	10	1	behavioral observation	Female kestrel diet	DR	"Meyer, R. L., & Balgooyen, T. G. 1987. A study and implications of habitat separation by sex of wintering American kestrels.ÿJ. Raptor Research,ÿ6, 107-123."
American Kestrel	Falco sparverius	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	48	NA	210	California	San Benito County	Agriculture	11	1976	2	1978	Winter	Animalia	Chordata	Mammalia	Rodentia	Myomorpha	Cricetidae	NA	Microtus californicus	no	NA	NA	NA	NA	0.012145749	Items	740	10	1	behavioral observation	Female kestrel diet	DR	"Meyer, R. L., & Balgooyen, T. G. 1987. A study and implications of habitat separation by sex of wintering American kestrels.ÿJ. Raptor Research,ÿ6, 107-123."
American Kestrel	Falco sparverius	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	48	NA	210	California	San Benito County	Agriculture	11	1976	2	1978	Winter	Animalia	Chordata	Mammalia	Soricomorpha		Soricidae	Sorex	NA	no	NA	NA	NA	NA	0.002699055	Items	740	10	1	behavioral observation	Female kestrel diet	DR	"Meyer, R. L., & Balgooyen, T. G. 1987. A study and implications of habitat separation by sex of wintering American kestrels.ÿJ. Raptor Research,ÿ6, 107-123."
