Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_ITIS_ID	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Lesser Prairie Chicken	Tympanuchus pallidicinctus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cochran County	grassland;desert	NA	1971	NA	1973	fall	Plantae	Tracheophyta	Magnoliopsida	Poales	NA	Poaceae	NA	Sorghum bicolor	no			NA	seed	broom-corn	0.556	Occurrence	NA	90	1	crop contents		AR	"Crawford, J. A. and E. G. Bolen. 1976b. Fall diet of Lesser Prairie Chickens in west Texas. Condor 78:142-144"
Lesser Prairie Chicken	Tympanuchus pallidicinctus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cochran County	grassland;desert	NA	1971	NA	1973	fall	Plantae	Tracheophyta	Magnoliopsida	Fagales	NA	Fagaceae	NA	Quercus havardii	no			NA	vegetation	Havard's oak	0.08	Occurrence	NA	90	1	crop contents		AR	"Crawford, J. A. and E. G. Bolen. 1976b. Fall diet of Lesser Prairie Chickens in west Texas. Condor 78:142-144"
Lesser Prairie Chicken	Tympanuchus pallidicinctus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cochran County	grassland;desert	NA	1971	NA	1973	fall	Plantae	Tracheophyta	Magnoliopsida	Fagales	NA	Fagaceae	NA	Quercus havardii	no			NA	seed	Havard's oak	0.159	Occurrence	NA	90	1	crop contents		AR	"Crawford, J. A. and E. G. Bolen. 1976b. Fall diet of Lesser Prairie Chickens in west Texas. Condor 78:142-144"
Lesser Prairie Chicken	Tympanuchus pallidicinctus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cochran County	grassland;desert	NA	1971	NA	1973	fall	Plantae	Tracheophyta	Magnoliopsida	Fagales	NA	Fagaceae	NA	Quercus havardii	no			NA	gall	Havard's oak	0.397	Occurrence	NA	90	1	crop contents		AR	"Crawford, J. A. and E. G. Bolen. 1976b. Fall diet of Lesser Prairie Chickens in west Texas. Condor 78:142-144"
Lesser Prairie Chicken	Tympanuchus pallidicinctus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cochran County	grassland;desert	NA	1971	NA	1973	fall	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	NA	Linaceae	NA	Linum rigidum	no			NA	seed	orange flax	0.206	Occurrence	NA	90	1	crop contents		AR	"Crawford, J. A. and E. G. Bolen. 1976b. Fall diet of Lesser Prairie Chickens in west Texas. Condor 78:142-144"
Lesser Prairie Chicken	Tympanuchus pallidicinctus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cochran County	grassland;desert	NA	1971	NA	1973	fall	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	NA	Euphorbiaceae	NA	Euphorbia fendleri	no			NA	vegetation;seed 	Fendler's sandmat	0.127	Occurrence	NA	90	1	crop contents		AR	"Crawford, J. A. and E. G. Bolen. 1976b. Fall diet of Lesser Prairie Chickens in west Texas. Condor 78:142-144"
Lesser Prairie Chicken	Tympanuchus pallidicinctus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cochran County	grassland;desert	NA	1971	NA	1973	fall	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	Asteraceae	NA	Palafoxia sphacelata	no			NA	vegetation;flower	othake	0.08	Occurrence	NA	90	1	crop contents		AR	"Crawford, J. A. and E. G. Bolen. 1976b. Fall diet of Lesser Prairie Chickens in west Texas. Condor 78:142-144"
Lesser Prairie Chicken	Tympanuchus pallidicinctus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cochran County	grassland;desert	NA	1971	NA	1973	fall	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	Asteraceae	NA	Helianthus annuus	no			NA	seed	common sunflower	0.048	Occurrence	NA	90	1	crop contents		AR	"Crawford, J. A. and E. G. Bolen. 1976b. Fall diet of Lesser Prairie Chickens in west Texas. Condor 78:142-144"
Lesser Prairie Chicken	Tympanuchus pallidicinctus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cochran County	grassland;desert	NA	1971	NA	1973	fall	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	NA	Medicago sativa	no			NA	vegetation	alfalfa	0.048	Occurrence	NA	90	1	crop contents		AR	"Crawford, J. A. and E. G. Bolen. 1976b. Fall diet of Lesser Prairie Chickens in west Texas. Condor 78:142-144"
Lesser Prairie Chicken	Tympanuchus pallidicinctus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cochran County	grassland;desert	NA	1971	NA	1973	fall	Plantae	Tracheophyta	Magnoliopsida	Zygophyllales	NA	Krameriaceae	Krameria	NA	no			NA	vegetation	ratany	0.048	Occurrence	NA	90	1	crop contents		AR	"Crawford, J. A. and E. G. Bolen. 1976b. Fall diet of Lesser Prairie Chickens in west Texas. Condor 78:142-144"
Lesser Prairie Chicken	Tympanuchus pallidicinctus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cochran County	grassland;desert	NA	1971	NA	1973	fall	Plantae	Tracheophyta	Magnoliopsida	Commelinales	NA	Commelinaceae	NA	Commelina erecta	no			NA	vegetation	erect dayflower	0.048	Occurrence	NA	90	1	crop contents		AR	"Crawford, J. A. and E. G. Bolen. 1976b. Fall diet of Lesser Prairie Chickens in west Texas. Condor 78:142-144"
Lesser Prairie Chicken	Tympanuchus pallidicinctus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cochran County	grassland;desert	NA	1971	NA	1973	fall	Plantae	Tracheophyta	Magnoliopsida	Poales	NA	Poaceae	NA	Digitaria cognata	no			NA	vegetation	carolina crabgrass	0.048	Occurrence	NA	90	1	crop contents		AR	"Crawford, J. A. and E. G. Bolen. 1976b. Fall diet of Lesser Prairie Chickens in west Texas. Condor 78:142-144"
Lesser Prairie Chicken	Tympanuchus pallidicinctus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cochran County	grassland;desert	NA	1971	NA	1973	fall	Plantae	Tracheophyta	Magnoliopsida	Poales	NA	Poaceae	NA	Triticum aestivum	no			NA	seed	common wheat	0.032	Occurrence	NA	90	1	crop contents		AR	"Crawford, J. A. and E. G. Bolen. 1976b. Fall diet of Lesser Prairie Chickens in west Texas. Condor 78:142-144"
Lesser Prairie Chicken	Tympanuchus pallidicinctus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cochran County	grassland;desert	NA	1971	NA	1973	fall	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	NA	Polygonaceae	NA	Eriogonum annuum	no			NA	vegetation;seed	annual buckwheat	0.032	Occurrence	NA	90	1	crop contents		AR	"Crawford, J. A. and E. G. Bolen. 1976b. Fall diet of Lesser Prairie Chickens in west Texas. Condor 78:142-144"
Lesser Prairie Chicken	Tympanuchus pallidicinctus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cochran County	grassland;desert	NA	1971	NA	1973	fall	Plantae	Tracheophyta	Magnoliopsida	Myrtales	NA	Onagraceae	Oenothera	NA	no			NA	seed	evening-primrose	0.032	Occurrence	NA	90	1	crop contents		AR	"Crawford, J. A. and E. G. Bolen. 1976b. Fall diet of Lesser Prairie Chickens in west Texas. Condor 78:142-144"
Lesser Prairie Chicken	Tympanuchus pallidicinctus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cochran County	grassland;desert	NA	1971	NA	1973	fall	Plantae	Tracheophyta	Magnoliopsida	Poales	NA	Cyperaceae	Cyperus	NA	no			NA	vegetation	nutgrass	0.032	Occurrence	NA	90	1	crop contents		AR	"Crawford, J. A. and E. G. Bolen. 1976b. Fall diet of Lesser Prairie Chickens in west Texas. Condor 78:142-144"
Lesser Prairie Chicken	Tympanuchus pallidicinctus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cochran County	grassland;desert	NA	1971	NA	1973	fall	Plantae	Tracheophyta	Magnoliopsida	Poales	NA	Poaceae	Digitaria	NA	no			NA	vegetation	crabgrass	0.032	Occurrence	NA	90	1	crop contents		AR	"Crawford, J. A. and E. G. Bolen. 1976b. Fall diet of Lesser Prairie Chickens in west Texas. Condor 78:142-144"
Lesser Prairie Chicken	Tympanuchus pallidicinctus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cochran County	grassland;desert	NA	1971	NA	1973	fall	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	NA	Amaranthaceae	NA	Salsola kali	no			NA	vegetation	tumbleweed	0.032	Occurrence	NA	90	1	crop contents		AR	"Crawford, J. A. and E. G. Bolen. 1976b. Fall diet of Lesser Prairie Chickens in west Texas. Condor 78:142-144"
Lesser Prairie Chicken	Tympanuchus pallidicinctus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cochran County	grassland;desert	NA	1971	NA	1973	fall	Plantae	Tracheophyta	Magnoliopsida	Poales	NA	Poaceae	NA	Paspalum setaceum	no			NA	seed	thin paspalum	0.032	Occurrence	NA	90	1	crop contents		AR	"Crawford, J. A. and E. G. Bolen. 1976b. Fall diet of Lesser Prairie Chickens in west Texas. Condor 78:142-144"
Lesser Prairie Chicken	Tympanuchus pallidicinctus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cochran County	grassland;desert	NA	1971	NA	1973	fall	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	NA	Euphorbiaceae	Croton	NA	no			NA	vegetation;seed	doveweed	0.016	Occurrence	NA	90	1	crop contents		AR	"Crawford, J. A. and E. G. Bolen. 1976b. Fall diet of Lesser Prairie Chickens in west Texas. Condor 78:142-144"
Lesser Prairie Chicken	Tympanuchus pallidicinctus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cochran County	grassland;desert	NA	1971	NA	1973	fall	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	NA	Pomaria jamesii	no			NA	seed	James' holdback	0.016	Occurrence	NA	90	1	crop contents		AR	"Crawford, J. A. and E. G. Bolen. 1976b. Fall diet of Lesser Prairie Chickens in west Texas. Condor 78:142-144"
Lesser Prairie Chicken	Tympanuchus pallidicinctus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cochran County	grassland;desert	NA	1971	NA	1973	fall	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	Asteraceae	Thelesperma	NA	no			NA	vegetation	greenthread	0.016	Occurrence	NA	90	1	crop contents		AR	"Crawford, J. A. and E. G. Bolen. 1976b. Fall diet of Lesser Prairie Chickens in west Texas. Condor 78:142-144"
Lesser Prairie Chicken	Tympanuchus pallidicinctus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cochran County	grassland;desert	NA	1971	NA	1973	fall	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	Asteraceae	NA	Erigeron strigosus	no			NA	flower	prairie fleabane	0.016	Occurrence	NA	90	1	crop contents		AR	"Crawford, J. A. and E. G. Bolen. 1976b. Fall diet of Lesser Prairie Chickens in west Texas. Condor 78:142-144"
Lesser Prairie Chicken	Tympanuchus pallidicinctus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cochran County	grassland;desert	NA	1971	NA	1973	fall	Plantae	Tracheophyta	Magnoliopsida	Poales	NA	Poaceae	NA	Vulpia octoflora	no			NA	vegetation	sixweeks fescue	0.016	Occurrence	NA	90	1	crop contents		AR	"Crawford, J. A. and E. G. Bolen. 1976b. Fall diet of Lesser Prairie Chickens in west Texas. Condor 78:142-144"
Lesser Prairie Chicken	Tympanuchus pallidicinctus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cochran County	grassland;desert	NA	1971	NA	1973	fall	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	NA	Amaranthaceae	Amaranthus	NA	no			NA	seed	pigweed	0.016	Occurrence	NA	90	1	crop contents		AR	"Crawford, J. A. and E. G. Bolen. 1976b. Fall diet of Lesser Prairie Chickens in west Texas. Condor 78:142-144"
Lesser Prairie Chicken	Tympanuchus pallidicinctus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cochran County	grassland;desert	NA	1971	NA	1973	fall	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	Asteraceae	NA	NA	yes			NA	vegetation	sunflowers	0.095	Occurrence	NA	90	1	crop contents		AR	"Crawford, J. A. and E. G. Bolen. 1976b. Fall diet of Lesser Prairie Chickens in west Texas. Condor 78:142-144"
Lesser Prairie Chicken	Tympanuchus pallidicinctus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cochran County	grassland;desert	NA	1971	NA	1973	fall	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	Asteraceae	NA	NA	yes			NA	seed	sunflowers	0.08	Occurrence	NA	90	1	crop contents		AR	"Crawford, J. A. and E. G. Bolen. 1976b. Fall diet of Lesser Prairie Chickens in west Texas. Condor 78:142-144"
Lesser Prairie Chicken	Tympanuchus pallidicinctus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cochran County	grassland;desert	NA	1971	NA	1973	fall	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	Asteraceae	NA	NA	yes			NA	flower	sunflowers	0.048	Occurrence	NA	90	1	crop contents		AR	"Crawford, J. A. and E. G. Bolen. 1976b. Fall diet of Lesser Prairie Chickens in west Texas. Condor 78:142-144"
