"Common_Name"	"Scientific_Name"	"Subspecies"	"Family"	"Taxonomy"	"Longitude_dd"	"Latitude_dd"	"Altitude_min_m"	"Altitude_mean_m"	"Altitude_max_m"	"Location_Region"	"Location_Specific"	"Habitat_type"	"Observation_Month_Begin"	"Observation_Year_Begin"	"Observation_Month_End"	"Observation_Year_End"	"Observation_Season"	"Prey_Kingdom"	"Prey_Phylum"	"Prey_Class"	"Prey_Order"	"Prey_Suborder"	"Prey_Family"	"Prey_Genus"	"Prey_Scientific_Name"	"Unidentified"	"Prey_Name_ITIS_ID"	"Prey_Name_Status"	"Prey_Stage"	"Prey_Part"	"Prey_Common_Name"	"Fraction_Diet"	"Diet_Type"	"Item_Sample_Size"	"Bird_Sample_Size"	"Sites"	"Study_Type"	"Notes"	"Entered_By"	"Source"
"Greater Sage-Grouse"	"Centrocercus urophasianus"	NA	"Phasianidae"	"eBird Clements Checklist v2017"	NA	NA	NA	NA	NA	"Utah"	"Strawberry Valley"	"grassland"	5	1936	5	1936	"spring"	"Plantae"	"Tracheophyta"	"Magnoliopsida"	"Asterales"	NA	"Asteraceae"	"Artemisia"	NA	"no"	"35431"	"verified"	NA	NA	"sagebrush"	0.8032	"Wt_or_Vol"	NA	11	1	"stomach contents"	"data specifed for 11 adult sage grouse in May"	"AR"	"Griner, L. A. 1939. A study of the Sage Grouse (Centrocercus urophasianus), with special reference to life history, habitat requirements, and numbers and distribution. Master's Thesis. Utah State Agric. Coll., Logan."
"Greater Sage-Grouse"	"Centrocercus urophasianus"	NA	"Phasianidae"	"eBird Clements Checklist v2017"	NA	NA	NA	NA	NA	"Utah"	"Strawberry Valley"	"grassland"	5	1936	5	1936	"spring"	"Plantae"	"Tracheophyta"	"Magnoliopsida"	"Asterales"	NA	"Asteraceae"	"Taraxacum"	NA	"no"	"36199"	"verified"	NA	NA	"dandelion"	0.018	"Wt_or_Vol"	NA	11	1	"stomach contents"	"data specifed for 11 adult sage grouse in May"	"AR"	"Griner, L. A. 1939. A study of the Sage Grouse (Centrocercus urophasianus), with special reference to life history, habitat requirements, and numbers and distribution. Master's Thesis. Utah State Agric. Coll., Logan."
"Greater Sage-Grouse"	"Centrocercus urophasianus"	NA	"Phasianidae"	"eBird Clements Checklist v2017"	NA	NA	NA	NA	NA	"Utah"	"Strawberry Valley"	"grassland"	5	1936	5	1936	"spring"	"Plantae"	"Tracheophyta"	"Magnoliopsida"	"Asterales"	NA	"Asteraceae"	"Solidago"	NA	"no"	"36223"	"verified"	NA	NA	"goldenrod"	0.001	"Wt_or_Vol"	NA	11	1	"stomach contents"	"data specifed for 11 adult sage grouse in May"	"AR"	"Griner, L. A. 1939. A study of the Sage Grouse (Centrocercus urophasianus), with special reference to life history, habitat requirements, and numbers and distribution. Master's Thesis. Utah State Agric. Coll., Logan."
"Greater Sage-Grouse"	"Centrocercus urophasianus"	NA	"Phasianidae"	"eBird Clements Checklist v2017"	NA	NA	NA	NA	NA	"Utah"	"Strawberry Valley"	"grassland"	5	1936	5	1936	"spring"	"Plantae"	"Tracheophyta"	"Magnoliopsida"	"Poales"	NA	"Poaceae"	NA	NA	"no"	"40351"	"verified"	NA	NA	"grasses"	0.0511	"Wt_or_Vol"	NA	11	1	"stomach contents"	"data specifed for 11 adult sage grouse in May"	"AR"	"Griner, L. A. 1939. A study of the Sage Grouse (Centrocercus urophasianus), with special reference to life history, habitat requirements, and numbers and distribution. Master's Thesis. Utah State Agric. Coll., Logan."
"Greater Sage-Grouse"	"Centrocercus urophasianus"	NA	"Phasianidae"	"eBird Clements Checklist v2017"	NA	NA	NA	NA	NA	"Utah"	"Strawberry Valley"	"grassland"	5	1936	5	1936	"spring"	"Plantae"	"Tracheophyta"	"Magnoliopsida"	"Fabales"	NA	"Fabaceae"	"Trifolium"	NA	"no"	"26204"	"verified"	NA	NA	"clover"	0.0411	"Wt_or_Vol"	NA	11	1	"stomach contents"	"data specifed for 11 adult sage grouse in May"	"AR"	"Griner, L. A. 1939. A study of the Sage Grouse (Centrocercus urophasianus), with special reference to life history, habitat requirements, and numbers and distribution. Master's Thesis. Utah State Agric. Coll., Logan."
"Greater Sage-Grouse"	"Centrocercus urophasianus"	NA	"Phasianidae"	"eBird Clements Checklist v2017"	NA	NA	NA	NA	NA	"Utah"	"Strawberry Valley"	"grassland"	5	1936	5	1936	"spring"	"Plantae"	"Tracheophyta"	"Magnoliopsida"	"Ranunculales"	NA	"Ranunculaceae"	NA	NA	"no"	"18410"	"verified"	NA	NA	"buttercups"	0.0592	"Wt_or_Vol"	NA	11	1	"stomach contents"	"data specifed for 11 adult sage grouse in May"	"AR"	"Griner, L. A. 1939. A study of the Sage Grouse (Centrocercus urophasianus), with special reference to life history, habitat requirements, and numbers and distribution. Master's Thesis. Utah State Agric. Coll., Logan."
"Greater Sage-Grouse"	"Centrocercus urophasianus"	NA	"Phasianidae"	"eBird Clements Checklist v2017"	NA	NA	NA	NA	NA	"Utah"	"Strawberry Valley"	"grassland"	5	1936	5	1936	"spring"	"Plantae"	"Tracheophyta"	"Magnoliopsida"	"Brassicales"	NA	"Brassicaceae"	NA	NA	"no"	"22669"	"verified"	NA	NA	"mustards"	0.004	"Wt_or_Vol"	NA	11	1	"stomach contents"	"data specifed for 11 adult sage grouse in May"	"AR"	"Griner, L. A. 1939. A study of the Sage Grouse (Centrocercus urophasianus), with special reference to life history, habitat requirements, and numbers and distribution. Master's Thesis. Utah State Agric. Coll., Logan."
"Greater Sage-Grouse"	"Centrocercus urophasianus"	NA	"Phasianidae"	"eBird Clements Checklist v2017"	NA	NA	NA	NA	NA	"Utah"	"Strawberry Valley"	"grassland"	5	1936	5	1936	"spring"	"Plantae"	"Tracheophyta"	"Magnoliopsida"	"Caryophyllales"	NA	"Polygonaceae"	NA	NA	"no"	"20842"	"verified"	NA	NA	"knotweed"	0.00132	"Wt_or_Vol"	NA	11	1	"stomach contents"	"data specifed for 11 adult sage grouse in May"	"AR"	"Griner, L. A. 1939. A study of the Sage Grouse (Centrocercus urophasianus), with special reference to life history, habitat requirements, and numbers and distribution. Master's Thesis. Utah State Agric. Coll., Logan."
"Greater Sage-Grouse"	"Centrocercus urophasianus"	NA	"Phasianidae"	"eBird Clements Checklist v2017"	NA	NA	NA	NA	NA	"Utah"	"Strawberry Valley"	"grassland"	5	1936	5	1936	"spring"	"Plantae"	NA	NA	NA	NA	NA	NA	NA	"yes"	"202422"	"verified"	NA	NA	NA	0.004	"Wt_or_Vol"	NA	11	1	"stomach contents"	"data specifed for 11 adult sage grouse in May"	"AR"	"Griner, L. A. 1939. A study of the Sage Grouse (Centrocercus urophasianus), with special reference to life history, habitat requirements, and numbers and distribution. Master's Thesis. Utah State Agric. Coll., Logan."
"Greater Sage-Grouse"	"Centrocercus urophasianus"	NA	"Phasianidae"	"eBird Clements Checklist v2017"	NA	NA	NA	NA	NA	"Utah"	"Strawberry Valley"	"grassland"	5	1936	5	1936	"spring"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Apocrita"	"Formicidae"	NA	NA	"no"	"154193"	"verified"	NA	NA	"ants"	0.0134	"Wt_or_Vol"	NA	11	1	"stomach contents"	"data specifed for 11 adult sage grouse in May"	"AR"	"Griner, L. A. 1939. A study of the Sage Grouse (Centrocercus urophasianus), with special reference to life history, habitat requirements, and numbers and distribution. Master's Thesis. Utah State Agric. Coll., Logan."
