Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_ITIS_ID	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Northern Bobwhite	Colinus virginianus	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Duval County; Brooks County	desert;grassland	3	1982	5	1983	spring	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	NA	Euphorbiaceae	NA	Croton glandulosus	no		NA	NA	Tropic croton	0.055	Wt_or_Vol	NA	130	2	crop contents		AR	"Wood, K. N., F. S. Guthery, and N. E. Koerth. 1986. Spring-summer nutrition and condition of northern bobwhites in south Texas. J. Wildl. Manage. 50:84-88."
Northern Bobwhite	Colinus virginianus	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Duval County; Brooks County	desert;grassland	3	1982	5	1983	spring	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	NA	Euphorbiaceae	NA	Croton parksii	no		NA	NA	Parks croton	0.01	Wt_or_Vol	NA	130	2	crop contents		AR	"Wood, K. N., F. S. Guthery, and N. E. Koerth. 1986. Spring-summer nutrition and condition of northern bobwhites in south Texas. J. Wildl. Manage. 50:84-88."
Northern Bobwhite	Colinus virginianus	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Duval County; Brooks County	desert;grassland	3	1982	5	1983	spring	Plantae	Tracheophyta	Magnoliopsida	Poales	NA	Poaceae	Setaria	NA	no		NA	NA	Bristlegrass	0.021	Wt_or_Vol	NA	130	2	crop contents		AR	"Wood, K. N., F. S. Guthery, and N. E. Koerth. 1986. Spring-summer nutrition and condition of northern bobwhites in south Texas. J. Wildl. Manage. 50:84-88."
Northern Bobwhite	Colinus virginianus	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Duval County; Brooks County	desert;grassland	3	1982	5	1983	spring	Plantae	Tracheophyta	Magnoliopsida	Poales	NA	Poaceae	Dichanthelium	NA	no		NA	NA	Rosette grass	0.078	Wt_or_Vol	NA	130	2	crop contents		AR	"Wood, K. N., F. S. Guthery, and N. E. Koerth. 1986. Spring-summer nutrition and condition of northern bobwhites in south Texas. J. Wildl. Manage. 50:84-88."
Northern Bobwhite	Colinus virginianus	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Duval County; Brooks County	desert;grassland	3	1982	5	1983	spring	Plantae	Tracheophyta	Magnoliopsida	Poales	NA	Poaceae	NA	Paspalum setaceum	no		NA	NA	Thin paspalum	0.038	Wt_or_Vol	NA	130	2	crop contents		AR	"Wood, K. N., F. S. Guthery, and N. E. Koerth. 1986. Spring-summer nutrition and condition of northern bobwhites in south Texas. J. Wildl. Manage. 50:84-88."
Northern Bobwhite	Colinus virginianus	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Duval County; Brooks County	desert;grassland	3	1982	5	1983	spring	Plantae	Tracheophyta	Magnoliopsida	Poales	NA	Poaceae	NA	NA	yes		NA	NA	Unknown grasses	0.02	Wt_or_Vol	NA	130	2	crop contents		AR	"Wood, K. N., F. S. Guthery, and N. E. Koerth. 1986. Spring-summer nutrition and condition of northern bobwhites in south Texas. J. Wildl. Manage. 50:84-88."
Northern Bobwhite	Colinus virginianus	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Duval County; Brooks County	desert;grassland	3	1982	5	1983	spring	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	NA	Vicia ludoviciana	no		NA	NA	Leavenworth's vetch	0.114	Wt_or_Vol	NA	130	2	crop contents		AR	"Wood, K. N., F. S. Guthery, and N. E. Koerth. 1986. Spring-summer nutrition and condition of northern bobwhites in south Texas. J. Wildl. Manage. 50:84-88."
Northern Bobwhite	Colinus virginianus	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Duval County; Brooks County	desert;grassland	3	1982	5	1983	spring	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	NA	Galactia canescens	no		NA	NA	Hoary milkpea	0.02	Wt_or_Vol	NA	130	2	crop contents		AR	"Wood, K. N., F. S. Guthery, and N. E. Koerth. 1986. Spring-summer nutrition and condition of northern bobwhites in south Texas. J. Wildl. Manage. 50:84-88."
Northern Bobwhite	Colinus virginianus	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Duval County; Brooks County	desert;grassland	3	1982	5	1983	spring	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	NA	Pediomelum rhombifolium	no		NA	NA	Roundleaf scurfpea	0.041	Wt_or_Vol	NA	130	2	crop contents		AR	"Wood, K. N., F. S. Guthery, and N. E. Koerth. 1986. Spring-summer nutrition and condition of northern bobwhites in south Texas. J. Wildl. Manage. 50:84-88."
Northern Bobwhite	Colinus virginianus	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Duval County; Brooks County	desert;grassland	3	1982	5	1983	spring	Animalia	Arthropoda	NA	NA	NA	NA	NA	NA	no		NA	NA	Arthropods	0.141	Wt_or_Vol	NA	130	2	crop contents		AR	"Wood, K. N., F. S. Guthery, and N. E. Koerth. 1986. Spring-summer nutrition and condition of northern bobwhites in south Texas. J. Wildl. Manage. 50:84-88."
