Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_ITIS_ID	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Barn owl	Tyto alba	NA	Strigidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Pennsylvania	Edgmont	agriculture	6	1945	6	1945	summer	Animalia	Chordata	Mammalia	Rodentia	NA	Cricetidae	Microtus	NA	no	NA	NA	NA	NA	NA	0.63	Items	412	NA	1	pellet contents		DR	"Pearson, O. P. and A. K. Pearson. 1947. Owl predation in Pennsylvania, with notes on the small mammals of Delaware County. J. Mammal. 28:137-147."
Barn owl	Tyto alba	NA	Strigidae	eBird Clements Checklist v2019	NA	NA	NA	NA	NA	Pennsylvania	Edgmont	agriculture	6	1945	6	1945	summer	Animalia	Chordata	Mammalia	Rodentia	NA	Cricetidae	Pitymys	NA	no	NA	NA	NA	NA	NA	0.02	Items	412	NA	1	pellet contents		DR	"Pearson, O. P. and A. K. Pearson. 1947. Owl predation in Pennsylvania, with notes on the small mammals of Delaware County. J. Mammal. 28:137-147."
Barn owl	Tyto alba	NA	Strigidae	eBird Clements Checklist v2020	NA	NA	NA	NA	NA	Pennsylvania	Edgmont	agriculture	6	1945	6	1945	summer	Animalia	Chordata	Mammalia	Rodentia	NA	Muridae	Mus	NA	no	NA	NA	NA	NA	NA	0.02	Items	412	NA	1	pellet contents		DR	"Pearson, O. P. and A. K. Pearson. 1947. Owl predation in Pennsylvania, with notes on the small mammals of Delaware County. J. Mammal. 28:137-147."
Barn owl	Tyto alba	NA	Strigidae	eBird Clements Checklist v2021	NA	NA	NA	NA	NA	Pennsylvania	Edgmont	agriculture	6	1945	6	1945	summer	Animalia	Chordata	Mammalia	Rodentia	NA	Muridae	Rattus	NA	no	NA	NA	NA	NA	NA	0.01	Items	412	NA	1	pellet contents		DR	"Pearson, O. P. and A. K. Pearson. 1947. Owl predation in Pennsylvania, with notes on the small mammals of Delaware County. J. Mammal. 28:137-147."
Barn owl	Tyto alba	NA	Strigidae	eBird Clements Checklist v2022	NA	NA	NA	NA	NA	Pennsylvania	Edgmont	agriculture	6	1945	6	1945	summer	Animalia	Chordata	Mammalia	Rodentia	NA	Cricetidae	Peromyscus	NA	no	NA	NA	NA	NA	NA	0.03	Items	412	NA	1	pellet contents		DR	"Pearson, O. P. and A. K. Pearson. 1947. Owl predation in Pennsylvania, with notes on the small mammals of Delaware County. J. Mammal. 28:137-147."
Barn owl	Tyto alba	NA	Strigidae	eBird Clements Checklist v2023	NA	NA	NA	NA	NA	Pennsylvania	Edgmont	agriculture	6	1945	6	1945	summer	Animalia	Chordata	Mammalia	Rodentia	NA	Dipodidae	Zapus	NA	no	NA	NA	NA	NA	NA	0.04	Items	412	NA	1	pellet contents		DR	"Pearson, O. P. and A. K. Pearson. 1947. Owl predation in Pennsylvania, with notes on the small mammals of Delaware County. J. Mammal. 28:137-147."
Barn owl	Tyto alba	NA	Strigidae	eBird Clements Checklist v2024	NA	NA	NA	NA	NA	Pennsylvania	Edgmont	agriculture	6	1945	6	1945	summer	Animalia	Chordata	Mammalia	Lagomorpha	NA	Leporidae	Sylvilagus	NA	no	NA	NA	NA	NA	NA	0.05	Items	412	NA	1	pellet contents		DR	"Pearson, O. P. and A. K. Pearson. 1947. Owl predation in Pennsylvania, with notes on the small mammals of Delaware County. J. Mammal. 28:137-147."
Barn owl	Tyto alba	NA	Strigidae	eBird Clements Checklist v2025	NA	NA	NA	NA	NA	Pennsylvania	Edgmont	agriculture	6	1945	6	1945	summer	Animalia	Chordata	Mammalia	Soricomorpha	NA	Soricidae	Blarina	NA	no	NA	NA	NA	NA	NA	0.13	Items	412	NA	1	pellet contents		DR	"Pearson, O. P. and A. K. Pearson. 1947. Owl predation in Pennsylvania, with notes on the small mammals of Delaware County. J. Mammal. 28:137-147."
Barn owl	Tyto alba	NA	Strigidae	eBird Clements Checklist v2026	NA	NA	NA	NA	NA	Pennsylvania	Edgmont	agriculture	6	1945	6	1945	summer	Animalia	Chordata	Mammalia	Soricomorpha	NA	Soricidae	Sorex	NA	no	NA	NA	NA	NA	NA	0.03	Items	412	NA	1	pellet contents		DR	"Pearson, O. P. and A. K. Pearson. 1947. Owl predation in Pennsylvania, with notes on the small mammals of Delaware County. J. Mammal. 28:137-147."
Barn owl	Tyto alba	NA	Strigidae	eBird Clements Checklist v2027	NA	NA	NA	NA	NA	Pennsylvania	Edgmont	agriculture	6	1945	6	1945	summer	Animalia	Chordata	Mammalia	Soricomorpha	NA	Talpidae	Condylura	NA	no	NA	NA	NA	NA	NA	0.02	Items	412	NA	1	pellet contents		DR	"Pearson, O. P. and A. K. Pearson. 1947. Owl predation in Pennsylvania, with notes on the small mammals of Delaware County. J. Mammal. 28:137-147."
Barn owl	Tyto alba	NA	Strigidae	eBird Clements Checklist v2028	NA	NA	NA	NA	NA	Pennsylvania	Edgmont	agriculture	6	1945	6	1945	summer	Animalia	Chordata	Aves	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	0.01	Items	412	NA	1	pellet contents		DR	"Pearson, O. P. and A. K. Pearson. 1947. Owl predation in Pennsylvania, with notes on the small mammals of Delaware County. J. Mammal. 28:137-147."
Barn owl	Tyto alba	NA	Strigidae	eBird Clements Checklist v2029	NA	NA	NA	NA	NA	Pennsylvania	Edgmont	agriculture	6	1945	6	1945	summer	Animalia	Chordata	Mammalia	Rodentia	NA	Cricetidae	Microtus	NA	no	NA	NA	NA	NA	NA	0.56	Items	139	NA	1	pellet contents		DR	"Pearson, O. P. and A. K. Pearson. 1947. Owl predation in Pennsylvania, with notes on the small mammals of Delaware County. J. Mammal. 28:137-147."
