Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_ITIS_ID	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Northern Bobwhite	Colinus virginianus	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Illinois	The Western Mesophytic Forest and the Oak-Hickory Forest	forest;grassland	11	1950	12	1951	winter	Plantae	Tracheophyta	Magnoliopsida	Poales	NA	Poaceae	Zea	NA	no		NA	NA	Corn	0.2779	Wt_or_Vol	NA	4606	1	crop contents		AR	"Larimer, E. J. 1960. Winter foods of the bobwhite in southern Illinois. Ill. Nat. Hist. Surv. Biol. Notes 42."
Northern Bobwhite	Colinus virginianus	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Illinois	The Western Mesophytic Forest and the Oak-Hickory Forest	forest;grassland	11	1950	12	1951	winter	Plantae	Tracheophyta	Magnoliopsida	Ericales	NA	Balsaminaceae	NA	Impatiens capensis	no		NA	NA	Jewelweed	0.0182	Wt_or_Vol	NA	4606	1	crop contents		AR	"Larimer, E. J. 1960. Winter foods of the bobwhite in southern Illinois. Ill. Nat. Hist. Surv. Biol. Notes 42."
Northern Bobwhite	Colinus virginianus	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Illinois	The Western Mesophytic Forest and the Oak-Hickory Forest	forest;grassland	11	1950	12	1951	winter	Animalia	Mollusca	Gastropoda	NA	NA	NA	NA	NA	no		NA	NA	Slugs	0.0281	Wt_or_Vol	NA	4606	1	crop contents		AR	"Larimer, E. J. 1960. Winter foods of the bobwhite in southern Illinois. Ill. Nat. Hist. Surv. Biol. Notes 42."
Northern Bobwhite	Colinus virginianus	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Illinois	The Western Mesophytic Forest and the Oak-Hickory Forest	forest;grassland	11	1950	12	1951	winter	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	Desmodium	NA	no		NA	NA	Tickclover	0.0294	Wt_or_Vol	NA	4606	1	crop contents		AR	"Larimer, E. J. 1960. Winter foods of the bobwhite in southern Illinois. Ill. Nat. Hist. Surv. Biol. Notes 42."
Northern Bobwhite	Colinus virginianus	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Illinois	The Western Mesophytic Forest and the Oak-Hickory Forest	forest;grassland	11	1950	12	1951	winter	Plantae	Tracheophyta	Magnoliopsida	Laurales	NA	Lauraceae	NA	Sassafras albidum	no		NA	NA	White Sassafras	0.038	Wt_or_Vol	NA	4606	1	crop contents		AR	"Larimer, E. J. 1960. Winter foods of the bobwhite in southern Illinois. Ill. Nat. Hist. Surv. Biol. Notes 42."
Northern Bobwhite	Colinus virginianus	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Illinois	The Western Mesophytic Forest and the Oak-Hickory Forest	forest;grassland	11	1950	12	1951	winter	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	Asteraceae	NA	Ambrosia artemisiifolia	no		NA	NA	Common Ragweed	0.0458	Wt_or_Vol	NA	4606	1	crop contents		AR	"Larimer, E. J. 1960. Winter foods of the bobwhite in southern Illinois. Ill. Nat. Hist. Surv. Biol. Notes 42."
Northern Bobwhite	Colinus virginianus	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Illinois	The Western Mesophytic Forest and the Oak-Hickory Forest	forest;grassland	11	1950	12	1951	winter	Plantae	Tracheophyta	Magnoliopsida	Poales	NA	Poaceae	Triticum	NA	no		NA	NA	Wheat	0.0545	Wt_or_Vol	NA	4606	1	crop contents		AR	"Larimer, E. J. 1960. Winter foods of the bobwhite in southern Illinois. Ill. Nat. Hist. Surv. Biol. Notes 42."
Northern Bobwhite	Colinus virginianus	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Illinois	The Western Mesophytic Forest and the Oak-Hickory Forest	forest;grassland	11	1950	12	1951	winter	Plantae	Tracheophyta	Magnoliopsida	Fagales	NA	Fagaceae	Quercus	NA	no		NA	NA	Acorns	0.0719	Wt_or_Vol	NA	4606	1	crop contents		AR	"Larimer, E. J. 1960. Winter foods of the bobwhite in southern Illinois. Ill. Nat. Hist. Surv. Biol. Notes 42."
Northern Bobwhite	Colinus virginianus	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Illinois	The Western Mesophytic Forest and the Oak-Hickory Forest	forest;grassland	11	1950	12	1951	winter	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	Lespedeza	NA	no		NA	NA	Korean and Japanese Lespedezas	0.0866	Wt_or_Vol	NA	4606	1	crop contents		AR	"Larimer, E. J. 1960. Winter foods of the bobwhite in southern Illinois. Ill. Nat. Hist. Surv. Biol. Notes 42."
Northern Bobwhite	Colinus virginianus	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Illinois	The Western Mesophytic Forest and the Oak-Hickory Forest	forest;grassland	11	1950	12	1951	winter	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	Glycine	NA	no		NA	NA	Soybean	0.2243	Wt_or_Vol	NA	4606	1	crop contents		AR	"Larimer, E. J. 1960. Winter foods of the bobwhite in southern Illinois. Ill. Nat. Hist. Surv. Biol. Notes 42."
Northern Bobwhite	Colinus virginianus	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Illinois	The Western Mesophytic Forest and the Oak-Hickory Forest	forest;grassland	11	1950	12	1951	winter									no				Other foods	0.1253	Wt_or_Vol	NA	4606	1	crop contents		AR	"Larimer, E. J. 1960. Winter foods of the bobwhite in southern Illinois. Ill. Nat. Hist. Surv. Biol. Notes 42."
