Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_ITIS_ID	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Northern Saw-whet Owl	Aegolius acadicus	NA	Strigidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Idaho	River of No Return Wilderness	forest	NA	1980	NA	1981	multiple	Animalia	Chordata	Mammalia	Soricomorpha	NA	Soricidae	Sorex	NA	yes	NA	NA	NA	NA	NA	0.16	Items	25	NA	1	pellet contents	NA	DR	"Hayward, G. D. and E. O. Garton. 1988. Resource partitioning among forest owls in the River of No Return Wilderness, Idaho. Oecologia 75:253-265."
Northern Saw-whet Owl	Aegolius acadicus	NA	Strigidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Idaho	River of No Return Wilderness	forest	NA	1980	NA	1981	multiple	Animalia	Chordata	Mammalia	Soricomorpha	NA	Soricidae	NA	Sorex vagrans	no	NA	NA	NA	NA	NA	0.04	Items	25	NA	1	pellet contents	NA	DR	"Hayward, G. D. and E. O. Garton. 1988. Resource partitioning among forest owls in the River of No Return Wilderness, Idaho. Oecologia 75:253-265."
Northern Saw-whet Owl	Aegolius acadicus	NA	Strigidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Idaho	River of No Return Wilderness	forest	NA	1980	NA	1981	multiple	Animalia	Chordata	Mammalia	Rodentia	NA	Cricetidae	NA	Peromyscus maniculatus	no	NA	NA	NA	NA	NA	0.32	Items	25	NA	1	pellet contents	NA	DR	"Hayward, G. D. and E. O. Garton. 1988. Resource partitioning among forest owls in the River of No Return Wilderness, Idaho. Oecologia 75:253-265."
Northern Saw-whet Owl	Aegolius acadicus	NA	Strigidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Idaho	River of No Return Wilderness	forest	NA	1980	NA	1981	multiple	Animalia	Chordata	Mammalia	Rodentia	NA	Cricetidae	NA	Clethrionomys gapperi	no	NA	NA	NA	NA	NA	0.04	Items	25	NA	1	pellet contents	NA	DR	"Hayward, G. D. and E. O. Garton. 1988. Resource partitioning among forest owls in the River of No Return Wilderness, Idaho. Oecologia 75:253-265."
Northern Saw-whet Owl	Aegolius acadicus	NA	Strigidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Idaho	River of No Return Wilderness	forest	NA	1980	NA	1981	multiple	Animalia	Chordata	Mammalia	Rodentia	NA	Cricetidae	NA	Phyenacomys intermedius	no	NA	NA	NA	NA	NA	0.04	Items	25	NA	1	pellet contents	NA	DR	"Hayward, G. D. and E. O. Garton. 1988. Resource partitioning among forest owls in the River of No Return Wilderness, Idaho. Oecologia 75:253-265."
Northern Saw-whet Owl	Aegolius acadicus	NA	Strigidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Idaho	River of No Return Wilderness	forest	NA	1980	NA	1981	multiple	Animalia	Chordata	Mammalia	Rodentia	NA	Cricetidae	NA	Microtus longicaudus	no	NA	NA	NA	NA	NA	0.08	Items	25	NA	1	pellet contents	NA	DR	"Hayward, G. D. and E. O. Garton. 1988. Resource partitioning among forest owls in the River of No Return Wilderness, Idaho. Oecologia 75:253-265."
Northern Saw-whet Owl	Aegolius acadicus	NA	Strigidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Idaho	River of No Return Wilderness	forest	NA	1980	NA	1981	multiple	Animalia	Chordata	Mammalia	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	0.28	Items	25	NA	1	pellet contents	NA	DR	"Hayward, G. D. and E. O. Garton. 1988. Resource partitioning among forest owls in the River of No Return Wilderness, Idaho. Oecologia 75:253-265."
Northern Saw-whet Owl	Aegolius acadicus	NA	Strigidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Idaho	River of No Return Wilderness	forest	NA	1980	NA	1981	multiple	Animalia	Chordata	Aves	Strigiformes	NA	Strigidae	NA	Bubo virginianus	no	NA	NA	NA	NA	NA	0.04	Items	25	NA	1	pellet contents	NA	DR	"Hayward, G. D. and E. O. Garton. 1988. Resource partitioning among forest owls in the River of No Return Wilderness, Idaho. Oecologia 75:253-265."
Boreal Owl	Aegolius funereus	NA	Strigidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Idaho	River of No Return Wilderness	forest	NA	1980	NA	1981	multiple	Animalia	Chordata	Mammalia	Soricomorpha	NA	Soricidae	Sorex	NA	yes	NA	NA	NA	NA	NA	0.013333	Items	75	NA	1	pellet contents	NA	DR	"Hayward, G. D. and E. O. Garton. 1988. Resource partitioning among forest owls in the River of No Return Wilderness, Idaho. Oecologia 75:253-265."
Boreal Owl	Aegolius funereus	NA	Strigidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Idaho	River of No Return Wilderness	forest	NA	1980	NA	1981	multiple	Animalia	Chordata	Mammalia	Rodentia	NA	Cricetidae	NA	Peromyscus maniculatus	no	NA	NA	NA	NA	NA	0.12	Items	75	NA	1	pellet contents	NA	DR	"Hayward, G. D. and E. O. Garton. 1988. Resource partitioning among forest owls in the River of No Return Wilderness, Idaho. Oecologia 75:253-265."
