Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_ITIS_ID	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Plain Chachalaca	Ortalis vetula	Ortalis vetula mccalli	Cracidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Lower Rio Grande Valley	NA	9	1971	8	1972	multiple	Plantae	Tracheophyta	Magnoliopsida	Rosales	NA	Rhamnaceae	NA	Karwinskia humboldtiana	no		NA	fruit	coyotillo	0.17	Occurrence	NA	42	2	esophagus contents		AR	"Marion, W. R. 1976b. Plain Chachalaca food habits in south Texas. Auk 93:376-379."
Plain Chachalaca	Ortalis vetula	Ortalis vetula mccalli	Cracidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Lower Rio Grande Valley	NA	9	1971	8	1972	multiple	Plantae	Tracheophyta	Magnoliopsida	Lamiales	NA	Oleaceae	NA	Fraxinus berlandieriana	no		NA	pollen	mexican ash	0.05	Occurrence	NA	42	2	esophagus contents		AR	"Marion, W. R. 1976b. Plain Chachalaca food habits in south Texas. Auk 93:376-379."
Plain Chachalaca	Ortalis vetula	Ortalis vetula mccalli	Cracidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Lower Rio Grande Valley	NA	9	1971	8	1972	multiple	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	NA	Phytolaccaceae	NA	Rivina humilis	no		NA	bud;fruit	bloodberry rougeplant	0.24	Occurrence	NA	42	2	esophagus contents		AR	"Marion, W. R. 1976b. Plain Chachalaca food habits in south Texas. Auk 93:376-379."
Plain Chachalaca	Ortalis vetula	Ortalis vetula mccalli	Cracidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Lower Rio Grande Valley	NA	9	1971	8	1972	multiple	Plantae	Tracheophyta	Magnoliopsida	Rosales	NA	Ulmaceae	NA	Ulmus crassifolia	no		NA	seed	cedar elm	0.05	Occurrence	NA	42	2	esophagus contents		AR	"Marion, W. R. 1976b. Plain Chachalaca food habits in south Texas. Auk 93:376-379."
Plain Chachalaca	Ortalis vetula	Ortalis vetula mccalli	Cracidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Lower Rio Grande Valley	NA	9	1971	8	1972	multiple	Plantae	Tracheophyta	Magnoliopsida	Boraginales	NA	Ehretiaceae	NA	Ehretia anacua	no		NA	fruit	anacua	0.17	Occurrence	NA	42	2	esophagus contents		AR	"Marion, W. R. 1976b. Plain Chachalaca food habits in south Texas. Auk 93:376-379."
Plain Chachalaca	Ortalis vetula	Ortalis vetula mccalli	Cracidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Lower Rio Grande Valley	NA	9	1971	8	1972	multiple	Plantae	Tracheophyta	Magnoliopsida	Ericales	NA	Sapotaceae	NA	Sideroxylon lanuginosum	no		NA	fruit	gum bully	0.1	Occurrence	NA	42	2	esophagus contents		AR	"Marion, W. R. 1976b. Plain Chachalaca food habits in south Texas. Auk 93:376-379."
Plain Chachalaca	Ortalis vetula	Ortalis vetula mccalli	Cracidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Lower Rio Grande Valley	NA	9	1971	8	1972	multiple	Plantae	Tracheophyta	Magnoliopsida	Solanales	NA	Solanaceae	NA	Solanum ptychanthum	no		NA	vegetation	american nightshade	0.12	Occurrence	NA	42	2	esophagus contents		AR	"Marion, W. R. 1976b. Plain Chachalaca food habits in south Texas. Auk 93:376-379."
Plain Chachalaca	Ortalis vetula	Ortalis vetula mccalli	Cracidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Lower Rio Grande Valley	NA	9	1971	8	1972	multiple	Plantae	Tracheophyta	Magnoliopsida	Sapindales	NA	Rutaceae	NA	Amyris texana	no		NA	fruit	chapatillo	0.1	Occurrence	NA	42	2	esophagus contents		AR	"Marion, W. R. 1976b. Plain Chachalaca food habits in south Texas. Auk 93:376-379."
Plain Chachalaca	Ortalis vetula	Ortalis vetula mccalli	Cracidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Lower Rio Grande Valley	NA	9	1971	8	1972	multiple	Plantae	Tracheophyta	Magnoliopsida	Lamiales	NA	Lamiaceae	NA	Stachys drummondii	no		NA	vegetation	drummond's hedgenettle	0.05	Occurrence	NA	42	2	esophagus contents		AR	"Marion, W. R. 1976b. Plain Chachalaca food habits in south Texas. Auk 93:376-379."
Plain Chachalaca	Ortalis vetula	Ortalis vetula mccalli	Cracidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Lower Rio Grande Valley	NA	9	1971	8	1972	multiple	Plantae	Tracheophyta	Magnoliopsida	Lamiales	NA	Oleaceae	NA	Forestiera angustifolia	no		NA	flower; vegetation	texas forestiera	0.02	Occurrence	NA	42	2	esophagus contents		AR	"Marion, W. R. 1976b. Plain Chachalaca food habits in south Texas. Auk 93:376-379."
