Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_ITIS_ID	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Long-eared Owl	Asio otus	NA	Strigidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Idaho	Snake River Birds of Prey Area		3	1980	6	1980	spring	Animalia	Chordata	Mammalia	Soricomorpha	NA	Soricidae	NA	Sorex vagrans	no	NA	NA	NA	NA	NA	0.001	Items	2001	NA	50	pellet contents		DR	"Marks, J. S. 1984a. Feeding ecology of breeding Long-eared Owls in southwestern Idaho. Can. J. Zool. 62:1528-1533."
Long-eared Owl	Asio otus	NA	Strigidae	eBird Clements Checklist v2019	NA	NA	NA	NA	NA	Idaho	Snake River Birds of Prey Area		3	1980	6	1980	spring	Animalia	Chordata	Mammalia	Rodentia	NA	Muridae	NA	Mus musculus	no	NA	NA	NA	NA	NA	0.032	Items	2001	NA	50	pellet contents		DR	"Marks, J. S. 1984a. Feeding ecology of breeding Long-eared Owls in southwestern Idaho. Can. J. Zool. 62:1528-1533."
Long-eared Owl	Asio otus	NA	Strigidae	eBird Clements Checklist v2020	NA	NA	NA	NA	NA	Idaho	Snake River Birds of Prey Area		3	1980	6	1980	spring	Animalia	Arthropoda	Arachnida	Actinedida	NA	Leeuwenhoekiidae	NA	Peromyscus maniculatus	no	NA	NA	NA	NA	NA	0.273	Items	2001	NA	50	pellet contents		DR	"Marks, J. S. 1984a. Feeding ecology of breeding Long-eared Owls in southwestern Idaho. Can. J. Zool. 62:1528-1533."
Long-eared Owl	Asio otus	NA	Strigidae	eBird Clements Checklist v2021	NA	NA	NA	NA	NA	Idaho	Snake River Birds of Prey Area		3	1980	6	1980	spring	Animalia	Chordata	Mammalia	Rodentia	NA	Cricetidae	NA	Reithrodontomys megalotis	no	NA	NA	NA	NA	NA	0.071	Items	2001	NA	50	pellet contents		DR	"Marks, J. S. 1984a. Feeding ecology of breeding Long-eared Owls in southwestern Idaho. Can. J. Zool. 62:1528-1533."
Long-eared Owl	Asio otus	NA	Strigidae	eBird Clements Checklist v2022	NA	NA	NA	NA	NA	Idaho	Snake River Birds of Prey Area		3	1980	6	1980	spring	Animalia	Chordata	Mammalia	Rodentia	NA	Cricetidae	NA	Onychomys leucogaster	no	NA	NA	NA	NA	NA	0.002	Items	2001	NA	50	pellet contents		DR	"Marks, J. S. 1984a. Feeding ecology of breeding Long-eared Owls in southwestern Idaho. Can. J. Zool. 62:1528-1533."
Long-eared Owl	Asio otus	NA	Strigidae	eBird Clements Checklist v2023	NA	NA	NA	NA	NA	Idaho	Snake River Birds of Prey Area		3	1980	6	1980	spring	Animalia	Chordata	Mammalia	Rodentia	NA	Cricetidae	NA	Neotoma lepida	no	NA	NA	NA	NA	NA	0.003	Items	2001	NA	50	pellet contents		DR	"Marks, J. S. 1984a. Feeding ecology of breeding Long-eared Owls in southwestern Idaho. Can. J. Zool. 62:1528-1533."
Long-eared Owl	Asio otus	NA	Strigidae	eBird Clements Checklist v2024	NA	NA	NA	NA	NA	Idaho	Snake River Birds of Prey Area		3	1980	6	1980	spring	Animalia	Chordata	Mammalia	Rodentia	NA	Cricetidae	NA	Microtus montanus	no	NA	NA	NA	NA	NA	0.146	Items	2001	NA	50	pellet contents		DR	"Marks, J. S. 1984a. Feeding ecology of breeding Long-eared Owls in southwestern Idaho. Can. J. Zool. 62:1528-1533."
Long-eared Owl	Asio otus	NA	Strigidae	eBird Clements Checklist v2025	NA	NA	NA	NA	NA	Idaho	Snake River Birds of Prey Area		3	1980	6	1980	spring	Animalia	Chordata	Mammalia	Rodentia	NA	Heteromyidae	NA	Perognathus parvus	no	NA	NA	NA	NA	NA	0.169	Items	2001	NA	50	pellet contents		DR	"Marks, J. S. 1984a. Feeding ecology of breeding Long-eared Owls in southwestern Idaho. Can. J. Zool. 62:1528-1533."
Long-eared Owl	Asio otus	NA	Strigidae	eBird Clements Checklist v2026	NA	NA	NA	NA	NA	Idaho	Snake River Birds of Prey Area		3	1980	6	1980	spring	Animalia	Chordata	Mammalia	Rodentia	NA	Heteromyidae	NA	Dipodomys ordii	no	NA	NA	NA	NA	NA	0.277	Items	2001	NA	50	pellet contents		DR	"Marks, J. S. 1984a. Feeding ecology of breeding Long-eared Owls in southwestern Idaho. Can. J. Zool. 62:1528-1533."
Long-eared Owl	Asio otus	NA	Strigidae	eBird Clements Checklist v2027	NA	NA	NA	NA	NA	Idaho	Snake River Birds of Prey Area		3	1980	6	1980	spring	Animalia	Chordata	Mammalia	Rodentia	NA	Geomyidae	NA	Thomomys townsendii	no	NA	NA	NA	NA	NA	0.002	Items	2001	NA	50	pellet contents		DR	"Marks, J. S. 1984a. Feeding ecology of breeding Long-eared Owls in southwestern Idaho. Can. J. Zool. 62:1528-1533."
