Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_ITIS_ID	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Rocky Partridge	Alectoris graeca	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1371.6	NA	1828.8	Western Nevada;North-central Nevada	Nevada	grassland;scrubland;desert	NA	1961	NA	1965	fall	Plantae	Tracheophyta	Magnoliopsida	Poales	NA	Poaceae	NA	Bromus tectorum	no			NA	vegetation	cheatgrass	0.295	Occurrence	NA	105	2	crop contents	data for Western Nevada and North-central Nevada study areas combined	AR	"Weaver, H. and W. L. Haskell. 1967. Some fall foods of Nevada Chukar Partridge. J. Wildl. Manage. 31:582-584."
Rocky Partridge	Alectoris graeca	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1371.6	NA	1828.8	Western Nevada;North-central Nevada	Nevada	grassland;scrubland;desert	NA	1961	NA	1965	fall	Plantae	Tracheophyta	Magnoliopsida	Poales	NA	Poaceae	NA	Bromus tectorum	no			NA	seed	cheatgrass	0.648	Occurrence	NA	105	2	crop contents	data for Western Nevada and North-central Nevada study areas combined	AR	"Weaver, H. and W. L. Haskell. 1967. Some fall foods of Nevada Chukar Partridge. J. Wildl. Manage. 31:582-584."
Rocky Partridge	Alectoris graeca	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1371.6	NA	1828.8	Western Nevada;North-central Nevada	Nevada	grassland;scrubland;desert	NA	1961	NA	1965	fall	Plantae	Tracheophyta	Magnoliopsida	Boraginales	NA	Boraginaceae	NA	Amsinckia tessellata	no			NA	seed	western fiddleneck	0.162	Occurrence	NA	105	2	crop contents	data for Western Nevada and North-central Nevada study areas combined	AR	"Weaver, H. and W. L. Haskell. 1967. Some fall foods of Nevada Chukar Partridge. J. Wildl. Manage. 31:582-584."
Rocky Partridge	Alectoris graeca	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1371.6	NA	1828.8	Western Nevada;North-central Nevada	Nevada	grassland;scrubland;desert	NA	1961	NA	1965	fall	Plantae	Tracheophyta	Magnoliopsida	Boraginales	NA	Boraginaceae	NA	Amsinckia tessellata	no			NA	vegetation	western fiddleneck	0.057	Occurrence	NA	105	2	crop contents	data for Western Nevada and North-central Nevada study areas combined	AR	"Weaver, H. and W. L. Haskell. 1967. Some fall foods of Nevada Chukar Partridge. J. Wildl. Manage. 31:582-584."
Rocky Partridge	Alectoris graeca	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1371.6	NA	1828.8	Western Nevada;North-central Nevada	Nevada	grassland;scrubland;desert	NA	1961	NA	1965	fall	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	NA	Saxifragaceae	Lithophragma	NA	no			NA	root	woodland-star	0.2	Occurrence	NA	105	2	crop contents	data for Western Nevada and North-central Nevada study areas combined	AR	"Weaver, H. and W. L. Haskell. 1967. Some fall foods of Nevada Chukar Partridge. J. Wildl. Manage. 31:582-584."
Rocky Partridge	Alectoris graeca	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1371.6	NA	1828.8	Western Nevada;North-central Nevada	Nevada	grassland;scrubland;desert	NA	1961	NA	1965	fall	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	NA	Polygonaceae	Rumex	NA	no			NA	seed	dock	0.076	Occurrence	NA	105	2	crop contents	data for Western Nevada and North-central Nevada study areas combined	AR	"Weaver, H. and W. L. Haskell. 1967. Some fall foods of Nevada Chukar Partridge. J. Wildl. Manage. 31:582-584."
Rocky Partridge	Alectoris graeca	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1371.6	NA	1828.8	Western Nevada;North-central Nevada	Nevada	grassland;scrubland;desert	NA	1961	NA	1965	fall	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	Asteraceae	Helianthus	NA	no			NA	seed	sunflower	0.067	Occurrence	NA	105	2	crop contents	data for Western Nevada and North-central Nevada study areas combined	AR	"Weaver, H. and W. L. Haskell. 1967. Some fall foods of Nevada Chukar Partridge. J. Wildl. Manage. 31:582-584."
Rocky Partridge	Alectoris graeca	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1371.6	NA	1828.8	Western Nevada;North-central Nevada	Nevada	grassland;scrubland;desert	NA	1961	NA	1965	fall	Plantae	Tracheophyta	Magnoliopsida	Poales	NA	Poaceae	NA	Bromus secalinus	no			NA	seed	rye brome	0.048	Occurrence	NA	105	2	crop contents	data for Western Nevada and North-central Nevada study areas combined	AR	"Weaver, H. and W. L. Haskell. 1967. Some fall foods of Nevada Chukar Partridge. J. Wildl. Manage. 31:582-584."
Rocky Partridge	Alectoris graeca	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1371.6	NA	1828.8	Western Nevada;North-central Nevada	Nevada	grassland;scrubland;desert	NA	1961	NA	1965	fall	Plantae	Tracheophyta	Magnoliopsida	Geraniales	NA	Geraniaceae	NA	Erodium cicutarium	no			NA	seed	redstem stork's bill	0.095	Occurrence	NA	105	2	crop contents	data for Western Nevada and North-central Nevada study areas combined	AR	"Weaver, H. and W. L. Haskell. 1967. Some fall foods of Nevada Chukar Partridge. J. Wildl. Manage. 31:582-584."
Rocky Partridge	Alectoris graeca	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1371.6	NA	1828.8	Western Nevada;North-central Nevada	Nevada	grassland;scrubland;desert	NA	1961	NA	1965	fall	Plantae	Tracheophyta	Gnetopsida	Ephedrales	NA	Ephedraceae	Ephedra	NA	no			NA	seed	ephedra	0.057	Occurrence	NA	105	2	crop contents	data for Western Nevada and North-central Nevada study areas combined	AR	"Weaver, H. and W. L. Haskell. 1967. Some fall foods of Nevada Chukar Partridge. J. Wildl. Manage. 31:582-584."
Rocky Partridge	Alectoris graeca	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1371.6	NA	1828.8	Western Nevada;North-central Nevada	Nevada	grassland;scrubland;desert	NA	1961	NA	1965	fall	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	Asteraceae	NA	NA	yes			NA	vegetation;bud	NA	0.029	Occurrence	NA	105	2	crop contents	data for Western Nevada and North-central Nevada study areas combined	AR	"Weaver, H. and W. L. Haskell. 1967. Some fall foods of Nevada Chukar Partridge. J. Wildl. Manage. 31:582-584."
Rocky Partridge	Alectoris graeca	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1371.6	NA	1828.8	Western Nevada;North-central Nevada	Nevada	grassland;scrubland;desert	NA	1961	NA	1965	fall	Plantae	Tracheophyta	Magnoliopsida	Solanales	NA	Solanaceae	NA	Nicotiana attenuata	no			NA	seed	coyote tobacco	0.01	Occurrence	NA	105	2	crop contents	data for Western Nevada and North-central Nevada study areas combined	AR	"Weaver, H. and W. L. Haskell. 1967. Some fall foods of Nevada Chukar Partridge. J. Wildl. Manage. 31:582-584."
Rocky Partridge	Alectoris graeca	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1371.6	NA	1828.8	Western Nevada;North-central Nevada	Nevada	grassland;scrubland;desert	NA	1961	NA	1965	fall	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	Asteraceae	NA	Artemisia tridentata	no			NA	vegetation	big sagebrush	0.038	Occurrence	NA	105	2	crop contents	data for Western Nevada and North-central Nevada study areas combined	AR	"Weaver, H. and W. L. Haskell. 1967. Some fall foods of Nevada Chukar Partridge. J. Wildl. Manage. 31:582-584."
Rocky Partridge	Alectoris graeca	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1371.6	NA	1828.8	Western Nevada;North-central Nevada	Nevada	grassland;scrubland;desert	NA	1961	NA	1965	fall	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	Lupinus	NA	no			NA	seed	lupine	0.038	Occurrence	NA	105	2	crop contents	data for Western Nevada and North-central Nevada study areas combined	AR	"Weaver, H. and W. L. Haskell. 1967. Some fall foods of Nevada Chukar Partridge. J. Wildl. Manage. 31:582-584."
Rocky Partridge	Alectoris graeca	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1371.6	NA	1828.8	Western Nevada;North-central Nevada	Nevada	grassland;scrubland;desert	NA	1961	NA	1965	fall	Plantae	Tracheophyta	Magnoliopsida	Poales	NA	Poaceae	NA	Achnatherum hymenoides	no			NA	seed	Indian ricegrass	0.076	Occurrence	NA	105	2	crop contents	data for Western Nevada and North-central Nevada study areas combined	AR	"Weaver, H. and W. L. Haskell. 1967. Some fall foods of Nevada Chukar Partridge. J. Wildl. Manage. 31:582-584."
Rocky Partridge	Alectoris graeca	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1371.6	NA	1828.8	Western Nevada;North-central Nevada	Nevada	grassland;scrubland;desert	NA	1961	NA	1965	fall	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	Asteraceae	Aster	NA	no			NA	seed	aster	0.029	Occurrence	NA	105	2	crop contents	data for Western Nevada and North-central Nevada study areas combined	AR	"Weaver, H. and W. L. Haskell. 1967. Some fall foods of Nevada Chukar Partridge. J. Wildl. Manage. 31:582-584."
Rocky Partridge	Alectoris graeca	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1371.6	NA	1828.8	Western Nevada;North-central Nevada	Nevada	grassland;scrubland;desert	NA	1961	NA	1965	fall	Plantae	Tracheophyta	Magnoliopsida	Poales	NA	Poaceae	Festuca	NA	no			NA	seed	fescue	0.01	Occurrence	NA	105	2	crop contents	data for Western Nevada and North-central Nevada study areas combined	AR	"Weaver, H. and W. L. Haskell. 1967. Some fall foods of Nevada Chukar Partridge. J. Wildl. Manage. 31:582-584."
Rocky Partridge	Alectoris graeca	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1371.6	NA	1828.8	Western Nevada;North-central Nevada	Nevada	grassland;scrubland;desert	NA	1961	NA	1965	fall	Plantae	Tracheophyta	Magnoliopsida	Asparagales	NA	Amaryllidaceae	Allium	NA	no			NA	seed	oignon	0.029	Occurrence	NA	105	2	crop contents	data for Western Nevada and North-central Nevada study areas combined	AR	"Weaver, H. and W. L. Haskell. 1967. Some fall foods of Nevada Chukar Partridge. J. Wildl. Manage. 31:582-584."
Rocky Partridge	Alectoris graeca	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1371.6	NA	1828.8	Western Nevada;North-central Nevada	Nevada	grassland;scrubland;desert	NA	1961	NA	1965	fall	Plantae	Tracheophyta	Magnoliopsida	Rosales	NA	Rosaceae	Rosa	NA	no			NA	seed	wildrose	0.01	Occurrence	NA	105	2	crop contents	data for Western Nevada and North-central Nevada study areas combined	AR	"Weaver, H. and W. L. Haskell. 1967. Some fall foods of Nevada Chukar Partridge. J. Wildl. Manage. 31:582-584."
Rocky Partridge	Alectoris graeca	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1371.6	NA	1828.8	Western Nevada;North-central Nevada	Nevada	grassland;scrubland;desert	NA	1961	NA	1965	fall	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	NA	Grossulariaceae	Ribes	NA	no			NA	seed	currant	0.01	Occurrence	NA	105	2	crop contents	data for Western Nevada and North-central Nevada study areas combined	AR	"Weaver, H. and W. L. Haskell. 1967. Some fall foods of Nevada Chukar Partridge. J. Wildl. Manage. 31:582-584."
Rocky Partridge	Alectoris graeca	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1371.6	NA	1828.8	Western Nevada;North-central Nevada	Nevada	grassland;scrubland;desert	NA	1961	NA	1965	fall	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	Asteraceae	Madia	NA	no			NA	seed	tarweed	0.019	Occurrence	NA	105	2	crop contents	data for Western Nevada and North-central Nevada study areas combined	AR	"Weaver, H. and W. L. Haskell. 1967. Some fall foods of Nevada Chukar Partridge. J. Wildl. Manage. 31:582-584."
Rocky Partridge	Alectoris graeca	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1371.6	NA	1828.8	Western Nevada;North-central Nevada	Nevada	grassland;scrubland;desert	NA	1961	NA	1965	fall	Plantae	Tracheophyta	Magnoliopsida	Rosales	NA	Rosaceae	Agrimonia	NA	no			NA	seed	agrimony	0.01	Occurrence	NA	105	2	crop contents	data for Western Nevada and North-central Nevada study areas combined	AR	"Weaver, H. and W. L. Haskell. 1967. Some fall foods of Nevada Chukar Partridge. J. Wildl. Manage. 31:582-584."
