Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_ITIS_ID	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Medina County	scrubland	10	1950	NA	1951	winter	Animalia	Chordata	Aves	Podicipediformes	NA	Podicipedidae	NA	Colymbus grisegena	no	NA	NA	NA	Holboell's Grebe	0.024	Items	52	NA	1	prey remains	NA	DR	"Cade, T. J. 1951. Food of the Peregrine Falcon, Falco peregrinus, in interior Alaska. Auk 68:373-374."
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Medina County	scrubland	10	1950	NA	1952	winter	Animalia	Chordata	Aves	Answeriformes	NA	Anatidae	NA	Anas Carolinensis	no	NA	NA	NA	Green-winged Teal	0.097	Items	52	NA	2	prey remains	NA	DR	"Cade, T. J. 1951. Food of the Peregrine Falcon, Falco peregrinus, in interior Alaska. Auk 68:373-374."
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Medina County	scrubland	10	1950	NA	1953	winter	Animalia	Chordata	Aves	Answeriformes	NA	Anatidae	NA	Bucephala albeola	no	NA	NA	NA	Buffle-head	0.024	Items	52	NA	3	prey remains	NA	DR	"Cade, T. J. 1951. Food of the Peregrine Falcon, Falco peregrinus, in interior Alaska. Auk 68:373-374."
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Medina County	scrubland	10	1950	NA	1954	winter	Animalia	Chordata	Aves	Falconiformes	NA	Falconidae	NA	Falco sparverius	no	NA	NA	NA	Sparrow Hawk	0.024	Items	52	NA	4	prey remains	NA	DR	"Cade, T. J. 1951. Food of the Peregrine Falcon, Falco peregrinus, in interior Alaska. Auk 68:373-374."
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Medina County	scrubland	10	1950	NA	1955	winter	Animalia	Chordata	Aves	Galliformes	NA	Phasianidae	NA	Canachites canadensis	no	NA	NA	NA	Spruce Grouse	0.024	Items	52	NA	5	prey remains	NA	DR	"Cade, T. J. 1951. Food of the Peregrine Falcon, Falco peregrinus, in interior Alaska. Auk 68:373-374."
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Medina County	scrubland	10	1950	NA	1956	winter	Animalia	Chordata	Aves	Galliformes	NA	Phasianidae	NA	Bonasa umbellus	no	NA	NA	NA	Ruffed Grouse	0.024	Items	52	NA	6	prey remains	NA	DR	"Cade, T. J. 1951. Food of the Peregrine Falcon, Falco peregrinus, in interior Alaska. Auk 68:373-374."
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Medina County	scrubland	10	1950	NA	1957	winter	Animalia	Chordata	Aves	Charadriiformes	NA	Scolopacidae	NA	Tringa flavipes	no	NA	NA	NA	Lesser Yellowlegs	0.097	Items	52	NA	7	prey remains	NA	DR	"Cade, T. J. 1951. Food of the Peregrine Falcon, Falco peregrinus, in interior Alaska. Auk 68:373-374."
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Medina County	scrubland	10	1950	NA	1958	winter	Animalia	Chordata	Aves	Charadriiformes	NA	Laridae	Larus	NA	no	NA	NA	NA	Gulls	0.196	Items	52	NA	8	prey remains	NA	DR	"Cade, T. J. 1951. Food of the Peregrine Falcon, Falco peregrinus, in interior Alaska. Auk 68:373-374."
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Medina County	scrubland	10	1950	NA	1959	winter	Animalia	Chordata	Aves	Strigiformes	NA	Strigidae	NA	Surnia ulula	no	NA	NA	NA	Hawk Owl	0.024	Items	52	NA	9	prey remains	NA	DR	"Cade, T. J. 1951. Food of the Peregrine Falcon, Falco peregrinus, in interior Alaska. Auk 68:373-374."
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Medina County	scrubland	10	1950	NA	1960	winter	Animalia	Chordata	Aves	Piciformes	NA	Picidae	NA	Colaptes auratus	no	NA	NA	NA	Northern Flicker	0.024	Items	52	NA	10	prey remains	NA	DR	"Cade, T. J. 1951. Food of the Peregrine Falcon, Falco peregrinus, in interior Alaska. Auk 68:373-374."
