Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_ITIS_ID	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Peregrine falcons	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Alaska	Yukon River	"tundra, scrubland"	7	1985	8	1985	summer	Animalia	Chordata	Aves	Charadriiformes	NA	Scolopacidae	Tringa	NA	no	NA	NA	NA	Lesser Yellowlegs	0.228	Items	755	32	1	prey remains	NA	DR	"Hunter, R. E., J. A. Crawford, and R. E. Ambrose. 1988. Prey selection by Peregrine Falcons during the nestling stage. J. Wildl. Manage. 52:730-736."
Peregrine falcons	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Alaska	Yukon River	"tundra, scrubland"	7	1985	8	1985	summer	Animalia	Chordata	Aves	Passeriformes	NA	Corvidae	Perisoreus	NA	no	NA	NA	NA	Gray jay	0.136	Items	755	32	1	prey remains	NA	DR	"Hunter, R. E., J. A. Crawford, and R. E. Ambrose. 1988. Prey selection by Peregrine Falcons during the nestling stage. J. Wildl. Manage. 52:730-736."
Peregrine falcons	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Alaska	Yukon River	"tundra, scrubland"	7	1985	8	1985	summer	Animalia	Chordata	Aves	Charadriiformes	NA	Scolopacidae	Actitis	NA	no	NA	NA	NA	Spotted sandpiper	0.048	Items	755	32	1	prey remains	NA	DR	"Hunter, R. E., J. A. Crawford, and R. E. Ambrose. 1988. Prey selection by Peregrine Falcons during the nestling stage. J. Wildl. Manage. 52:730-736."
Peregrine falcons	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Alaska	Yukon River	"tundra, scrubland"	7	1985	8	1985	summer	Animalia	Chordata	Aves	Charadriiformes	NA	Scolopacidae	Gallinago	NA	no	NA	NA	NA	Common snipe	0.053	Items	755	32	1	prey remains	NA	DR	"Hunter, R. E., J. A. Crawford, and R. E. Ambrose. 1988. Prey selection by Peregrine Falcons during the nestling stage. J. Wildl. Manage. 52:730-736."
Peregrine falcons	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Alaska	Yukon River	"tundra, scrubland"	7	1985	8	1985	summer	Animalia	Chordata	Aves	Passeriformes	NA	Emberizidae	Junco	NA	no	NA	NA	NA	Dark-eyed junco	0.03	Items	755	32	1	prey remains	NA	DR	"Hunter, R. E., J. A. Crawford, and R. E. Ambrose. 1988. Prey selection by Peregrine Falcons during the nestling stage. J. Wildl. Manage. 52:730-736."
Peregrine falcons	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Alaska	Yukon River	"tundra, scrubland"	7	1985	8	1985	summer	Animalia	Chordata	Aves	Charadriiformes	NA	Scolopacidae	Tringa	NA	no	NA	NA	NA	Solitary sandpiper	0.033	Items	755	32	1	prey remains	NA	DR	"Hunter, R. E., J. A. Crawford, and R. E. Ambrose. 1988. Prey selection by Peregrine Falcons during the nestling stage. J. Wildl. Manage. 52:730-736."
Peregrine falcons	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Alaska	Yukon River	"tundra, scrubland"	7	1985	8	1985	summer	Animalia	Chordata	Aves	Passeriformes	NA	Turdidae	Catharus	NA	no	NA	NA	NA	Catharus thrush	0.029	Items	755	32	1	prey remains	NA	DR	"Hunter, R. E., J. A. Crawford, and R. E. Ambrose. 1988. Prey selection by Peregrine Falcons during the nestling stage. J. Wildl. Manage. 52:730-736."
Peregrine falcons	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Alaska	Yukon River	"tundra, scrubland"	7	1985	8	1985	summer	Animalia	Chordata	Aves	Passeriformes	NA	Bombycillidae	Bombycilla	NA	no	NA	NA	NA	Bohemian waxwing	0.03	Items	755	32	1	prey remains	NA	DR	"Hunter, R. E., J. A. Crawford, and R. E. Ambrose. 1988. Prey selection by Peregrine Falcons during the nestling stage. J. Wildl. Manage. 52:730-736."
Peregrine falcons	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Alaska	Yukon River	"tundra, scrubland"	7	1985	8	1985	summer	Animalia	Chordata	Aves	Passeriformes	NA	Hirundinidae	NA	NA	no	NA	NA	NA	Swallows	0.024	Items	755	32	1	prey remains	NA	DR	"Hunter, R. E., J. A. Crawford, and R. E. Ambrose. 1988. Prey selection by Peregrine Falcons during the nestling stage. J. Wildl. Manage. 52:730-736."
Peregrine falcons	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Alaska	Yukon River	"tundra, scrubland"	7	1985	8	1985	summer	Animalia	Chordata	Aves	Charadriiformes	NA	Scolopacidae	Bartramia	NA	no	NA	NA	NA	Upland sandpiper	0.024	Items	755	32	1	prey remains	NA	DR	"Hunter, R. E., J. A. Crawford, and R. E. Ambrose. 1988. Prey selection by Peregrine Falcons during the nestling stage. J. Wildl. Manage. 52:730-736."
