"Common_Name"	"Scientific_Name"	"Subspecies"	"Family"	"Taxonomy"	"Longitude_dd"	"Latitude_dd"	"Altitude_min_m"	"Altitude_mean_m"	"Altitude_max_m"	"Location_Region"	"Location_Specific"	"Habitat_type"	"Observation_Month_Begin"	"Observation_Year_Begin"	"Observation_Month_End"	"Observation_Year_End"	"Observation_Season"	"Prey_Kingdom"	"Prey_Phylum"	"Prey_Class"	"Prey_Order"	"Prey_Suborder"	"Prey_Family"	"Prey_Genus"	"Prey_Scientific_Name"	"Unidentified"	"Prey_Name_ITIS_ID"	"Prey_Stage"	"Prey_Part"	"Prey_Common_Name"	"Fraction_Diet"	"Diet_Type"	"Item_Sample_Size"	"Bird_Sample_Size"	"Sites"	"Study_Type"	"Notes"	"Entered_By"	"Source"
"Aplomado Falcon"	"Falco femoralis"	NA	"Falconidae"	"eBird Clements Checklist v2017"	-31.51666667	-71.1	NA	NA	NA	"Chile"	"Chinchilla National Reserve"	"grassland"	1	1992	2	1992	"winter"	"Animalia"	"Chordata"	"Aves"	"Columbiformes"	NA	"Columbidae"	"Metriopelia"	"Metriopelia melanoptera"	"no"	"177248"	NA	NA	"Black-winged Ground-Dove"	0.025	"Items"	40	NA	1	"prey remains"	NA	"DR"	"Jimenez, J. E. 1993. Notes on the diet of the Aplomado Falcon (Falco femoralis) in northcentral Chile. J. Raptor Res. 27:161-163."
"Aplomado Falcon"	"Falco femoralis"	NA	"Falconidae"	"eBird Clements Checklist v2017"	-31.51666667	-71.1	NA	NA	NA	"Chile"	"Chinchilla National Reserve"	"grassland"	1	1992	2	1992	"winter"	"Animalia"	"Chordata"	"Aves"	"Caprimulgiformes"	NA	"Caprimulgidae"	NA	"Caprimulgus longirvostris"	"no"	"unverified"	NA	NA	"Band-winged Nightjar"	0.025	"Items"	40	NA	1	"prey remains"	NA	"DR"	"Jimenez, J. E. 1993. Notes on the diet of the Aplomado Falcon (Falco femoralis) in northcentral Chile. J. Raptor Res. 27:161-163."
"Aplomado Falcon"	"Falco femoralis"	NA	"Falconidae"	"eBird Clements Checklist v2017"	-31.51666667	-71.1	NA	NA	NA	"Chile"	"Chinchilla National Reserve"	"grassland"	1	1992	2	1992	"winter"	"Animalia"	"Chordata"	"Aves"	"Apodiformes"	NA	"Trochilidae"	"Patagona"	"Patagona gigas"	"no"	"555217"	NA	NA	"Giant Hummingbird"	0.025	"Items"	40	NA	1	"prey remains"	NA	"DR"	"Jimenez, J. E. 1993. Notes on the diet of the Aplomado Falcon (Falco femoralis) in northcentral Chile. J. Raptor Res. 27:161-163."
"Aplomado Falcon"	"Falco femoralis"	NA	"Falconidae"	"eBird Clements Checklist v2017"	-31.51666667	-71.1	NA	NA	NA	"Chile"	"Chinchilla National Reserve"	"grassland"	1	1992	2	1992	"winter"	"Animalia"	"Chordata"	"Aves"	"Passeriformes"	NA	"Rhinocryptidae"	"Scelorchilus"	"Scelorchilus albicollis"	"no"	"562841"	NA	NA	"White-thrated Tapaculo"	0.025	"Items"	40	NA	1	"prey remains"	NA	"DR"	"Jimenez, J. E. 1993. Notes on the diet of the Aplomado Falcon (Falco femoralis) in northcentral Chile. J. Raptor Res. 27:161-163."
"Aplomado Falcon"	"Falco femoralis"	NA	"Falconidae"	"eBird Clements Checklist v2017"	-31.51666667	-71.1	NA	NA	NA	"Chile"	"Chinchilla National Reserve"	"grassland"	1	1992	2	1992	"winter"	"Animalia"	"Chordata"	"Aves"	"Passeriformes"	NA	"Tyrannidae"	"Xolmis"	"Xolmis pyrope"	"no"	"563753"	NA	NA	"Fire-eyed Diucon"	0.025	"Items"	40	NA	1	"prey remains"	NA	"DR"	"Jimenez, J. E. 1993. Notes on the diet of the Aplomado Falcon (Falco femoralis) in northcentral Chile. J. Raptor Res. 27:161-163."
"Aplomado Falcon"	"Falco femoralis"	NA	"Falconidae"	"eBird Clements Checklist v2017"	-31.51666667	-71.1	NA	NA	NA	"Chile"	"Chinchilla National Reserve"	"grassland"	1	1992	2	1992	"winter"	"Animalia"	"Chordata"	"Aves"	"Passeriformes"	NA	"Mimidae"	"Mimus"	"Mimus thenca"	"no"	"561127"	NA	NA	"Chilean Mockingbird"	0.05	"Items"	40	NA	1	"prey remains"	NA	"DR"	"Jimenez, J. E. 1993. Notes on the diet of the Aplomado Falcon (Falco femoralis) in northcentral Chile. J. Raptor Res. 27:161-163."
"Aplomado Falcon"	"Falco femoralis"	NA	"Falconidae"	"eBird Clements Checklist v2017"	-31.51666667	-71.1	NA	NA	NA	"Chile"	"Chinchilla National Reserve"	"grassland"	1	1992	2	1992	"winter"	"Animalia"	"Chordata"	"Aves"	"Passeriformes"	NA	"Icteridae"	"Sturnella"	"Sturnella loyca"	"no"	"563160"	NA	NA	"Long-tailed Meadowlark"	0.025	"Items"	40	NA	1	"prey remains"	NA	"DR"	"Jimenez, J. E. 1993. Notes on the diet of the Aplomado Falcon (Falco femoralis) in northcentral Chile. J. Raptor Res. 27:161-163."
"Aplomado Falcon"	"Falco femoralis"	NA	"Falconidae"	"eBird Clements Checklist v2017"	-31.51666667	-71.1	NA	NA	NA	"Chile"	"Chinchilla National Reserve"	"grassland"	1	1992	2	1992	"winter"	"Animalia"	"Chordata"	"Aves"	"Passeriformes"	NA	"Thraupidae"	"Phrygilus"	"Phrygilus fruticeti"	"no"	"562046"	NA	NA	"Mourning Sierra-finch"	0.125	"Items"	40	NA	1	"prey remains"	NA	"DR"	"Jimenez, J. E. 1993. Notes on the diet of the Aplomado Falcon (Falco femoralis) in northcentral Chile. J. Raptor Res. 27:161-163."
"Aplomado Falcon"	"Falco femoralis"	NA	"Falconidae"	"eBird Clements Checklist v2017"	-31.51666667	-71.1	NA	NA	NA	"Chile"	"Chinchilla National Reserve"	"grassland"	1	1992	2	1992	"winter"	"Animalia"	"Chordata"	"Aves"	"Passeriformes"	NA	"Thraupidae"	"Phrygilus"	"Phrygilus alaudinus"	"no"	"562041"	NA	NA	"Band-tailed Sierra-finch"	0.05	"Items"	40	NA	1	"prey remains"	NA	"DR"	"Jimenez, J. E. 1993. Notes on the diet of the Aplomado Falcon (Falco femoralis) in northcentral Chile. J. Raptor Res. 27:161-163."
"Aplomado Falcon"	"Falco femoralis"	NA	"Falconidae"	"eBird Clements Checklist v2017"	-31.51666667	-71.1	NA	NA	NA	"Chile"	"Chinchilla National Reserve"	"grassland"	1	1992	2	1992	"winter"	"Animalia"	"Chordata"	"Aves"	"Passeriformes"	NA	"Thraupidae"	"Diuca"	"Diuca diuca"	"no"	"559800"	NA	NA	"Diuca-finch"	0.025	"Items"	40	NA	1	"prey remains"	NA	"DR"	"Jimenez, J. E. 1993. Notes on the diet of the Aplomado Falcon (Falco femoralis) in northcentral Chile. J. Raptor Res. 27:161-163."
