Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_ITIS_ID	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Plain Chachalaca	Ortalis vetula	NA	Cracidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cameron County		12	1976	12	1976	winter	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	Astragalus	NA	no		NA	vegetation	locoweed	0.0526	Occurrence	NA	19	NA	stomach contents; esophagus contents		AR	"Christensen, Z. D., D. B. Pence, and G. Scott. 1978. Notes on food habits of the Plain Chachalaca from the Lower Rio Grande Valley. Wilson Bull. 90:647-648."
Plain Chachalaca	Ortalis vetula	NA	Cracidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cameron County		12	1976	12	1976	winter	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	NA	Prosopis glandulosa	no		NA	vegetation	honey mesquite	0.0526	Occurrence	NA	19	NA	stomach contents; esophagus contents		AR	"Christensen, Z. D., D. B. Pence, and G. Scott. 1978. Notes on food habits of the Plain Chachalaca from the Lower Rio Grande Valley. Wilson Bull. 90:647-648."
Plain Chachalaca	Ortalis vetula	NA	Cracidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cameron County		12	1976	12	1976	winter	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	NA	Vachellia rigidula	no		NA	fruit	blackbrush acacia	0.1579	Occurrence	NA	19	NA	stomach contents; esophagus contents		AR	"Christensen, Z. D., D. B. Pence, and G. Scott. 1978. Notes on food habits of the Plain Chachalaca from the Lower Rio Grande Valley. Wilson Bull. 90:647-648."
Plain Chachalaca	Ortalis vetula	NA	Cracidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cameron County		12	1976	12	1976	winter	Plantae	Tracheophyta	Magnoliopsida	Gentianales	NA	Apocynaceae	Asclepias	NA	no		NA	vegetation	milkweed	0.0526	Occurrence	NA	19	NA	stomach contents; esophagus contents		AR	"Christensen, Z. D., D. B. Pence, and G. Scott. 1978. Notes on food habits of the Plain Chachalaca from the Lower Rio Grande Valley. Wilson Bull. 90:647-648."
Plain Chachalaca	Ortalis vetula	NA	Cracidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cameron County		12	1976	12	1976	winter	Plantae	Tracheophyta	Magnoliopsida	Rosales	NA	Rhamnaceae	NA	Condalia hookeri	no		NA	vegetation	brazilian bluewood	0.1579	Occurrence	NA	19	NA	stomach contents; esophagus contents		AR	"Christensen, Z. D., D. B. Pence, and G. Scott. 1978. Notes on food habits of the Plain Chachalaca from the Lower Rio Grande Valley. Wilson Bull. 90:647-648."
Plain Chachalaca	Ortalis vetula	NA	Cracidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cameron County		12	1976	12	1976	winter	Plantae	Tracheophyta	Magnoliopsida	Solanales	NA	Solanaceae	Physalis	NA	no		NA	fruit	ground cherry	0.1053	Occurrence	NA	19	NA	stomach contents; esophagus contents		AR	"Christensen, Z. D., D. B. Pence, and G. Scott. 1978. Notes on food habits of the Plain Chachalaca from the Lower Rio Grande Valley. Wilson Bull. 90:647-648."
Plain Chachalaca	Ortalis vetula	NA	Cracidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cameron County		12	1976	12	1976	winter	Plantae	Tracheophyta	Magnoliopsida	Rosales	NA	Urticaceae	NA	Parietaria pensylvanica	no		NA	vegetation	pennsylvania pellitory	0.0526	Occurrence	NA	19	NA	stomach contents; esophagus contents		AR	"Christensen, Z. D., D. B. Pence, and G. Scott. 1978. Notes on food habits of the Plain Chachalaca from the Lower Rio Grande Valley. Wilson Bull. 90:647-648."
Plain Chachalaca	Ortalis vetula	NA	Cracidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cameron County		12	1976	12	1976	winter	Plantae	Tracheophyta	Magnoliopsida	Myrtales	NA	Onagraceae	Oenothera	NA	no		NA	vegetation	evening primrose	0.0526	Occurrence	NA	19	NA	stomach contents; esophagus contents		AR	"Christensen, Z. D., D. B. Pence, and G. Scott. 1978. Notes on food habits of the Plain Chachalaca from the Lower Rio Grande Valley. Wilson Bull. 90:647-648."
Plain Chachalaca	Ortalis vetula	NA	Cracidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cameron County		12	1976	12	1976	winter	Plantae	Tracheophyta	Magnoliopsida	Oxalidales	NA	Oxalidaceae	Oxalis	NA	no		NA	vegetation	woodsorrel	0.0526	Occurrence	NA	19	NA	stomach contents; esophagus contents		AR	"Christensen, Z. D., D. B. Pence, and G. Scott. 1978. Notes on food habits of the Plain Chachalaca from the Lower Rio Grande Valley. Wilson Bull. 90:647-648."
Plain Chachalaca	Ortalis vetula	NA	Cracidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Texas	Cameron County		12	1976	12	1976	winter	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	NA	Euphorbiaceae	Croton	NA	no		NA	vegetation	croton	0.1053	Occurrence	NA	19	NA	stomach contents; esophagus contents		AR	"Christensen, Z. D., D. B. Pence, and G. Scott. 1978. Notes on food habits of the Plain Chachalaca from the Lower Rio Grande Valley. Wilson Bull. 90:647-648."
