Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_ITIS_ID	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Peregrine Falcons	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	66.75	49.91666667	NA	NA	NA	West Greenland	Søndre Strømfjord	woodland	7	1972	8	1990	summer	Animalia	Chordata	Aves	Passeriformes	NA	Fringillidae	NA	Calcarius lapponicus	no	NA	adult	NA	Lapland Longspur	0.058333333	Items	120	NA	1	field observations	NA	DR	"Rosenfield, R. N., J. W. Schneider, J. M. Papp, and W. S. Seegar. 1995. Prey of Peregrine Falcons breeding in west Greenland. Condor 97:763-770."
Peregrine Falcons	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	66.75	49.91666667	NA	NA	NA	West Greenland	Søndre Strømfjord	woodland	7	1972	8	1990	summer	Animalia	Chordata	Aves	Passeriformes	NA	Fringillidae	NA	Calcarius lapponicus	no	NA	juvenile	NA	Lapland Longspur	0.391666667	Items	120	NA	1	field observations	NA	DR	"Rosenfield, R. N., J. W. Schneider, J. M. Papp, and W. S. Seegar. 1995. Prey of Peregrine Falcons breeding in west Greenland. Condor 97:763-770."
Peregrine Falcons	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	66.75	49.91666667	NA	NA	NA	West Greenland	Søndre Strømfjord	woodland	7	1972	8	1990	summer	Animalia	Chordata	Aves	Passeriformes	NA	Fringillidae	NA	Calcarius lapponicus	no	NA	NA	NA	Lapland Longspur	0.041666667	Items	120	NA	1	field observations	NA	DR	"Rosenfield, R. N., J. W. Schneider, J. M. Papp, and W. S. Seegar. 1995. Prey of Peregrine Falcons breeding in west Greenland. Condor 97:763-770."
Peregrine Falcons	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	66.75	49.91666667	NA	NA	NA	West Greenland	Søndre Strømfjord	woodland	7	1972	8	1990	summer	Animalia	Chordata	Aves	Passeriformes	NA	Fringillidae	NA	Plectrophenax nivalis	no	NA	adult	NA	Snow Bunting	0.016666667	Items	120	NA	1	field observations	NA	DR	"Rosenfield, R. N., J. W. Schneider, J. M. Papp, and W. S. Seegar. 1995. Prey of Peregrine Falcons breeding in west Greenland. Condor 97:763-770."
Peregrine Falcons	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	66.75	49.91666667	NA	NA	NA	West Greenland	Søndre Strømfjord	woodland	7	1972	8	1990	summer	Animalia	Chordata	Aves	Passeriformes	NA	Fringillidae	NA	Plectrophenax nivalis	no	NA	juvenile	NA	Snow Bunting	0.058333333	Items	120	NA	1	field observations	NA	DR	"Rosenfield, R. N., J. W. Schneider, J. M. Papp, and W. S. Seegar. 1995. Prey of Peregrine Falcons breeding in west Greenland. Condor 97:763-770."
Peregrine Falcons	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	66.75	49.91666667	NA	NA	NA	West Greenland	Søndre Strømfjord	woodland	7	1972	8	1990	summer	Animalia	Chordata	Aves	Passeriformes	NA	Fringillidae	NA	Plectrophenax nivalis	no	NA	NA	NA	Snow Bunting	0.116666667	Items	120	NA	1	field observations	NA	DR	"Rosenfield, R. N., J. W. Schneider, J. M. Papp, and W. S. Seegar. 1995. Prey of Peregrine Falcons breeding in west Greenland. Condor 97:763-770."
Peregrine Falcons	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	66.75	49.91666667	NA	NA	NA	West Greenland	Søndre Strømfjord	woodland	7	1972	8	1990	summer	Animalia	Chordata	Aves	Passeriformes	NA	Muscicapidae	NA	Oenanthe oenanthe	no	NA	juvenile	NA	Northern Wheatear	0.025	Items	120	NA	1	field observations	NA	DR	"Rosenfield, R. N., J. W. Schneider, J. M. Papp, and W. S. Seegar. 1995. Prey of Peregrine Falcons breeding in west Greenland. Condor 97:763-770."
Peregrine Falcons	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	66.75	49.91666667	NA	NA	NA	West Greenland	Søndre Strømfjord	woodland	7	1972	8	1990	summer	Animalia	Chordata	Aves	Passeriformes	NA	Muscicapidae	NA	Oenanthe oenanthe	no	NA	NA	NA	Northern Wheatear	0.016666667	Items	120	NA	1	field observations	NA	DR	"Rosenfield, R. N., J. W. Schneider, J. M. Papp, and W. S. Seegar. 1995. Prey of Peregrine Falcons breeding in west Greenland. Condor 97:763-770."
Peregrine Falcons	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	66.75	49.91666667	NA	NA	NA	West Greenland	Søndre Strømfjord	woodland	7	1972	8	1990	summer	Animalia	Chordata	Aves	Passeriformes	NA	Fringillidae	NA	Carduelis flammea	no	NA	adult	NA	Common Redpoll	0.008333333	Items	120	NA	1	field observations	NA	DR	"Rosenfield, R. N., J. W. Schneider, J. M. Papp, and W. S. Seegar. 1995. Prey of Peregrine Falcons breeding in west Greenland. Condor 97:763-770."
Peregrine Falcons	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	66.75	49.91666667	NA	NA	NA	West Greenland	Søndre Strømfjord	woodland	7	1972	8	1990	summer	Animalia	Chordata	Aves	Passeriformes	NA	Fringillidae	NA	Carduelis flammea	no	NA	juvenile	NA	Common Redpoll	0.008333333	Items	120	NA	1	field observations	NA	DR	"Rosenfield, R. N., J. W. Schneider, J. M. Papp, and W. S. Seegar. 1995. Prey of Peregrine Falcons breeding in west Greenland. Condor 97:763-770."
