Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_ITIS_ID	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Great Horned Owl	Bubo virginianus	NA	Strigidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Canada	Alasken National Wildlife Area	coniferous forest	12	2010	12	2013	multiple	Animalia	Chordata	Mammalia	Rodentia	NA	Cricetidae	NA	Microtus townsendii	no	NA	NA	NA	NA	Townsend's Vole	0.848	Items	99	NA	1	pellet contents; prey remains	NA	DR	"Hindmarch, S., & Elliott, J. E. (2015). Comparing the diet of Great Horned Owls (Bubo virginianus) in rural and urban areas of southwestern British Columbia.The Canadian Field-Naturalist,?128(4), 393-399."
Great Horned Owl	Bubo virginianus	NA	Strigidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Canada	Alasken National Wildlife Area	coniferous forest	12	2010	12	2013	multiple	Animalia	Chordata	Mammalia	Rodentia	NA	Cricetidae	NA	Ondatra zibethicus	no	NA	NA	NA	NA	Common Muskrat	0.01	Items	99	NA	1	pellet contents; prey remains	NA	DR	"Hindmarch, S., & Elliott, J. E. (2015). Comparing the diet of Great Horned Owls (Bubo virginianus) in rural and urban areas of southwestern British Columbia.The Canadian Field-Naturalist,?128(4), 393-399."
Great Horned Owl	Bubo virginianus	NA	Strigidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Canada	Alasken National Wildlife Area	coniferous forest	12	2010	12	2013	multiple	Animalia	Chordata	Mammalia	Rodentia	NA	Muridae	Rattus	NA	no	NA	NA	NA	NA	NA	0.01	Items	99	NA	1	pellet contents; prey remains	NA	DR	"Hindmarch, S., & Elliott, J. E. (2015). Comparing the diet of Great Horned Owls (Bubo virginianus) in rural and urban areas of southwestern British Columbia.The Canadian Field-Naturalist,?128(4), 393-399."
Great Horned Owl	Bubo virginianus	NA	Strigidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Canada	Alasken National Wildlife Area	coniferous forest	12	2010	12	2013	multiple	Animalia	Chordata	Aves	Passeriformes	NA	NA	NA	NA	yes	NA	NA	NA	NA	Songbird (30-80 grams)	0.051	Items	99	NA	1	pellet contents; prey remains	NA	DR	"Hindmarch, S., & Elliott, J. E. (2015). Comparing the diet of Great Horned Owls (Bubo virginianus) in rural and urban areas of southwestern British Columbia.The Canadian Field-Naturalist,?128(4), 393-399."
Great Horned Owl	Bubo virginianus	NA	Strigidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Canada	Alasken National Wildlife Area	coniferous forest	12	2010	12	2013	multiple	Animalia	Chordata	Aves	Anseriformes	NA	Anatidae	NA	NA	yes	NA	NA	NA	NA	NA	0.051	Items	99	NA	1	pellet contents; prey remains	NA	DR	"Hindmarch, S., & Elliott, J. E. (2015). Comparing the diet of Great Horned Owls (Bubo virginianus) in rural and urban areas of southwestern British Columbia.The Canadian Field-Naturalist,?128(4), 393-399."
Great Horned Owl	Bubo virginianus	NA	Strigidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Canada	Alasken National Wildlife Area	coniferous forest	12	2010	12	2013	multiple	Animalia	Arthropoda	Insecta	Coleoptera	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	0.03	Items	99	NA	1	pellet contents; prey remains	NA	DR	"Hindmarch, S., & Elliott, J. E. (2015). Comparing the diet of Great Horned Owls (Bubo virginianus) in rural and urban areas of southwestern British Columbia.The Canadian Field-Naturalist,?128(4), 393-399."
Great Horned Owl	Bubo virginianus	NA	Strigidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Canada	Forest Richmond	coniferous forest	12	2010	12	2013	multiple	Animalia	Chordata	Mammalia	Rodentia	NA	Cricetidae	NA	Microtus townsendii	no	NA	NA	NA	NA	Townsend's Vole	0.69	Items	116	NA	1	pellet contents; prey remains	NA	DR	"Hindmarch, S., & Elliott, J. E. (2015). Comparing the diet of Great Horned Owls (Bubo virginianus) in rural and urban areas of southwestern British Columbia.The Canadian Field-Naturalist,?128(4), 393-399."
Great Horned Owl	Bubo virginianus	NA	Strigidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Canada	Forest Richmond	coniferous forest	12	2010	12	2013	multiple	Animalia	Chordata	Mammalia	Rodentia	NA	Cricetidae	NA	Peromyscus maniculatus	no	NA	NA	NA	NA	North American Deer Mouse	0.112	Items	116	NA	1	pellet contents; prey remains	NA	DR	"Hindmarch, S., & Elliott, J. E. (2015). Comparing the diet of Great Horned Owls (Bubo virginianus) in rural and urban areas of southwestern British Columbia.The Canadian Field-Naturalist,?128(4), 393-399."
Great Horned Owl	Bubo virginianus	NA	Strigidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Canada	Forest Richmond	coniferous forest	12	2010	12	2013	multiple	Animalia	Chordata	Mammalia	Rodentia	NA	Muridae	Rattus	NA	no	NA	NA	NA	NA	NA	0.078	Items	116	NA	1	pellet contents; prey remains	NA	DR	"Hindmarch, S., & Elliott, J. E. (2015). Comparing the diet of Great Horned Owls (Bubo virginianus) in rural and urban areas of southwestern British Columbia.The Canadian Field-Naturalist,?128(4), 393-399."
Great Horned Owl	Bubo virginianus	NA	Strigidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Canada	Forest Richmond	coniferous forest	12	2010	12	2013	multiple	Animalia	Chordata	Mammalia	Rodentia	NA	Muridae	NA	Mus musculus	no	NA	NA	NA	NA	House Mouse	0.009	Items	116	NA	1	pellet contents; prey remains	NA	DR	"Hindmarch, S., & Elliott, J. E. (2015). Comparing the diet of Great Horned Owls (Bubo virginianus) in rural and urban areas of southwestern British Columbia.The Canadian Field-Naturalist,?128(4), 393-399."
