Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_ITIS_ID	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Gray Partridge	Perdix perdix	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	South Dakota	Brookings County	agricultural;grassland	6	1978	8	1980	summer	Plantae	Tracheophyta	Magnoliopsida	NA	NA	NA	NA	NA	no			NA	NA	row crop grains	0.308	Occurrence	NA	13	1	crop contents	some row crop grains specified were corn and sunflowers	AR	"Hupp, J. W., J. T. Ratti, and L. M. Smith. 1988. Gray Partridge foraging ecology in eastern South Dakota. Great Basin Nat. 48:202-205."
Gray Partridge	Perdix perdix	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	South Dakota	Brookings County	agricultural;grassland	6	1978	8	1980	summer	Plantae	Tracheophyta	Magnoliopsida	Poales	NA	NA	NA	NA	no			NA	NA	small grains	0.538	Occurrence	NA	13	1	crop contents	some small grains specified were oats and barley	AR	"Hupp, J. W., J. T. Ratti, and L. M. Smith. 1988. Gray Partridge foraging ecology in eastern South Dakota. Great Basin Nat. 48:202-205."
Gray Partridge	Perdix perdix	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	South Dakota	Brookings County	agricultural;grassland	6	1978	8	1980	summer	Plantae	Tracheophyta	Magnoliopsida	NA	NA	NA	NA	NA	no			NA	seed	wild seeds	0.462	Occurrence	NA	13	1	crop contents	foxtail (setaria spp.) dominated most of the seed proportion; other seeds specified were wild buckwheat (polygonum spp.) and ragweed (ambrosia spp.)	AR	"Hupp, J. W., J. T. Ratti, and L. M. Smith. 1988. Gray Partridge foraging ecology in eastern South Dakota. Great Basin Nat. 48:202-205."
Gray Partridge	Perdix perdix	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	South Dakota	Brookings County	agricultural;grassland	6	1978	8	1980	summer	Plantae	Tracheophyta	Magnoliopsida	NA	NA	NA	NA	NA	no			NA	vegetation	leafy vegetation	0.154	Occurrence	NA	13	1	crop contents	some leafy vegetation specifed were leaves of alfalfa and cool season grasses available in pastures and hayfields	AR	"Hupp, J. W., J. T. Ratti, and L. M. Smith. 1988. Gray Partridge foraging ecology in eastern South Dakota. Great Basin Nat. 48:202-205."
Gray Partridge	Perdix perdix	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	South Dakota	Brookings County	agricultural;grassland	6	1978	8	1980	summer	Animalia	Arthropoda	NA	NA	NA	NA	NA	NA	no			NA	NA	animal 	0.692	Occurrence	NA	13	1	crop contents		AR	"Hupp, J. W., J. T. Ratti, and L. M. Smith. 1988. Gray Partridge foraging ecology in eastern South Dakota. Great Basin Nat. 48:202-205."
Gray Partridge	Perdix perdix	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	South Dakota	Brookings County	agricultural;grassland	8	1978	10	1980	fall	Plantae	Tracheophyta	Magnoliopsida	NA	NA	NA	NA	NA	no			NA	NA	row crop grains	0.358	Occurrence	NA	53	1	crop contents	some row crop grains specified were corn and sunflowers	AR	"Hupp, J. W., J. T. Ratti, and L. M. Smith. 1988. Gray Partridge foraging ecology in eastern South Dakota. Great Basin Nat. 48:202-205."
Gray Partridge	Perdix perdix	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	South Dakota	Brookings County	agricultural;grassland	8	1978	10	1980	fall	Plantae	Tracheophyta	Magnoliopsida	Poales	NA	NA	NA	NA	no			NA	NA	small grains	0.358	Occurrence	NA	53	1	crop contents	some small grains specified were oats and barley	AR	"Hupp, J. W., J. T. Ratti, and L. M. Smith. 1988. Gray Partridge foraging ecology in eastern South Dakota. Great Basin Nat. 48:202-205."
Gray Partridge	Perdix perdix	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	South Dakota	Brookings County	agricultural;grassland	8	1978	10	1980	fall	Plantae	Tracheophyta	Magnoliopsida	NA	NA	NA	NA	NA	no			NA	seed	wild seeds	0.924	Occurrence	NA	53	1	crop contents	foxtail (setaria spp.) dominated most of the seed proportion; other seeds specified were wild buckwheat (polygonum spp.) and ragweed (ambrosia spp.)	AR	"Hupp, J. W., J. T. Ratti, and L. M. Smith. 1988. Gray Partridge foraging ecology in eastern South Dakota. Great Basin Nat. 48:202-205."
Gray Partridge	Perdix perdix	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	South Dakota	Brookings County	agricultural;grassland	8	1978	10	1980	fall	Plantae	Tracheophyta	Magnoliopsida	NA	NA	NA	NA	NA	no			NA	vegetation	leafy vegetation	0.868	Occurrence	NA	53	1	crop contents	some leafy vegetation specifed were leaves of alfalfa and cool season grasses available in pastures and hayfields	AR	"Hupp, J. W., J. T. Ratti, and L. M. Smith. 1988. Gray Partridge foraging ecology in eastern South Dakota. Great Basin Nat. 48:202-205."
Gray Partridge	Perdix perdix	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	South Dakota	Brookings County	agricultural;grassland	8	1978	10	1980	fall	Animalia	Arthropoda	NA	NA	NA	NA	NA	NA	no			NA	NA	animal 	0.358	Occurrence	NA	53	1	crop contents		AR	"Hupp, J. W., J. T. Ratti, and L. M. Smith. 1988. Gray Partridge foraging ecology in eastern South Dakota. Great Basin Nat. 48:202-205."
