Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_ITIS_ID	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Canada	Rankin Inlet	tundra	5	1986	10	1986	summer; fall	Animalia	Chordata	Aves	Passeriformes	NA	Alaudidae	NA	Eremophila alpestris	no	NA	adult	NA	Horned Lark	0.036363636	Items	110	13	1	prey remains	NA	DR	"Bradley, Mark and Oliphant, Lynn W. 1991. The Diet of Peregrine Falcons in Rankin Inlet, Northwest Territories: An Unusually High Proportion of Mammalian Prey. Condor 93:193-197."
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Canada	Rankin Inlet	tundra	5	1986	10	1986	summer; fall	Animalia	Chordata	Aves	Passeriformes	NA	Alaudidae	NA	Eremophila alpestris	no	NA	juvenile	NA	Horned Lark	0.036363636	Items	110	13	1	prey remains	NA	DR	"Bradley, Mark and Oliphant, Lynn W. 1991. The Diet of Peregrine Falcons in Rankin Inlet, Northwest Territories: An Unusually High Proportion of Mammalian Prey. Condor 93:193-197."
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Canada	Rankin Inlet	tundra	5	1986	10	1986	summer; fall	Animalia	Chordata	Aves	Passeriformes	NA	Calcariidae	NA	Calcarius lapponicus	no	NA	adult	NA	Lapland Longspur	0.036363636	Items	110	13	1	prey remains	NA	DR	"Bradley, Mark and Oliphant, Lynn W. 1991. The Diet of Peregrine Falcons in Rankin Inlet, Northwest Territories: An Unusually High Proportion of Mammalian Prey. Condor 93:193-197."
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Canada	Rankin Inlet	tundra	5	1986	10	1986	summer; fall	Animalia	Chordata	Aves	Passeriformes	NA	Calcariidae	NA	Plectrophenax nivalis	no	NA	adult	NA	Snow Bunting	0.090909091	Items	110	13	1	prey remains	NA	DR	"Bradley, Mark and Oliphant, Lynn W. 1991. The Diet of Peregrine Falcons in Rankin Inlet, Northwest Territories: An Unusually High Proportion of Mammalian Prey. Condor 93:193-197."
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Canada	Rankin Inlet	tundra	5	1986	10	1986	summer; fall	Animalia	Chordata	Aves	Passeriformes	NA	Calcariidae	NA	Plectrophenax nivalis	no	NA	juvenile	NA	Snow Bunting	0.054545455	Items	110	13	1	prey remains	NA	DR	"Bradley, Mark and Oliphant, Lynn W. 1991. The Diet of Peregrine Falcons in Rankin Inlet, Northwest Territories: An Unusually High Proportion of Mammalian Prey. Condor 93:193-197."
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Canada	Rankin Inlet	tundra	5	1986	10	1986	summer; fall	Animalia	Chordata	Aves	Passeriformes	NA	Motacillidae	NA	Anthus spinoletta	no	NA	NA	NA	Water Pipit	0.018181818	Items	110	13	1	prey remains	NA	DR	"Bradley, Mark and Oliphant, Lynn W. 1991. The Diet of Peregrine Falcons in Rankin Inlet, Northwest Territories: An Unusually High Proportion of Mammalian Prey. Condor 93:193-197."
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Canada	Rankin Inlet	tundra	5	1986	10	1986	summer; fall	Animalia	Chordata	Aves	Passeriformes	NA	Turdidae	NA	Turdus migratorius	no	NA	NA	NA	Robin	0.009090909	Items	110	13	1	prey remains	NA	DR	"Bradley, Mark and Oliphant, Lynn W. 1991. The Diet of Peregrine Falcons in Rankin Inlet, Northwest Territories: An Unusually High Proportion of Mammalian Prey. Condor 93:193-197."
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Canada	Rankin Inlet	tundra	5	1986	10	1986	summer; fall	Animalia	Chordata	Aves	Passeriformes	NA	NA	NA	NA	yes	NA	adult	NA	Unidentified Passerine	0.109090909	Items	110	13	1	prey remains	NA	DR	"Bradley, Mark and Oliphant, Lynn W. 1991. The Diet of Peregrine Falcons in Rankin Inlet, Northwest Territories: An Unusually High Proportion of Mammalian Prey. Condor 93:193-197."
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Canada	Rankin Inlet	tundra	5	1986	10	1986	summer; fall	Animalia	Chordata	Aves	Passeriformes	NA	NA	NA	NA	yes	NA	juvenile	NA	Unidentified Passerine	0.181818182	Items	110	13	1	prey remains	NA	DR	"Bradley, Mark and Oliphant, Lynn W. 1991. The Diet of Peregrine Falcons in Rankin Inlet, Northwest Territories: An Unusually High Proportion of Mammalian Prey. Condor 93:193-197."
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Canada	Rankin Inlet	tundra	5	1986	10	1986	summer; fall	Animalia	Chordata	Aves	Charadriiformes	NA	Charadriidae	NA	Pluvialis dominica	no	NA	NA	NA	Lesser Golden Plover	0.018181818	Items	110	13	1	prey remains	NA	DR	"Bradley, Mark and Oliphant, Lynn W. 1991. The Diet of Peregrine Falcons in Rankin Inlet, Northwest Territories: An Unusually High Proportion of Mammalian Prey. Condor 93:193-197."
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Canada	Rankin Inlet	tundra	5	1986	10	1986	summer; fall	Animalia	Chordata	Aves	Charadriiformes	NA	Charadriidae	NA	Charadrius semipalmatus	no	NA	adult	NA	Semipalmated Plover	0.009090909	Items	110	13	1	prey remains	NA	DR	"Bradley, Mark and Oliphant, Lynn W. 1991. The Diet of Peregrine Falcons in Rankin Inlet, Northwest Territories: An Unusually High Proportion of Mammalian Prey. Condor 93:193-197."
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Canada	Rankin Inlet	tundra	5	1986	10	1986	summer; fall	Animalia	Chordata	Aves	Charadriiformes	NA	NA	NA	NA	yes	NA	adult	NA	Unidentified Shorebird	0.072727273	Items	110	13	1	prey remains	NA	DR	"Bradley, Mark and Oliphant, Lynn W. 1991. The Diet of Peregrine Falcons in Rankin Inlet, Northwest Territories: An Unusually High Proportion of Mammalian Prey. Condor 93:193-197."
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Canada	Rankin Inlet	tundra	5	1986	10	1986	summer; fall	Animalia	Chordata	Aves	Charadriiformes	NA	NA	NA	NA	yes	NA	juvenile	NA	Unidentified Shorebird	0.018181818	Items	110	13	1	prey remains	NA	DR	"Bradley, Mark and Oliphant, Lynn W. 1991. The Diet of Peregrine Falcons in Rankin Inlet, Northwest Territories: An Unusually High Proportion of Mammalian Prey. Condor 93:193-197."
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Canada	Rankin Inlet	tundra	5	1986	10	1986	summer; fall	Animalia	Chordata	Aves	Anseriformes	NA	Anatidae	NA	Clangula hyemalis	no	NA	adult	NA	Oldsquaw	0.018181818	Items	110	13	1	prey remains	NA	DR	"Bradley, Mark and Oliphant, Lynn W. 1991. The Diet of Peregrine Falcons in Rankin Inlet, Northwest Territories: An Unusually High Proportion of Mammalian Prey. Condor 93:193-197."
