Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_ITIS_ID	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Great Horned Owl	Bubo virginianus	NA	Strigidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Oregon	Crooked River National Grassland	shrubland	2	1969	5	1969	multiple	Animalia	Chordata	Mammalia	Rodentia	NA	Cricetidae	NA	Peromyscus maniculatus	no	NA	NA	NA	NA	NA	0.244	Items	187	NA	5	pellet contents; prey remains	NA	DR	"Maser, C. E., E. W. Hammer, and S. H. Anderson. 1970. Comparative food habits of three owl species in central Oregon. Murrelet 51:29-33."
Great Horned Owl	Bubo virginianus	NA	Strigidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Oregon	Crooked River National Grassland	shrubland	2	1969	5	1969	multiple	Animalia	Chordata	Mammalia	Lagomorpha	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	0.141	Items	187	NA	5	pellet contents; prey remains	NA	DR	"Maser, C. E., E. W. Hammer, and S. H. Anderson. 1970. Comparative food habits of three owl species in central Oregon. Murrelet 51:29-33."
Great Horned Owl	Bubo virginianus	NA	Strigidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Oregon	Crooked River National Grassland	shrubland	2	1969	5	1969	multiple	Animalia	Chordata	Mammalia	Rodentia	NA	Cricetidae	NA	Microtus montanus	no	NA	NA	NA	NA	NA	0.16	Items	187	NA	5	pellet contents; prey remains	NA	DR	"Maser, C. E., E. W. Hammer, and S. H. Anderson. 1970. Comparative food habits of three owl species in central Oregon. Murrelet 51:29-33."
Great Horned Owl	Bubo virginianus	NA	Strigidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Oregon	Crooked River National Grassland	shrubland	2	1969	5	1969	multiple	Animalia	Chordata	Mammalia	Rodentia	NA	Geomyidae	NA	Thomomys talpoides	no	NA	NA	NA	NA	NA	0.109	Items	187	NA	5	pellet contents; prey remains	NA	DR	"Maser, C. E., E. W. Hammer, and S. H. Anderson. 1970. Comparative food habits of three owl species in central Oregon. Murrelet 51:29-33."
Great Horned Owl	Bubo virginianus	NA	Strigidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Oregon	Crooked River National Grassland	shrubland	2	1969	5	1969	multiple	Animalia	Chordata	Mammalia	Rodentia	NA	Heteromyidae	NA	Perognathus parvus	no	NA	NA	NA	NA	NA	0.103	Items	187	NA	5	pellet contents; prey remains	NA	DR	"Maser, C. E., E. W. Hammer, and S. H. Anderson. 1970. Comparative food habits of three owl species in central Oregon. Murrelet 51:29-33."
Great Horned Owl	Bubo virginianus	NA	Strigidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Oregon	Crooked River National Grassland	shrubland	2	1969	5	1969	multiple	Animalia	Chordata	Mammalia	Rodentia	NA	Cricetidae	NA	Reithrodontomys megalotis	no	NA	NA	NA	NA	NA	0.064	Items	187	NA	5	pellet contents; prey remains	NA	DR	"Maser, C. E., E. W. Hammer, and S. H. Anderson. 1970. Comparative food habits of three owl species in central Oregon. Murrelet 51:29-33."
Great Horned Owl	Bubo virginianus	NA	Strigidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Oregon	Crooked River National Grassland	shrubland	2	1969	5	1969	multiple	Animalia	Arthropoda	Insecta	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	0.045	Items	187	NA	5	pellet contents; prey remains	NA	DR	"Maser, C. E., E. W. Hammer, and S. H. Anderson. 1970. Comparative food habits of three owl species in central Oregon. Murrelet 51:29-33."
Great Horned Owl	Bubo virginianus	NA	Strigidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Oregon	Crooked River National Grassland	shrubland	2	1969	5	1969	multiple	Animalia	Chordata	Mammalia	Rodentia	NA	Cricetidae	NA	Lagurus curtatus	no	NA	NA	NA	NA	NA	0.019	Items	187	NA	5	pellet contents; prey remains	NA	DR	"Maser, C. E., E. W. Hammer, and S. H. Anderson. 1970. Comparative food habits of three owl species in central Oregon. Murrelet 51:29-33."
Great Horned Owl	Bubo virginianus	NA	Strigidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Oregon	Crooked River National Grassland	shrubland	2	1969	5	1969	multiple	Animalia	Chordata	Aves	NA	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	0.032	Items	187	NA	5	pellet contents; prey remains	NA	DR	"Maser, C. E., E. W. Hammer, and S. H. Anderson. 1970. Comparative food habits of three owl species in central Oregon. Murrelet 51:29-33."
Great Horned Owl	Bubo virginianus	NA	Strigidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Oregon	Crooked River National Grassland	shrubland	2	1969	5	1969	multiple	Animalia	Arthropoda	Arachnida	Scorpiones	NA	NA	NA	NA	yes	NA	NA	NA	NA	NA	0.013	Items	187	NA	5	pellet contents; prey remains	NA	DR	"Maser, C. E., E. W. Hammer, and S. H. Anderson. 1970. Comparative food habits of three owl species in central Oregon. Murrelet 51:29-33."
