Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_ITIS_ID	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Rock Partridge	Alectoris graeca	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Nevada	Central Nevada;West-Central Nevada	NA	NA	1941	NA	1949	multiple	Plantae	Tracheophyta	Magnoliopsida	Poales	NA	Poaceae	NA	Bromus tectorum	no			NA	seed	downy brome	0.561	Occurrence	NA	41	NA	crop contents	"study conducted in late summer/early fall during the years 1941, 1948, and 1949"	AR	"Alcorn, J. R. and F. Richardson. 1951. The Chukar Partridge in Nevada. J. Wildl. Manage. 15:265-275."
Rock Partridge	Alectoris graeca	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Nevada	Central Nevada;West-Central Nevada	NA	NA	1941	NA	1949	multiple	Plantae	Tracheophyta	Magnoliopsida	Geraniales	NA	Geraniaceae	NA	Erodium cicutarium	no			NA	seed	filaree	0.268	Occurrence	NA	41	NA	crop contents	"study conducted in late summer/early fall during the years 1941, 1948, and 1949"	AR	"Alcorn, J. R. and F. Richardson. 1951. The Chukar Partridge in Nevada. J. Wildl. Manage. 15:265-275."
Rock Partridge	Alectoris graeca	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Nevada	Central Nevada;West-Central Nevada	NA	NA	1941	NA	1949	multiple	Plantae	Tracheophyta	Pinopsida	Pinales	NA	Pinaceae	NA	Pinus monophylla	no			NA	seed	pinon pine	0.122	Occurrence	NA	41	NA	crop contents	"study conducted in late summer/early fall during the years 1941, 1948, and 1949"	AR	"Alcorn, J. R. and F. Richardson. 1951. The Chukar Partridge in Nevada. J. Wildl. Manage. 15:265-275."
Rock Partridge	Alectoris graeca	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Nevada	Central Nevada;West-Central Nevada	NA	NA	1941	NA	1949	multiple	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	Asteraceae	Helianthus	NA	no			NA	seed	sunflower	0.146	Occurrence	NA	41	NA	crop contents	"study conducted in late summer/early fall during the years 1941, 1948, and 1949"	AR	"Alcorn, J. R. and F. Richardson. 1951. The Chukar Partridge in Nevada. J. Wildl. Manage. 15:265-275."
Rock Partridge	Alectoris graeca	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Nevada	Central Nevada;West-Central Nevada	NA	NA	1941	NA	1949	multiple	Plantae	Tracheophyta	Magnoliopsida	Apiales	NA	Apiaceae	Lomatium	NA	no			NA	seed	desertparsley	0.073	Occurrence	NA	41	NA	crop contents	"study conducted in late summer/early fall during the years 1941, 1948, and 1949"	AR	"Alcorn, J. R. and F. Richardson. 1951. The Chukar Partridge in Nevada. J. Wildl. Manage. 15:265-275."
Rock Partridge	Alectoris graeca	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Nevada	Central Nevada;West-Central Nevada	NA	NA	1941	NA	1949	multiple	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	NA	Polygonaceae	Polygonum	NA	no			NA	seed	smartweed	0.073	Occurrence	NA	41	NA	crop contents	"study conducted in late summer/early fall during the years 1941, 1948, and 1949"	AR	"Alcorn, J. R. and F. Richardson. 1951. The Chukar Partridge in Nevada. J. Wildl. Manage. 15:265-275."
Rock Partridge	Alectoris graeca	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Nevada	Central Nevada;West-Central Nevada	NA	NA	1941	NA	1949	multiple	Plantae	Tracheophyta	Magnoliopsida	Brassicales	NA	Brassicaceae	Arabis	NA	no			NA	seed	rockcress	0.073	Occurrence	NA	41	NA	crop contents	"study conducted in late summer/early fall during the years 1941, 1948, and 1949"	AR	"Alcorn, J. R. and F. Richardson. 1951. The Chukar Partridge in Nevada. J. Wildl. Manage. 15:265-275."
Rock Partridge	Alectoris graeca	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Nevada	Central Nevada;West-Central Nevada	NA	NA	1941	NA	1949	multiple	Plantae	Tracheophyta	Magnoliopsida	Brassicales	NA	Brassicaceae	NA	Descurainia pinnata	no			NA	seed	tansymustard	0.073	Occurrence	NA	41	NA	crop contents	"study conducted in late summer/early fall during the years 1941, 1948, and 1949"	AR	"Alcorn, J. R. and F. Richardson. 1951. The Chukar Partridge in Nevada. J. Wildl. Manage. 15:265-275."
Rock Partridge	Alectoris graeca	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Nevada	Central Nevada;West-Central Nevada	NA	NA	1941	NA	1949	multiple	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	NA	Amaranthaceae	NA	Grayia spinosa	no			NA	seed	spiny hopsage	0.073	Occurrence	NA	41	NA	crop contents	"study conducted in late summer/early fall during the years 1941, 1948, and 1949"	AR	"Alcorn, J. R. and F. Richardson. 1951. The Chukar Partridge in Nevada. J. Wildl. Manage. 15:265-275."
Rock Partridge	Alectoris graeca	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Nevada	Central Nevada;West-Central Nevada	NA	NA	1941	NA	1949	multiple	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	Astragalus	NA	no			NA	seed	loco-weed	0.073	Occurrence	NA	41	NA	crop contents	"study conducted in late summer/early fall during the years 1941, 1948, and 1949"	AR	"Alcorn, J. R. and F. Richardson. 1951. The Chukar Partridge in Nevada. J. Wildl. Manage. 15:265-275."
