Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_ITIS_ID	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
California Quail	Callipepla californica	NA	Odontophoridae	eBird Clements checklist v2017	NA	NA	NA	NA	NA	Oregon	E.E. Wilson Wildlife Area	scrubland;grassland	NA	1975	NA	1987	multiple	Plantae	NA	Magnoliopsida	Fabales	NA	Fabaceae	Vicia	NA	no		NA	NA	Vetch	0.67	Occurrence	NA	222	1	crop contents	Study was conducted from winter 1975 through summer 1978 & then from winter 1985 through fall 1987 	AR	"Crawford, J. A. 1993. California Quail in Western Oregon: a review. Pages 148-154 in Quail III: National Quail Symposium. (Church, K. E. and T. V. Dailey, Eds.) Kans. Dept. Wilderness and Parks, Pratt."
California Quail	Callipepla californica	NA	Odontophoridae	eBird Clements checklist v2017	NA	NA	NA	NA	NA	Oregon	E.E. Wilson Wildlife Area	scrubland;grassland	NA	1975	NA	1987	multiple	Plantae	NA	Magnoliopsida	Apiales	NA	Apiaceae	Daucus	NA	no		NA	NA	Wild Carrot	0.58	Occurrence	NA	222	1	crop contents	Study was conducted from winter 1975 through summer 1978 & then from winter 1985 through fall 1987 	AR	"Crawford, J. A. 1993. California Quail in Western Oregon: a review. Pages 148-154 in Quail III: National Quail Symposium. (Church, K. E. and T. V. Dailey, Eds.) Kans. Dept. Wilderness and Parks, Pratt."
California Quail	Callipepla californica	NA	Odontophoridae	eBird Clements checklist v2017	NA	NA	NA	NA	NA	Oregon	E.E. Wilson Wildlife Area	scrubland;grassland	NA	1975	NA	1987	multiple	Plantae	NA	Magnoliopsida	Dipsacales	NA	Dipsacaceae	Dipsacus	NA	no		NA	NA	Teasel	0.37	Occurrence	NA	222	1	crop contents	Study was conducted from winter 1975 through summer 1978 & then from winter 1985 through fall 1987 	AR	"Crawford, J. A. 1993. California Quail in Western Oregon: a review. Pages 148-154 in Quail III: National Quail Symposium. (Church, K. E. and T. V. Dailey, Eds.) Kans. Dept. Wilderness and Parks, Pratt."
California Quail	Callipepla californica	NA	Odontophoridae	eBird Clements checklist v2017	NA	NA	NA	NA	NA	Oregon	E.E. Wilson Wildlife Area	scrubland;grassland	NA	1975	NA	1987	multiple	Plantae	NA	Magnoliopsida	Asterales	NA	Asteraceae	Taraxacum	NA	no		NA	NA	Dandelion	0.36	Occurrence	NA	222	1	crop contents	Study was conducted from winter 1975 through summer 1978 & then from winter 1985 through fall 1987 	AR	"Crawford, J. A. 1993. California Quail in Western Oregon: a review. Pages 148-154 in Quail III: National Quail Symposium. (Church, K. E. and T. V. Dailey, Eds.) Kans. Dept. Wilderness and Parks, Pratt."
California Quail	Callipepla californica	NA	Odontophoridae	eBird Clements checklist v2017	NA	NA	NA	NA	NA	Oregon	E.E. Wilson Wildlife Area	scrubland;grassland	NA	1975	NA	1987	multiple	Plantae	NA	Magnoliopsida	Caryophyllales	NA	Polygonaceae	Rumex	NA	no		NA	NA	Sorrel	0.28	Occurrence	NA	222	1	crop contents	Study was conducted from winter 1975 through summer 1978 & then from winter 1985 through fall 1987 	AR	"Crawford, J. A. 1993. California Quail in Western Oregon: a review. Pages 148-154 in Quail III: National Quail Symposium. (Church, K. E. and T. V. Dailey, Eds.) Kans. Dept. Wilderness and Parks, Pratt."
California Quail	Callipepla californica	NA	Odontophoridae	eBird Clements checklist v2017	NA	NA	NA	NA	NA	Oregon	E.E. Wilson Wildlife Area	scrubland;grassland	NA	1975	NA	1987	multiple	Plantae	NA	Magnoliopsida	Fabales	NA	Fabaceae	Lotus	NA	no		NA	NA	Deervetch	0.26	Occurrence	NA	222	1	crop contents	Study was conducted from winter 1975 through summer 1978 & then from winter 1985 through fall 1987 	AR	"Crawford, J. A. 1993. California Quail in Western Oregon: a review. Pages 148-154 in Quail III: National Quail Symposium. (Church, K. E. and T. V. Dailey, Eds.) Kans. Dept. Wilderness and Parks, Pratt."
California Quail	Callipepla californica	NA	Odontophoridae	eBird Clements checklist v2017	NA	NA	NA	NA	NA	Oregon	E.E. Wilson Wildlife Area	scrubland;grassland	NA	1975	NA	1987	multiple	Plantae	NA	Magnoliopsida	Fabales	NA	Fabaceae	Lathyrus	NA	no		NA	NA	Peavine	0.26	Occurrence	NA	222	1	crop contents	Study was conducted from winter 1975 through summer 1978 & then from winter 1985 through fall 1987 	AR	"Crawford, J. A. 1993. California Quail in Western Oregon: a review. Pages 148-154 in Quail III: National Quail Symposium. (Church, K. E. and T. V. Dailey, Eds.) Kans. Dept. Wilderness and Parks, Pratt."
California Quail	Callipepla californica	NA	Odontophoridae	eBird Clements checklist v2017	NA	NA	NA	NA	NA	Oregon	E.E. Wilson Wildlife Area	scrubland;grassland	NA	1975	NA	1987	multiple	Plantae	NA	Magnoliopsida	Fabales	NA	Fabaceae	NA	Cytisus scoparius	no		NA	NA	Scot's Broom	0.24	Occurrence	NA	222	1	crop contents	Study was conducted from winter 1975 through summer 1978 & then from winter 1985 through fall 1987 	AR	"Crawford, J. A. 1993. California Quail in Western Oregon: a review. Pages 148-154 in Quail III: National Quail Symposium. (Church, K. E. and T. V. Dailey, Eds.) Kans. Dept. Wilderness and Parks, Pratt."
California Quail	Callipepla californica	NA	Odontophoridae	eBird Clements checklist v2017	NA	NA	NA	NA	NA	Oregon	E.E. Wilson Wildlife Area	scrubland;grassland	NA	1975	NA	1987	multiple	Plantae	NA	Magnoliopsida	Rosales	NA	Rosaceae	Rubus	NA	no		NA	NA	Blackberry	0.24	Occurrence	NA	222	1	crop contents	Study was conducted from winter 1975 through summer 1978 & then from winter 1985 through fall 1987 	AR	"Crawford, J. A. 1993. California Quail in Western Oregon: a review. Pages 148-154 in Quail III: National Quail Symposium. (Church, K. E. and T. V. Dailey, Eds.) Kans. Dept. Wilderness and Parks, Pratt."
California Quail	Callipepla californica	NA	Odontophoridae	eBird Clements checklist v2017	NA	NA	NA	NA	NA	Oregon	E.E. Wilson Wildlife Area	scrubland;grassland	NA	1975	NA	1987	multiple	Plantae	NA	Magnoliopsida	Rosales	NA	Rosaceae	Malus	NA	no		NA	NA	Apple	0.22	Occurrence	NA	222	1	crop contents	Study was conducted from winter 1975 through summer 1978 & then from winter 1985 through fall 1987 	AR	"Crawford, J. A. 1993. California Quail in Western Oregon: a review. Pages 148-154 in Quail III: National Quail Symposium. (Church, K. E. and T. V. Dailey, Eds.) Kans. Dept. Wilderness and Parks, Pratt."
