Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_ITIS_ID	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Mountain Quail	Oreortyx picta	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Washington	Whitman County	grassland; scrubland	10	1952	12	1952	NA	NA	NA	NA	NA	NA	NA	NA	NA	no		NA	NA	Grit	1	Occurrence		27	2	stomach contents		AR	"Yocum, C. F. and S. W. Harris. 1953. Food habits of the Mountain Quail (Oreortyx picta) in eastern Washington. J. Wildl. Manage. 17:204-207."
Mountain Quail	Oreortyx picta	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Washington	Whitman County	grassland; scrubland	10	1952	12	1952	NA	NA	NA	NA	NA	NA	NA	NA	NA	no		NA	NA	Chaff	0.7778	Occurrence		27	2	stomach contents		AR	"Yocum, C. F. and S. W. Harris. 1953. Food habits of the Mountain Quail (Oreortyx picta) in eastern Washington. J. Wildl. Manage. 17:204-207."
Mountain Quail	Oreortyx picta	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Washington	Whitman County	grassland; scrubland	10	1952	12	1952	NA	Animalia	Arthropoda	Insecta	NA	NA	NA	NA	NA	yes		NA	NA	NA	0.1481	Occurrence		27	2	stomach contents		AR	"Yocum, C. F. and S. W. Harris. 1953. Food habits of the Mountain Quail (Oreortyx picta) in eastern Washington. J. Wildl. Manage. 17:204-207."
Mountain Quail	Oreortyx picta	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Washington	Whitman County	grassland; scrubland	10	1952	12	1952	NA	Plantae	Tracheophyta	Magnoliopsida	Poales	NA	Poaceae	Bromus	NA	yes		NA	NA	NA	0.1481	Occurrence		27	2	stomach contents		AR	"Yocum, C. F. and S. W. Harris. 1953. Food habits of the Mountain Quail (Oreortyx picta) in eastern Washington. J. Wildl. Manage. 17:204-207."
Mountain Quail	Oreortyx picta	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Washington	Whitman County	grassland; scrubland	10	1952	12	1952	NA	Plantae	Tracheophyta	Magnoliopsida	Poales	NA	Poaceae	NA	Bromus tectorum	no		NA	NA	NA	0.1481	Occurrence		27	2	stomach contents		AR	"Yocum, C. F. and S. W. Harris. 1953. Food habits of the Mountain Quail (Oreortyx picta) in eastern Washington. J. Wildl. Manage. 17:204-207."
Mountain Quail	Oreortyx picta	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Washington	Whitman County	grassland; scrubland	10	1952	12	1952	NA	Plantae	Tracheophyta	Magnoliopsida	Rosales	NA	Cannabaceae	NA	Celtis reticulata	no		NA	NA	NA	0.1852	Occurrence		27	2	stomach contents		AR	"Yocum, C. F. and S. W. Harris. 1953. Food habits of the Mountain Quail (Oreortyx picta) in eastern Washington. J. Wildl. Manage. 17:204-207."
Mountain Quail	Oreortyx picta	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Washington	Whitman County	grassland; scrubland	10	1952	12	1952	NA	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	NA	Polygonaceae	NA	Polygonum aviculare	no		NA	NA	NA	0.2963	Occurrence		27	2	stomach contents		AR	"Yocum, C. F. and S. W. Harris. 1953. Food habits of the Mountain Quail (Oreortyx picta) in eastern Washington. J. Wildl. Manage. 17:204-207."
Mountain Quail	Oreortyx picta	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Washington	Whitman County	grassland; scrubland	10	1952	12	1952	NA	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	NA	Polygonaceae	Rumex	NA	no		NA	NA	NA	0.2222	Occurrence		27	2	stomach contents		AR	"Yocum, C. F. and S. W. Harris. 1953. Food habits of the Mountain Quail (Oreortyx picta) in eastern Washington. J. Wildl. Manage. 17:204-207."
Mountain Quail	Oreortyx picta	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Washington	Whitman County	grassland; scrubland	10	1952	12	1952	NA	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	NA	Caryophyllaceae	NA	Stellaria media	no		NA	NA	NA	0.2222	Occurrence		27	2	stomach contents		AR	"Yocum, C. F. and S. W. Harris. 1953. Food habits of the Mountain Quail (Oreortyx picta) in eastern Washington. J. Wildl. Manage. 17:204-207."
Mountain Quail	Oreortyx picta	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Washington	Whitman County	grassland; scrubland	10	1952	12	1952	NA	Plantae	Tracheophyta	Magnoliopsida	Rosales	NA	Rosaceae	Crataegus	NA	no		NA	NA	NA	0.3333	Occurrence		27	2	stomach contents		AR	"Yocum, C. F. and S. W. Harris. 1953. Food habits of the Mountain Quail (Oreortyx picta) in eastern Washington. J. Wildl. Manage. 17:204-207."
Mountain Quail	Oreortyx picta	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Washington	Whitman County	grassland; scrubland	10	1952	12	1952	NA	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	NA	Melilotus albus	no		NA	NA	NA	0.1481	Occurrence		27	2	stomach contents		AR	"Yocum, C. F. and S. W. Harris. 1953. Food habits of the Mountain Quail (Oreortyx picta) in eastern Washington. J. Wildl. Manage. 17:204-207."
Mountain Quail	Oreortyx picta	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Washington	Whitman County	grassland; scrubland	10	1952	12	1952	NA	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	NA	Trifolium aureum	no		NA	NA	NA	0.3333	Occurrence		27	2	stomach contents		AR	"Yocum, C. F. and S. W. Harris. 1953. Food habits of the Mountain Quail (Oreortyx picta) in eastern Washington. J. Wildl. Manage. 17:204-207."
Mountain Quail	Oreortyx picta	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Washington	Whitman County	grassland; scrubland	10	1952	12	1952	NA	Plantae	Tracheophyta	Magnoliopsida	Geraniales	NA	Geraniaceae	NA	Erodium cicutarium	no		NA	NA	NA	0.2593	Occurrence		27	2	stomach contents		AR	"Yocum, C. F. and S. W. Harris. 1953. Food habits of the Mountain Quail (Oreortyx picta) in eastern Washington. J. Wildl. Manage. 17:204-207."
Mountain Quail	Oreortyx picta	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Washington	Whitman County	grassland; scrubland	10	1952	12	1952	NA	Plantae	Tracheophyta	Magnoliopsida	Sapindales	NA	Anacardiaceae	NA	Rhus glabra	no		NA	NA	NA	0.6667	Occurrence		27	2	stomach contents		AR	"Yocum, C. F. and S. W. Harris. 1953. Food habits of the Mountain Quail (Oreortyx picta) in eastern Washington. J. Wildl. Manage. 17:204-207."
Mountain Quail	Oreortyx picta	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Washington	Whitman County	grassland; scrubland	10	1952	12	1952	NA	Plantae	Tracheophyta	Magnoliopsida	Sapindales	NA	Anacardiaceae	NA	Toxicodendron pubescens	no		NA	NA	NA	0.1852	Occurrence		27	2	stomach contents		AR	"Yocum, C. F. and S. W. Harris. 1953. Food habits of the Mountain Quail (Oreortyx picta) in eastern Washington. J. Wildl. Manage. 17:204-207."
Mountain Quail	Oreortyx picta	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Washington	Whitman County	grassland; scrubland	10	1952	12	1952	NA	Plantae	Tracheophyta	Magnoliopsida	Dipsacales	NA	Adoxaceae	NA	Sambucus nigra	no		NA	NA	NA	0.4815	Occurrence		27	2	stomach contents		AR	"Yocum, C. F. and S. W. Harris. 1953. Food habits of the Mountain Quail (Oreortyx picta) in eastern Washington. J. Wildl. Manage. 17:204-207."
Mountain Quail	Oreortyx picta	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Washington	Whitman County	grassland; scrubland	10	1952	12	1952	NA	Plantae	Tracheophyta	Magnoliopsida	Dipsacales	NA	Caprifoliaceae	Symphoricarpos	NA	no		NA	NA	NA	0.4815	Occurrence		27	2	stomach contents		AR	"Yocum, C. F. and S. W. Harris. 1953. Food habits of the Mountain Quail (Oreortyx picta) in eastern Washington. J. Wildl. Manage. 17:204-207."
Mountain Quail	Oreortyx picta	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Washington	Whitman County	grassland; scrubland	10	1952	12	1952	NA	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	Asteraceae	NA	Helianthus annuus	no		NA	NA	NA	0.2222	Occurrence		27	2	stomach contents		AR	"Yocum, C. F. and S. W. Harris. 1953. Food habits of the Mountain Quail (Oreortyx picta) in eastern Washington. J. Wildl. Manage. 17:204-207."
Mountain Quail	Oreortyx picta	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Washington	Whitman County	grassland; scrubland	10	1952	12	1952	NA	NA	NA	NA	NA	NA	NA	NA	NA	no		NA	NA	Grit	0.3462	Occurrence		26	2	crop contents		AR	"Yocum, C. F. and S. W. Harris. 1953. Food habits of the Mountain Quail (Oreortyx picta) in eastern Washington. J. Wildl. Manage. 17:204-207."
Mountain Quail	Oreortyx picta	NA	Odontophoridae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Washington	Whitman County	grassland; scrubland	10	1952	12	1952	NA	NA	NA	NA	NA	NA	NA	NA	NA	no		NA	NA	Chaff	0.4231	Occurrence		26	2	crop contents		AR	"Yocum, C. F. and S. W. Harris. 1953. Food habits of the Mountain Quail (Oreortyx picta) in eastern Washington. J. Wildl. Manage. 17:204-207."
