Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_ITIS_ID	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Aplomado Falcons	Falco femoralis	NA	Falconiformes	eBird Clements Checklist v2017	-31.51666667	-71.1	NA	NA	NA	Chile	Chinchilla National Reserve	grassland	1	1992	2	1992	winter	Animalia	Chordata	Aves	Columbiformes	NA	Columbidae	NA	Metriopelia melanoptera	no	NA	NA	NA	Black-winged Ground-Dove	0.025	Items	40	NA	1	prey remains	NA	DR	"Jimenez, J. E. 1993. Notes on the diet of the Aplomado Falcon (Falco femoralis) in northcentral Chile. J. Raptor Res. 27:161-163."
Aplomado Falcons	Falco femoralis	NA	Falconiformes	eBird Clements Checklist v2017	-31.51666667	-71.1	NA	NA	NA	Chile	Chinchilla National Reserve	grassland	1	1992	2	1992	winter	Animalia	Chordata	Aves	Caprimulgiformes	NA	Caprimulgidae	NA	Caprimulgus longirvostris	no	NA	NA	NA	Band-winged Nightjar	0.025	Items	40	NA	1	prey remains	NA	DR	"Jimenez, J. E. 1993. Notes on the diet of the Aplomado Falcon (Falco femoralis) in northcentral Chile. J. Raptor Res. 27:161-163."
Aplomado Falcons	Falco femoralis	NA	Falconiformes	eBird Clements Checklist v2017	-31.51666667	-71.1	NA	NA	NA	Chile	Chinchilla National Reserve	grassland	1	1992	2	1992	winter	Animalia	Chordata	Aves	Apodiformes	NA	Trochilidae	NA	Patagona gigas	no	NA	NA	NA	Giant Hummingbird	0.025	Items	40	NA	1	prey remains	NA	DR	"Jimenez, J. E. 1993. Notes on the diet of the Aplomado Falcon (Falco femoralis) in northcentral Chile. J. Raptor Res. 27:161-163."
Aplomado Falcons	Falco femoralis	NA	Falconiformes	eBird Clements Checklist v2017	-31.51666667	-71.1	NA	NA	NA	Chile	Chinchilla National Reserve	grassland	1	1992	2	1992	winter	Animalia	Chordata	Aves	Passeriformes	NA	Rhinocryptidae	NA	Scelorchilus albicollis	no	NA	NA	NA	White-thrated Tapaculo	0.025	Items	40	NA	1	prey remains	NA	DR	"Jimenez, J. E. 1993. Notes on the diet of the Aplomado Falcon (Falco femoralis) in northcentral Chile. J. Raptor Res. 27:161-163."
Aplomado Falcons	Falco femoralis	NA	Falconiformes	eBird Clements Checklist v2017	-31.51666667	-71.1	NA	NA	NA	Chile	Chinchilla National Reserve	grassland	1	1992	2	1992	winter	Animalia	Chordata	Aves	Passeriformes	NA	Tyrannidae	NA	Xolmis pyrope	no	NA	NA	NA	Fire-eyed Diucon	0.025	Items	40	NA	1	prey remains	NA	DR	"Jimenez, J. E. 1993. Notes on the diet of the Aplomado Falcon (Falco femoralis) in northcentral Chile. J. Raptor Res. 27:161-163."
Aplomado Falcons	Falco femoralis	NA	Falconiformes	eBird Clements Checklist v2017	-31.51666667	-71.1	NA	NA	NA	Chile	Chinchilla National Reserve	grassland	1	1992	2	1992	winter	Animalia	Chordata	Aves	Passeriformes	NA	Mimidae	NA	Mimus thenca	no	NA	NA	NA	Chilean Mockingbird	0.05	Items	40	NA	1	prey remains	NA	DR	"Jimenez, J. E. 1993. Notes on the diet of the Aplomado Falcon (Falco femoralis) in northcentral Chile. J. Raptor Res. 27:161-163."
Aplomado Falcons	Falco femoralis	NA	Falconiformes	eBird Clements Checklist v2017	-31.51666667	-71.1	NA	NA	NA	Chile	Chinchilla National Reserve	grassland	1	1992	2	1992	winter	Animalia	Chordata	Aves	Passeriformes	NA	Icteridae	NA	Sturnella loyca	no	NA	NA	NA	Long-tailed Meadowlark	0.025	Items	40	NA	1	prey remains	NA	DR	"Jimenez, J. E. 1993. Notes on the diet of the Aplomado Falcon (Falco femoralis) in northcentral Chile. J. Raptor Res. 27:161-163."
Aplomado Falcons	Falco femoralis	NA	Falconiformes	eBird Clements Checklist v2017	-31.51666667	-71.1	NA	NA	NA	Chile	Chinchilla National Reserve	grassland	1	1992	2	1992	winter	Animalia	Chordata	Aves	Passeriformes	NA	Thraupidae	NA	Phrygilus fruticeti	no	NA	NA	NA	Mourning Sierra-finch	0.125	Items	40	NA	1	prey remains	NA	DR	"Jimenez, J. E. 1993. Notes on the diet of the Aplomado Falcon (Falco femoralis) in northcentral Chile. J. Raptor Res. 27:161-163."
Aplomado Falcons	Falco femoralis	NA	Falconiformes	eBird Clements Checklist v2017	-31.51666667	-71.1	NA	NA	NA	Chile	Chinchilla National Reserve	grassland	1	1992	2	1992	winter	Animalia	Chordata	Aves	Passeriformes	NA	Thraupidae	NA	Phrygilus alaudinus	no	NA	NA	NA	Band-tailed Sierra-finch	0.05	Items	40	NA	1	prey remains	NA	DR	"Jimenez, J. E. 1993. Notes on the diet of the Aplomado Falcon (Falco femoralis) in northcentral Chile. J. Raptor Res. 27:161-163."
Aplomado Falcons	Falco femoralis	NA	Falconiformes	eBird Clements Checklist v2017	-31.51666667	-71.1	NA	NA	NA	Chile	Chinchilla National Reserve	grassland	1	1992	2	1992	winter	Animalia	Chordata	Aves	Passeriformes	NA	Thraupidae	NA	Diuca diuca	no	NA	NA	NA	Diuca-finch	0.025	Items	40	NA	1	prey remains	NA	DR	"Jimenez, J. E. 1993. Notes on the diet of the Aplomado Falcon (Falco femoralis) in northcentral Chile. J. Raptor Res. 27:161-163."
