Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_ITIS_ID	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Black-whiskered Vireo	Vireo altiloquus	NA	Vireonidae	eBird/Clements Checklist v2017	-77.1471	18.1254	0	460	1373	Jamaica	Lluidas Vale	Montane forest; shrubland		1970		1972	Summer	Animalia	Mollusca	Gastropoda	Littorinimorpha	Littorinoidea	Pomatiidae	NA	NA	No			NA	NA	NA	0.053	Wt_or_Vol	182	17	1	Stomach contents		JC	"Cruz, A. 1980b. Feeding ecology of the Black-whiskered Vireo and associated foliage-gleaning birds in Jamaica. Wilson Bull. 92:40-52."
Black-whiskered Vireo	Vireo altiloquus	NA	Vireonidae	eBird/Clements Checklist v2017	-77.1471	18.1254	0	460	1373	Jamaica	Lluidas Vale	Montane forest; shrubland		1970		1972	Summer	Animalia	Arthropoda	Arachnida	NA	NA	NA	NA	NA	Yes			NA	NA	NA	0.032	Wt_or_Vol	182	17	1	Stomach contents		JC	"Cruz, A. 1980b. Feeding ecology of the Black-whiskered Vireo and associated foliage-gleaning birds in Jamaica. Wilson Bull. 92:40-52."
Black-whiskered Vireo	Vireo altiloquus	NA	Vireonidae	eBird/Clements Checklist v2017	-77.1471	18.1254	0	460	1373	Jamaica	Lluidas Vale	Montane forest; shrubland		1970		1972	Summer	Animalia	Arthropoda	Insecta	Blattodea	NA	Blattidae	NA	NA	No			NA	NA	NA	0.033	Wt_or_Vol	182	17	1	Stomach contents		JC	"Cruz, A. 1980b. Feeding ecology of the Black-whiskered Vireo and associated foliage-gleaning birds in Jamaica. Wilson Bull. 92:40-52."
Black-whiskered Vireo	Vireo altiloquus	NA	Vireonidae	eBird/Clements Checklist v2017	-77.1471	18.1254	0	460	1373	Jamaica	Lluidas Vale	Montane forest; shrubland		1970		1972	Summer	Animalia	Arthropoda	Insecta	Orthoptera	Ensifera	Gryllidae	NA	NA	No			NA	NA	NA	0.045	Wt_or_Vol	182	17	1	Stomach contents		JC	"Cruz, A. 1980b. Feeding ecology of the Black-whiskered Vireo and associated foliage-gleaning birds in Jamaica. Wilson Bull. 92:40-52."
Black-whiskered Vireo	Vireo altiloquus	NA	Vireonidae	eBird/Clements Checklist v2017	-77.1471	18.1254	0	460	1373	Jamaica	Lluidas Vale	Montane forest; shrubland		1970		1972	Summer	Animalia	Arthropoda	Insecta	Orthoptera	Ensifera	Tettigoniidae	NA	NA	No			NA	NA	NA	0.053	Wt_or_Vol	182	17	1	Stomach contents		JC	"Cruz, A. 1980b. Feeding ecology of the Black-whiskered Vireo and associated foliage-gleaning birds in Jamaica. Wilson Bull. 92:40-52."
Black-whiskered Vireo	Vireo altiloquus	NA	Vireonidae	eBird/Clements Checklist v2017	-77.1471	18.1254	0	460	1373	Jamaica	Lluidas Vale	Montane forest; shrubland		1970		1972	Summer	Animalia	Arthropoda	Insecta	Hemiptera	Heteroptera	Pentatomidae	NA	NA	No			NA	NA	NA	0.013	Wt_or_Vol	182	17	1	Stomach contents		JC	"Cruz, A. 1980b. Feeding ecology of the Black-whiskered Vireo and associated foliage-gleaning birds in Jamaica. Wilson Bull. 92:40-52."
Black-whiskered Vireo	Vireo altiloquus	NA	Vireonidae	eBird/Clements Checklist v2017	-77.1471	18.1254	0	460	1373	Jamaica	Lluidas Vale	Montane forest; shrubland		1970		1972	Summer	Animalia	Arthropoda	Insecta	Hemiptera	NA	NA	NA	NA	Yes			NA	NA	NA	0.01	Wt_or_Vol	182	17	1	Stomach contents		JC	"Cruz, A. 1980b. Feeding ecology of the Black-whiskered Vireo and associated foliage-gleaning birds in Jamaica. Wilson Bull. 92:40-52."
Black-whiskered Vireo	Vireo altiloquus	NA	Vireonidae	eBird/Clements Checklist v2017	-77.1471	18.1254	0	460	1373	Jamaica	Lluidas Vale	Montane forest; shrubland		1970		1972	Summer	Animalia	Arthropoda	Insecta	Hemiptera	Homoptera	Cicadidae	NA	NA	No			NA	NA	NA	0.013	Wt_or_Vol	182	17	1	Stomach contents		JC	"Cruz, A. 1980b. Feeding ecology of the Black-whiskered Vireo and associated foliage-gleaning birds in Jamaica. Wilson Bull. 92:40-52."
Black-whiskered Vireo	Vireo altiloquus	NA	Vireonidae	eBird/Clements Checklist v2017	-77.1471	18.1254	0	460	1373	Jamaica	Lluidas Vale	Montane forest; shrubland		1970		1972	Summer	Animalia	Arthropoda	Insecta	Coleoptera	Polyphaga	Curculionidae	NA	NA	No			NA	NA	NA	0.048	Wt_or_Vol	182	17	1	Stomach contents		JC	"Cruz, A. 1980b. Feeding ecology of the Black-whiskered Vireo and associated foliage-gleaning birds in Jamaica. Wilson Bull. 92:40-52."
Black-whiskered Vireo	Vireo altiloquus	NA	Vireonidae	eBird/Clements Checklist v2017	-77.1471	18.1254	0	460	1373	Jamaica	Lluidas Vale	Montane forest; shrubland		1970		1972	Summer	Animalia	Arthropoda	Insecta	Coleoptera	Polyphaga	Cerambycidae	NA	NA	No			NA	NA	NA	0.014	Wt_or_Vol	182	17	1	Stomach contents		JC	"Cruz, A. 1980b. Feeding ecology of the Black-whiskered Vireo and associated foliage-gleaning birds in Jamaica. Wilson Bull. 92:40-52."
