Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_ITIS_ID	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Alaska	Upper Yukon River	tundra	6	1966	7	1966	summer	Animalia	Chordata	Aves	Podicipediformes	NA	Podicipedidiae	Podiceps	NA	no	NA	NA	NA	Red-necked Grebe	0.003	Items	329	26	1	prey remains	Pesticide DDT was found in prey remains	DR	"Cade, T. J., C. M. White, and J. R. Haugh. 1968. Peregrines and pesticides in Alaska. Condor 70:170-178."
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Alaska	Upper Yukon River	tundra	6	1966	7	1966	summer	Animalia	Chordata	Aves	Podicipediformes	NA	Podicipedidiae	Podiceps	NA	no	NA	NA	NA	Horned Grebe	0.0091	Items	329	26	1	prey remains	Pesticide DDT was found in prey remains	DR	"Cade, T. J., C. M. White, and J. R. Haugh. 1968. Peregrines and pesticides in Alaska. Condor 70:170-178."
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Alaska	Upper Yukon River	tundra	6	1966	7	1966	summer	Animalia	Chordata	Aves	Anseriformes	NA	Anatidae	Anas	NA	no	NA	NA	NA	Pintail	0.0091	Items	329	26	1	prey remains	Pesticide DDT was found in prey remains	DR	"Cade, T. J., C. M. White, and J. R. Haugh. 1968. Peregrines and pesticides in Alaska. Condor 70:170-178."
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Alaska	Upper Yukon River	tundra	6	1966	7	1966	summer	Animalia	Chordata	Aves	Anseriformes	NA	Anatidae	Anas	NA	no	NA	NA	NA	Green-winged Teal	0.0276	Items	329	26	1	prey remains	Pesticide DDT was found in prey remains	DR	"Cade, T. J., C. M. White, and J. R. Haugh. 1968. Peregrines and pesticides in Alaska. Condor 70:170-178."
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Alaska	Upper Yukon River	tundra	6	1966	7	1966	summer	Animalia	Chordata	Aves	Anseriformes	NA	Anatidae	Anas	NA	no	NA	NA	NA	Blue-winged Teal	0.006	Items	329	26	1	prey remains	Pesticide DDT was found in prey remains	DR	"Cade, T. J., C. M. White, and J. R. Haugh. 1968. Peregrines and pesticides in Alaska. Condor 70:170-178."
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Alaska	Upper Yukon River	tundra	6	1966	7	1966	summer	Animalia	Chordata	Aves	Anseriformes	NA	Anatidae	NA	NA	yes	NA	NA	NA	Unidentified teal-delete this after	0.006	Items	329	26	1	prey remains	Pesticide DDT was found in prey remains	DR	"Cade, T. J., C. M. White, and J. R. Haugh. 1968. Peregrines and pesticides in Alaska. Condor 70:170-178."
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Alaska	Upper Yukon River	tundra	6	1966	7	1966	summer	Animalia	Chordata	Aves	Anseriformes	NA	Anatidae	Anas	NA	no	NA	NA	NA	American Wigeon	0.006	Items	329	26	1	prey remains	Pesticide DDT was found in prey remains	DR	"Cade, T. J., C. M. White, and J. R. Haugh. 1968. Peregrines and pesticides in Alaska. Condor 70:170-178."
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Alaska	Upper Yukon River	tundra	6	1966	7	1966	summer	Animalia	Chordata	Aves	Anseriformes	NA	Anatidae	Anas	NA	no	NA	NA	NA	Shoveler	0.0153	Items	329	26	1	prey remains	Pesticide DDT was found in prey remains	DR	"Cade, T. J., C. M. White, and J. R. Haugh. 1968. Peregrines and pesticides in Alaska. Condor 70:170-178."
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Alaska	Upper Yukon River	tundra	6	1966	7	1966	summer	Animalia	Chordata	Aves	Anseriformes	NA	Anatidae	Aythya	NA	no	NA	NA	NA	Scaup	0.003	Items	329	26	1	prey remains	Pesticide DDT was found in prey remains	DR	"Cade, T. J., C. M. White, and J. R. Haugh. 1968. Peregrines and pesticides in Alaska. Condor 70:170-178."
Peregrine Falcon	Falco peregrinus	NA	Falconidae	eBird Clements Checklist v2017	NA	NA	NA	NA	NA	Alaska	Upper Yukon River	tundra	6	1966	7	1966	summer	Animalia	Chordata	Aves	Anseriformes	NA	Anatidae	Melanitta	NA	no	NA	NA	NA	White-winged Scoter	0.003	Items	329	26	1	prey remains	Pesticide DDT was found in prey remains	DR	"Cade, T. J., C. M. White, and J. R. Haugh. 1968. Peregrines and pesticides in Alaska. Condor 70:170-178."
