Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Analysis_Number	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Inclusive_Prey_Taxon	Prey_Name_ITIS_ID	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Sharp-shinned Hawk	Accipiter striatus	NA	Accipitridae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Maine	Fort Kent	coniferous forest	NA	1950	NA	1950	summer	1	Animalia	Chordata							yes				NA		1	Wt_or_Vol		1	2	stomach contents		CB	
Ruffed Grouse	Bonasa umbellus	NA	Phasianidae	eBird Clements Checklist v2019	NA	NA	NA	NA	NA	Maine	Fort Kent	coniferous forest	NA	1949	NA	1949	summer	1	Animalia	Arthropoda							yes				NA		0.04	Wt_or_Vol		2					
Ruffed Grouse	Bonasa umbellus	NA	Phasianidae	eBird Clements Checklist v2020	NA	NA	NA	NA	NA	Maine	Fort Kent	coniferous forest	NA	1949	NA	1949	summer	1	Plantae								yes				NA		0.96	Wt_or_Vol		2					
Northern Flicker	Colaptes auratus	NA	Picidae	eBird Clements Checklist v2021	NA	NA	NA	NA	NA	Maine	Fort Kent	coniferous forest	NA	1949	NA	1949	summer	1	Animalia	Arthropoda							yes				NA		1	Wt_or_Vol		2					
Northern Flicker	Colaptes auratus	NA	Picidae	eBird Clements Checklist v2022	NA	NA	NA	NA	NA	Maine	Fort Kent	coniferous forest	NA	1950	NA	1950	summer	1	Animalia	Arthropoda							yes				NA		1	Wt_or_Vol							
Hairy Woodpecker	Picoides villosus	NA	Picidae	eBird Clements Checklist v2023	NA	NA	NA	NA	NA	Maine	Fort Kent	coniferous forest	NA	1950	NA	1950	summer	1	Animalia	Arthropoda	Insecta	Lepidoptera		Tortricidae	Archips	Archips fumiferana	yes				NA	spruce budworm	0.04	Wt_or_Vol							
Hairy Woodpecker	Picoides villosus	NA	Picidae	eBird Clements Checklist v2024	NA	NA	NA	NA	NA	Maine	Fort Kent	coniferous forest	NA	1950	NA	1950	summer	1	Animalia	Arthropoda							no				NA		0.96	Wt_or_Vol							
Black-backed Woodpecker	Picoides arcticus	NA	Picidae	eBird Clements Checklist v2025	NA	NA	NA	NA	NA	Maine	Fort Kent	coniferous forest	NA	1949	NA	1949	summer	1	Animalia	Arthropoda							yes				NA		1	Wt_or_Vol							
Black-backed Woodpecker	Picoides arcticus	NA	Picidae	eBird Clements Checklist v2026	NA	NA	NA	NA	NA	Maine	Fort Kent	coniferous forest	NA	1950	NA	1950	summer	1	Animalia	Arthropoda							yes				NA		1	Wt_or_Vol							
Yellow-bellied Flycatcher	Empidonax flaviventris	NA	Tyrannidae	eBird Clements Checklist v2027	NA	NA	NA	NA	NA	Maine	Fort Kent	coniferous forest	NA	1949	NA	1949	summer	1	Animalia	Arthropoda							yes				NA		1	Wt_or_Vol		2					
Yellow-bellied Flycatcher	Empidonax flaviventris	NA	Tyrannidae	eBird Clements Checklist v2028	NA	NA	NA	NA	NA	Maine	Fort Kent	coniferous forest	NA	1950	NA	1950	summer	1	Animalia	Arthropoda	Insecta	Lepidoptera		Tortricidae	Archips	Archips fumiferana	yes				NA	spruce budworm	0.1	Wt_or_Vol							
Yellow-bellied Flycatcher	Empidonax flaviventris	NA	Tyrannidae	eBird Clements Checklist v2029	NA	NA	NA	NA	NA	Maine	Fort Kent	coniferous forest	NA	1950	NA	1950	summer	1	Animalia	Arthropoda							no				NA		0.9	Wt_or_Vol							
Blue Jay	Cyanocitta cristata	NA	Corvidae	eBird Clements Checklist v2030	NA	NA	NA	NA	NA	Maine	Fort Kent	coniferous forest	NA	1949	NA	1949	summer	1	Animalia	Arthropoda							yes				NA		0.94	Wt_or_Vol		3					
Blue Jay	Cyanocitta cristata	NA	Corvidae	eBird Clements Checklist v2031	NA	NA	NA	NA	NA	Maine	Fort Kent	coniferous forest	NA	1949	NA	1949	summer	1	Plantae								yes				NA		0.06	Wt_or_Vol		3					
Blue Jay	Cyanocitta cristata	NA	Corvidae	eBird Clements Checklist v2032	NA	NA	NA	NA	NA	Maine	Fort Kent	coniferous forest	NA	1950	NA	1950	summer	1	Animalia	Arthropoda							no				NA		0.98	Wt_or_Vol							
Blue Jay	Cyanocitta cristata	NA	Corvidae	eBird Clements Checklist v2033	NA	NA	NA	NA	NA	Maine	Fort Kent	coniferous forest	NA	1950	NA	1950	summer	1	Animalia	Arthropoda	Insecta	Lepidoptera		Tortricidae	Archips	Archips fumiferana	yes				NA	spruce budworm	0.02	Wt_or_Vol							
Gray Jay	Cyanocitta cristata	NA	Corvidae	eBird Clements Checklist v2034	NA	NA	NA	NA	NA	Maine	Fort Kent	coniferous forest	NA	1950	NA	1950	summer	1	Animalia	Arthropoda	Insecta	Lepidoptera		Tortricidae	Archips	Archips fumiferana	yes				NA	spruce budworm	0.15	Wt_or_Vol							
Gray Jay	Cyanocitta cristata	NA	Corvidae	eBird Clements Checklist v2035	NA	NA	NA	NA	NA	Maine	Fort Kent	coniferous forest	NA	1950	NA	1950	summer	1	Animalia	Arthropoda							no				NA		0.85	Wt_or_Vol							
