Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Analysis_Number	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Inclusive_Prey_Taxon	Prey_Name_ITIS_ID	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Cattle Egret	Bubulcus ibis	ibis	Ardeidae	eBird Clements Checklist v2019	-60.7	-31.65	NA	NA	NA	Argentina	Carabajal Island	wetland; grassland; forest	NA	1999	NA	2002	NA		Animalia						Marellia	NA	Yes			NA	NA		0.113	Items	309	37		Stomach contents		MMS	
																			Animalia							Paulinia acuminata	Yes			NA	NA		0.042	Items							
																			Animalia							Cornops aquaticum	Yes			NA	NA		0.275	Items							
																			Animalia					Acrididae	NA	NA	Yes			NA	NA		0.094	Items							
																			Animalia			Orthoptera	NA	NA	NA	NA	No			NA	NA		0.039	Items							
																			Animalia						Gryllodes	NA	Yes			NA	NA		0.1	Items							
																			Animalia					Hydrophilidae	NA	NA	No			NA	NA		0.032	Items							
																			Animalia						Tropisternus	NA	Yes			NA	NA		0.013	Items							
																			Animalia					Dytiscidae	NA	NA	Yes			NA	NA		0.039	Items							
																			Animalia					Curculionidae	NA	NA	Yes			NA	NA		0.042	Items							
																			Animalia			Coleoptera	NA	NA	NA	NA	No			NA	NA		0.006	Items							
																			Animalia															Items							
																			Animalia															Items							
																			Animalia															Items							
																			Animalia															Items							
																			Animalia															Items							
																			Animalia															Items							
																			Animalia															Items							
																			Animalia															Items							
																			Animalia															Items							
