Common_Name	Scientific_Name	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet_By_Wt_or_Vol	Fraction_Diet_By_Items	Fraction_Occurrence	Fraction_Diet_Unspecified	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Source
Chipping Sparrow	Spizella passerina	Emberizidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	NA	NA	Texas	"Angelina, Jasper, and Nacogdoches Counties"		12	1971	2	1972	Winter	Plantae	Magnoliophyta	Magnoliopsida	Euphorbiales	NA	Euphorbiaceae	Acalypha	NA	NA	Seed	NA	NA	0.015	NA	NA	583	9	NA	stomach contents	NA	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Chipping Sparrow	Spizella passerina	Emberizidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	NA	NA	Texas	"Angelina, Jasper, and Nacogdoches Counties"		12	1971	2	1972	Winter	Plantae	Magnoliophyta	Magnoliopsida	Euphorbiales	NA	Euphorbiaceae	Unidentified	NA	NA	Seed	NA	NA	0.018	NA	NA	583	9	NA	stomach contents	NA	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow	Spizella pusilla	Emberizidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	NA	NA	Texas	"Angelina, Jasper, and Nacogdoches Counties"		7	1971	8	1971	Summer	Animalia	Arthropoda	Arachnida	Araneae	NA	NA	NA	NA	NA	NA	NA	NA	0.004	NA	NA	232	4	NA	stomach contents	NA	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow	Spizella pusilla	Emberizidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	NA	NA	Texas	"Angelina, Jasper, and Nacogdoches Counties"		7	1971	8	1971	Summer	Animalia	Arthropoda	Insecta	Coleoptera	NA	NA	NA	NA	NA	NA	NA	NA	0.017	NA	NA	232	4	NA	stomach contents	NA	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow	Spizella pusilla	Emberizidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	NA	NA	Texas	"Angelina, Jasper, and Nacogdoches Counties"		7	1971	8	1971	Summer	Animalia	Arthropoda	Insecta	Hemiptera	Homoptera	NA	NA	NA	NA	NA	NA	NA	0.004	NA	NA	232	4	NA	stomach contents	NA	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow	Spizella pusilla	Emberizidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	NA	NA	Texas	"Angelina, Jasper, and Nacogdoches Counties"		7	1971	8	1971	Summer	Animalia	Arthropoda	Insecta	Hymenoptera	NA	NA	NA	NA	NA	NA	NA	NA	0.004	NA	NA	232	4	NA	stomach contents	NA	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow	Spizella pusilla	Emberizidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	NA	NA	Texas	"Angelina, Jasper, and Nacogdoches Counties"		7	1971	8	1971	Summer	Animalia	Arthropoda	Insecta	Lepidoptera	NA	NA	NA	NA	NA	NA	NA	NA	0.013	NA	NA	232	4	NA	stomach contents	NA	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow	Spizella pusilla	Emberizidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	NA	NA	Texas	"Angelina, Jasper, and Nacogdoches Counties"		7	1971	8	1971	Summer	Animalia	Arthropoda	Insecta	Orthoptera	NA	NA	NA	NA	NA	NA	NA	NA	0.009	NA	NA	232	4	NA	stomach contents	NA	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow	Spizella pusilla	Emberizidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	NA	NA	Texas	"Angelina, Jasper, and Nacogdoches Counties"		7	1971	8	1971	Fall	Animalia	Arthropoda	Insecta	Isoptera	NA	NA	NA	NA	NA	NA	NA	NA	0.002	NA	NA	467	15	NA	stomach contents	NA	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow	Spizella pusilla	Emberizidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	NA	NA	Texas	"Angelina, Jasper, and Nacogdoches Counties"		7	1971	8	1971	Fall	Animalia	Arthropoda	Insecta	Lepidoptera	NA	NA	NA	NA	NA	NA	NA	NA	0.017	NA	NA	467	15	NA	stomach contents	NA	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow	Spizella pusilla	Emberizidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	NA	NA	Texas	"Angelina, Jasper, and Nacogdoches Counties"		7	1971	8	1971	Summer	Plantae	Magnoliophyta	Liliopsida	Cyperales	NA	Poaceae	Digitaria	NA	NA	Seed	NA	NA	0.874	NA	NA	232	4	NA	stomach contents	NA	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow	Spizella pusilla	Emberizidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	NA	NA	Texas	"Angelina, Jasper, and Nacogdoches Counties"		7	1971	8	1971	Summer	Plantae	Magnoliophyta	Liliopsida	Cyperales	NA	Poaceae	Panicum	NA	NA	Seed	NA	NA	0.005	NA	NA	232	4	NA	stomach contents	NA	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow	Spizella pusilla	Emberizidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	NA	NA	Texas	"Angelina, Jasper, and Nacogdoches Counties"		7	1971	8	1971	Summer	Plantae	Magnoliophyta	Magnoliopsida	Euphorbiales	NA	Euphorbiaceae	Acalypha	NA	NA	Seed	NA	NA	0.005	NA	NA	232	4	NA	stomach contents	NA	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow	Spizella pusilla	Emberizidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	NA	NA	Texas	"Angelina, Jasper, and Nacogdoches Counties"		7	1971	8	1971	Summer	Plantae	Magnoliophyta	Magnoliopsida	Euphorbiales	NA	Euphorbiaceae	Unidentified	NA	NA	Seed	NA	NA	0.064	NA	NA	232	4	NA	stomach contents	NA	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow	Spizella pusilla	Emberizidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	NA	NA	Texas	"Angelina, Jasper, and Nacogdoches Counties"		9	1971	11	1971	Fall	Plantae	Magnoliophyta	Liliopsida	Cyperales	NA	Cyperaceae	Cyperus	NA	NA	Seed	NA	NA	0.049	NA	NA	467	15	NA	stomach contents	NA	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow	Spizella pusilla	Emberizidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	NA	NA	Texas	"Angelina, Jasper, and Nacogdoches Counties"		9	1971	11	1971	Fall	Plantae	Magnoliophyta	Liliopsida	Cyperales	NA	Poaceae	Digitaria	NA	NA	Seed	NA	NA	0.418	NA	NA	467	15	NA	stomach contents	NA	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow	Spizella pusilla	Emberizidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	NA	NA	Texas	"Angelina, Jasper, and Nacogdoches Counties"		9	1971	11	1971	Fall	Plantae	Magnoliophyta	Liliopsida	Cyperales	NA	Poaceae	Panicum	NA	NA	Seed	NA	NA	0.105	NA	NA	467	15	NA	stomach contents	NA	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow	Spizella pusilla	Emberizidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	NA	NA	Texas	"Angelina, Jasper, and Nacogdoches Counties"		9	1971	11	1971	Fall	Plantae	Magnoliophyta	Liliopsida	Cyperales	NA	Poaceae	Setaria	NA	NA	Seed	NA	NA	0.277	NA	NA	467	15	NA	stomach contents	NA	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow	Spizella pusilla	Emberizidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	NA	NA	Texas	"Angelina, Jasper, and Nacogdoches Counties"		9	1971	11	1971	Fall	Plantae	Magnoliophyta	Liliopsida	Cyperales	NA	Poaceae	Triodia	NA	NA	Seed	NA	NA	0.096	NA	NA	467	15	NA	stomach contents	NA	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow	Spizella pusilla	Emberizidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	NA	NA	Texas	"Angelina, Jasper, and Nacogdoches Counties"		9	1971	11	1971	Fall	Plantae	Magnoliophyta	Magnoliopsida	Euphorbiales	NA	Euphorbiaceae	Acalypha	NA	NA	Seed	NA	NA	0.013	NA	NA	467	15	NA	stomach contents	NA	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow	Spizella pusilla	Emberizidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	NA	NA	Texas	"Angelina, Jasper, and Nacogdoches Counties"		9	1971	11	1971	Fall	Plantae	Magnoliophyta	Magnoliopsida	Euphorbiales	NA	Euphorbiaceae	Euphorbia	NA	NA	Seed	NA	NA	0.022	NA	NA	467	15	NA	stomach contents	NA	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow	Spizella pusilla	Emberizidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	NA	NA	Texas	"Angelina, Jasper, and Nacogdoches Counties"		9	1971	11	1971	Fall	Plantae	Magnoliophyta	Magnoliopsida	Euphorbiales	NA	Euphorbiaceae	Unidentified	NA	NA	Seed	NA	NA	0.002	NA	NA	467	15	NA	stomach contents	NA	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow	Spizella pusilla	Emberizidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	NA	NA	Texas	"Angelina, Jasper, and Nacogdoches Counties"		12	1971	2	1972	Winter	Plantae	Magnoliophyta	Liliopsida	Cyperales	NA	Poaceae	Gramineae sp. 1	NA	NA	Seed	NA	NA	0.46	NA	NA	557	9	NA	stomach contents	NA	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow	Spizella pusilla	Emberizidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	NA	NA	Texas	"Angelina, Jasper, and Nacogdoches Counties"		12	1971	2	1972	Winter	Plantae	Magnoliophyta	Liliopsida	Cyperales	NA	Poaceae	Gramineae sp. 2	NA	NA	Seed	NA	NA	0.14	NA	NA	557	9	NA	stomach contents	NA	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow	Spizella pusilla	Emberizidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	NA	NA	Texas	"Angelina, Jasper, and Nacogdoches Counties"		12	1971	2	1972	Winter	Plantae	Magnoliophyta	Liliopsida	Cyperales	NA	Poaceae	Chloris	NA	NA	Seed	NA	NA	0.031	NA	NA	557	9	NA	stomach contents	NA	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow	Spizella pusilla	Emberizidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	NA	NA	Texas	"Angelina, Jasper, and Nacogdoches Counties"		12	1971	2	1972	Winter	Plantae	Magnoliophyta	Liliopsida	Cyperales	NA	Poaceae	Digitaria	NA	NA	Seed	NA	NA	0.291	NA	NA	557	9	NA	stomach contents	NA	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow	Spizella pusilla	Emberizidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	NA	NA	Texas	"Angelina, Jasper, and Nacogdoches Counties"		12	1971	2	1972	Winter	Plantae	Magnoliophyta	Liliopsida	Cyperales	NA	Poaceae	Panicum	NA	NA	Seed	NA	NA	0.025	NA	NA	557	9	NA	stomach contents	NA	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow	Spizella pusilla	Emberizidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	NA	NA	Texas	"Angelina, Jasper, and Nacogdoches Counties"		12	1971	2	1972	Winter	Plantae	Magnoliophyta	Liliopsida	Cyperales	NA	Poaceae	Setaria	NA	NA	Seed	NA	NA	0.002	NA	NA	557	9	NA	stomach contents	NA	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow	Spizella pusilla	Emberizidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	NA	NA	Texas	"Angelina, Jasper, and Nacogdoches Counties"		12	1971	2	1972	Winter	Plantae	Magnoliophyta	Liliopsida	Cyperales	NA	Poaceae	Triodia	NA	NA	Seed	NA	NA	0.051	NA	NA	557	9	NA	stomach contents	NA	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Field Sparrow	Spizella pusilla	Emberizidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	NA	NA	Texas	"Angelina, Jasper, and Nacogdoches Counties"		12	1971	2	1972	Winter	Plantae	Magnoliophyta	Magnoliopsida	Euphorbiales	NA	Euphorbiaceae	Unidentified	NA	NA	Seed	NA	NA	0.05	NA	NA	557	9	NA	stomach contents	NA	"Allaire, P. N. and C. D. Fisher. 1975. Feeding ecology of three resident sympatric sparrows in eastern Texas. Auk 92:260-269."
Western Wood-Pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	coniferous forest		1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Coleoptera	NA	NA	NA	NA	NA	NA	NA	0.15	0.16	NA	NA	334	69	3	stomach contents	NA	Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Western Wood-Pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	coniferous forest		1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Coleoptera	NA	Buprestidae	NA	NA	NA	NA	NA	NA	0.0128	NA	NA	334	69	3	stomach contents	NA	Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Western Wood-Pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	coniferous forest		1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Coleoptera	NA	Cerambycidae	NA	NA	NA	NA	NA	NA	0.0064	NA	NA	334	69	3	stomach contents	NA	Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Western Wood-Pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	coniferous forest		1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Coleoptera	NA	Chrysomelidae	NA	NA	NA	NA	NA	NA	0.0064	NA	NA	334	69	3	stomach contents	NA	Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Western Wood-Pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	coniferous forest		1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Coleoptera	NA	Curculionidae	NA	NA	NA	NA	NA	NA	0.0128	NA	NA	334	69	3	stomach contents	NA	Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Western Wood-Pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	coniferous forest		1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Coleoptera	NA	Scarabeidae 	NA	NA	NA	NA	NA	NA	0.04	NA	NA	334	69	3	stomach contents	NA	Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Western Wood-Pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	coniferous forest		1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Coleoptera	NA	Scolytidae	NA	NA	NA	NA	NA	NA	0.016	NA	NA	334	69	3	stomach contents	NA	Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Western Wood-Pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	coniferous forest		1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Coleoptera	NA	Unidentified	NA	NA	NA	NA	NA	NA	0.0656	NA	NA	334	69	3	stomach contents	NA	Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Western Wood-Pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	coniferous forest		1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA	NA	NA	NA	NA	0.21	0.32	NA	NA	334	69	3	stomach contents	NA	Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Western Wood-Pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	coniferous forest		1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Diptera	NA	Calliphoridae	NA	NA	NA	NA	NA	NA	0.0096	NA	NA	334	69	3	stomach contents	NA	Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Western Wood-Pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	coniferous forest		1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Diptera	NA	Empididae	NA	NA	NA	NA	NA	NA	0.0032	NA	NA	334	69	3	stomach contents	NA	Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Western Wood-Pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	coniferous forest		1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Diptera	NA	Muscidae	NA	NA	NA	NA	NA	NA	0.0128	NA	NA	334	69	3	stomach contents	NA	Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Western Wood-Pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	coniferous forest		1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Diptera	NA	Rhagionidae	NA	NA	NA	NA	NA	NA	0.0192	NA	NA	334	69	3	stomach contents	NA	Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Western Wood-Pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	coniferous forest		1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Diptera	NA	Sarcophagidae	NA	NA	NA	NA	NA	NA	0.0032	NA	NA	334	69	3	stomach contents	NA	Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Western Wood-Pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	coniferous forest		1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Diptera	NA	Syrphidae	NA	NA	NA	NA	NA	NA	0.0096	NA	NA	334	69	3	stomach contents	NA	Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Western Wood-Pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	coniferous forest		1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Diptera	NA	Tabanidae	NA	NA	NA	NA	NA	NA	0.0192	NA	NA	334	69	3	stomach contents	NA	Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Western Wood-Pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	coniferous forest		1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Diptera	NA	Therevidae	NA	NA	NA	NA	NA	NA	0.0032	NA	NA	334	69	3	stomach contents	NA	Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Western Wood-Pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	coniferous forest		1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Diptera	NA	Unidentified	NA	NA	NA	NA	NA	NA	0.24	NA	NA	334	69	3	stomach contents	NA	Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Western Wood-Pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	coniferous forest		1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Hemiptera	Heteroptera	NA	NA	NA	NA	NA	NA	0.02	0.04	NA	NA	334	69	3	stomach contents	NA	Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Western Wood-Pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	coniferous forest		1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Hemiptera	Heteroptera	Corizidae	NA	NA	NA	NA	NA	NA	0.0032	NA	NA	334	69	3	stomach contents	NA	Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Western Wood-Pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	coniferous forest		1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Hemiptera	Heteroptera	Nabidae	NA	NA	NA	NA	NA	NA	0.0064	NA	NA	334	69	3	stomach contents	NA	Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Western Wood-Pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	coniferous forest		1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Hemiptera	Heteroptera	Unidentified	NA	NA	NA	NA	NA	NA	0.0304	NA	NA	334	69	3	stomach contents	NA	Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Western Wood-Pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	coniferous forest		1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Hemiptera	Homoptera	NA	NA	NA	NA	NA	NA	0.01	0.02	NA	NA	334	69	3	stomach contents	NA	Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Western Wood-Pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	coniferous forest		1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Hemiptera	Homoptera	Cercopidae	NA	NA	NA	NA	NA	NA	0.008	NA	NA	334	69	3	stomach contents	NA	Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Western Wood-Pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	coniferous forest		1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Hemiptera	Homoptera	Cicadellidae	NA	NA	NA	NA	NA	NA	0.006	NA	NA	334	69	3	stomach contents	NA	Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
Western Wood-Pewee	Contopus sordidulus	Tyrannidae	"AOU 7th ed., 54th supplement"	NA	NA	NA	2900	NA	Colorado	San Isabel National Forest	coniferous forest		1965	NA	1966	Summer	Animalia	Arthropoda	Insecta	Hemiptera	Homoptera	Unidentified	NA	NA	NA	NA	NA	NA	0.006	NA	NA	334	69	3	stomach contents	NA	Beaver and Baldwin 1975. Ecological overlap and the problem of competition and sympatry in the Western and Hammond's Flycatchers. Condor 77: 1-13.
