"Common_Name"	"Scientific_Name"	"Subspecies"	"Family"	"Taxonomy"	"Longitude_dd"	"Latitude_dd"	"Altitude_min_m"	"Altitude_mean_m"	"Altitude_max_m"	"Location_Region"	"Location_Specific"	"Habitat_type"	"Observation_Month_Begin"	"Observation_Year_Begin"	"Observation_Month_End"	"Observation_Year_End"	"Observation_Season"	"Analysis_Number"	"Prey_Kingdom"	"Prey_Phylum"	"Prey_Class"	"Prey_Order"	"Prey_Suborder"	"Prey_Family"	"Prey_Genus"	"Prey_Scientific_Name"	"Inclusive_Prey_Taxon"	"Prey_Name_ITIS_ID"	"Prey_Name_Status"	"Prey_Stage"	"Prey_Part"	"Prey_Common_Name"	"Fraction_Diet"	"Diet_Type"	"Item_Sample_Size"	"Bird_Sample_Size"	"Sites"	"Study_Type"	"Notes"	"Entered_By"	"Source"	"doi"	"sex"	"age_class"	"within_study_data_source"	"table_fig_number"	"title"	"lastname_author"	"source_year"	"journal"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	2	""	""	""	""	""	""	"Microtus"	"Pennsylvanicus"	"yes"	NA	NA	NA	NA	"Meadow vole"	0.028	"Items"	36	1	1	"nest debris; prey remains"	""	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	3	""	""	""	""	""	"Cordulliidae"	""	""	"yes"	NA	NA	NA	NA	""	0.05	"Items"	80	1	1	"nest debris; prey remains"	""	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	3	""	""	""	""	""	""	"Melanoplus"	"Femurrubrum"	"yes"	NA	NA	NA	NA	"Red-legged grasshopper"	0.288	"Items"	80	1	1	"nest debris; prey remains"	""	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	3	""	""	""	""	""	"Gryllidae"	""	""	"yes"	NA	NA	NA	NA	""	0.013	"Items"	80	1	1	"nest debris; prey remains"	""	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	3	""	""	""	""	""	"Carabidae"	""	""	"yes"	NA	NA	NA	NA	""	0.425	"Items"	80	1	1	"nest debris; prey remains"	""	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	3	""	""	""	""	""	"Coccinellidae"	""	""	"yes"	NA	NA	NA	NA	""	0.013	"Items"	80	1	1	"nest debris; prey remains"	""	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	3	""	""	""	""	""	"Scarabaeidae"	""	""	"yes"	NA	NA	NA	NA	""	0.013	"Items"	80	1	1	"nest debris; prey remains"	""	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	3	""	""	""	""	""	""	"Phyllophaga"	""	"yes"	NA	NA	NA	NA	"June beetle"	0.013	"Items"	80	1	1	"nest debris; prey remains"	""	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	3	""	""	""	""	""	"Cerambycidae"	""	""	"yes"	NA	NA	NA	NA	""	0.05	"Items"	80	1	1	"nest debris; prey remains"	""	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	3	""	""	""	"Coleoptera"	""	""	""	""	"no"	NA	NA	NA	NA	""	0.025	"Items"	80	1	1	"nest debris; prey remains"	""	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	3	""	""	""	""	""	"Gastropoda"	""	""	"yes"	NA	NA	NA	NA	""	0.013	"Items"	80	1	1	"nest debris; prey remains"	""	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	3	""	""	""	""	""	""	"Gallinago"	"Gallinago"	"yes"	NA	NA	NA	NA	"Common Snipe"	0.013	"Items"	80	1	1	"nest debris; prey remains"	""	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	3	""	""	""	""	""	""	"Sturnus"	"Vulgaris"	"yes"	NA	NA	NA	NA	"Starling"	0.013	"Items"	80	1	1	"nest debris; prey remains"	""	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	3	""	""	""	""	""	""	"Molothrus"	"Ater"	"yes"	NA	NA	NA	NA	"Brown-headed Cowbird"	0.013	"Items"	80	1	1	"nest debris; prey remains"	""	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	3	""	""	""	"Passiformies"	""	""	""	""	"no"	NA	NA	NA	NA	""	0.063	"Items"	80	1	1	"nest debris; prey remains"	"Unidentified small bird"	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	4	""	""	""	""	""	"Cordulliidae"	""	""	"yes"	NA	NA	NA	NA	""	0.115	"Items"	87	1	1	"nest debris; prey remains"	""	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	4	""	""	""	""	""	""	"Melanoplus"	"Femurrubrum"	"yes"	NA	NA	NA	NA	"Red-legged grasshopper"	0.046	"Items"	87	1	1	"nest debris; prey remains"	""	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	4	""	""	""	""	""	""	"Circotettix"	"Verruculatus"	"yes"	NA	NA	NA	NA	""	0.011	"Items"	87	1	1	"nest debris; prey remains"	""	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	4	""	""	""	""	""	"Gryllidae"	""	""	"yes"	NA	NA	NA	NA	""	0.023	"Items"	87	1	1	"nest debris; prey remains"	""	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	4	""	""	""	""	""	"Cicadidae"	""	""	"yes"	NA	NA	NA	NA	""	0.115	"Items"	87	1	1	"nest debris; prey remains"	""	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	4	""	""	""	""	""	"Cicindelidae"	""	""	"yes"	NA	NA	NA	NA	""	0.011	"Items"	87	1	1	"nest debris; prey remains"	""	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	4	""	""	""	""	""	"Carabidae"	""	""	"yes"	NA	NA	NA	NA	""	0.437	"Items"	87	1	1	"nest debris; prey remains"	""	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	4	""	""	""	""	""	"Buprestidae"	""	""	"yes"	NA	NA	NA	NA	""	0.011	"Items"	87	1	1	"nest debris; prey remains"	""	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	4	""	""	""	""	""	""	"Phyllophaga"	""	"yes"	NA	NA	NA	NA	"June beetle"	0.057	"Items"	87	1	1	"nest debris; prey remains"	""	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	4	""	""	""	""	""	"Cerambycidae"	""	""	"yes"	NA	NA	NA	NA	""	0.011	"Items"	87	1	1	"nest debris; prey remains"	""	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	4	""	""	""	""	""	""	"Thamnophis"	"Sirtalis sirtalis"	"yes"	NA	NA	NA	NA	""	0.011	"Items"	87	1	1	"nest debris; prey remains"	""	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	4	""	""	""	""	""	""	"Colaptes"	"Auratus"	"yes"	NA	NA	NA	NA	"Common Flicker"	0.011	"Items"	87	1	1	"nest debris; prey remains"	""	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	4	""	""	""	""	""	""	"Dumetella"	"Carolinesis"	"yes"	NA	NA	NA	NA	"Gray Catbird"	0.011	"Items"	87	1	1	"nest debris; prey remains"	""	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	4	""	""	""	"Icteridae"	""	""	""	""	"no"	NA	NA	NA	NA	""	0.011	"Items"	87	1	1	"nest debris; prey remains"	""	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	4	""	""	""	"Passiformies"	""	""	""	""	"no"	NA	NA	NA	NA	""	0.034	"Items"	87	1	1	"nest debris; prey remains"	""	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	4	""	""	""	"Passiformies"	""	""	""	""	"no"	NA	NA	NA	NA	""	0.034	"Items"	87	1	1	"nest debris; prey remains"	""	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	4	""	""	""	""	""	""	"Tamias"	"Striatus"	"yes"	NA	NA	NA	NA	"Eastern Chipmunk"	0.011	"Items"	87	1	1	"nest debris; prey remains"	""	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	4	""	""	""	""	""	""	"Microtus"	"Pennsylvanicus"	"yes"	NA	NA	NA	NA	"Meadow vole"	0.023	"Items"	87	1	1	"nest debris; prey remains"	""	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	46.4785	-80.9419	NA	NA	NA	"Ontario;Canada"	"Greater Sudbury"	"deciduous forest;grassland;agriculture;wetland"	7	1975	8	1975	"spring;summer"	4	""	""	""	""	""	""	"Zapus"	"Hudsonius"	"yes"	NA	NA	NA	NA	"Meadow jumping mouse"	0.011	"Items"	87	1	1	"nest debris; prey remains"	""	"AP"	"Young, C. 1975. SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO. The Ontario field biologist 29(2): 75."	NA	NA	NA	"Table"	1	"SUMMER FEEDING HABITS OF KESTRELS IN NORTHERN ONTARIO"	"Young"	1975	"The Ontario field biologist"
