Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Analysis_Number	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Inclusive_Prey_Taxon	Prey_Name_ITIS_ID	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Prairie Warbler	Setophaga discolor	discolor	Parulidae		NA	NA	NA	NA	NA	Eastern North America	NA	NA	3	1885	3	1950	spring	1	Animalia	Arthropoda	Insecta	Coleoptera					yes				NA		1	Occurrence	NA	2		stomach contents	"Ten families identified: Carabidae, Staphylinidae, Elateridae, Buprestidae, Coccinellidae, Tenebrionidae, Cerambycidae, Chrysomelidae, Bruchidae, Curculionidae"	CB	
Prairie Warbler	Setophaga discolor	discolor	Parulidae		NA	NA	NA	NA	NA	Eastern North America	NA	NA	3	1885	3	1950	spring	1	Animalia	Arthropoda	Insecta	Lepidoptera					yes			larva	NA		1	Occurrence	NA	2		stomach contents		CB	
Prairie Warbler	Setophaga discolor	discolor	Parulidae		NA	NA	NA	NA	NA	Eastern North America	NA	NA	3	1885	3	1950	spring	1	Animalia	Arthropoda	Insecta	Diptera					yes				NA		0.5	Occurrence	NA	2		stomach contents	"Ten families identified: Culicidae, Bibionidae, Chironomidae, Mycetophilidae, Cecidomyiidae, Asilidae, Empididae, Syrphidae, Sarcophagidae, Tachinidae"	CB	
Prairie Warbler	Setophaga discolor	discolor	Parulidae		NA	NA	NA	NA	NA	Eastern North America	NA	NA	3	1885	3	1950	spring	1	Animalia								no				NA		0.5	Occurrence	NA	2		stomach contents		CB	
Prairie Warbler	Setophaga discolor	discolor	Parulidae		NA	NA	NA	NA	NA	Eastern North America	NA	NA	3	1885	3	1950	spring	1	Animalia	Arthropoda	Insecta	Coleoptera					yes				NA		0.3	Wt_or_Vol	NA	2		stomach contents	"Ten families identified: Carabidae, Staphylinidae, Elateridae, Buprestidae, Coccinellidae, Tenebrionidae, Cerambycidae, Chrysomelidae, Bruchidae, Curculionidae"	CB	
Prairie Warbler	Setophaga discolor	discolor	Parulidae		NA	NA	NA	NA	NA	Eastern North America	NA	NA	3	1885	3	1950	spring	1	Animalia	Arthropoda	Insecta	Lepidoptera					yes			larva	NA		0.55	Wt_or_Vol	NA	2		stomach contents		CB	
Prairie Warbler	Setophaga discolor	discolor	Parulidae		NA	NA	NA	NA	NA	Eastern North America	NA	NA	3	1885	3	1950	spring	1	Animalia	Arthropoda	Insecta	Diptera					yes				NA		0.1	Wt_or_Vol	NA	2		stomach contents	"Ten families identified: Culicidae, Bibionidae, Chironomidae, Mycetophilidae, Cecidomyiidae, Asilidae, Empididae, Syrphidae, Sarcophagidae, Tachinidae"	CB	
Prairie Warbler	Setophaga discolor	discolor	Parulidae		NA	NA	NA	NA	NA	Eastern North America	NA	NA	3	1885	3	1950	spring	1	Animalia								no				NA		0.05	Wt_or_Vol	NA	2		stomach contents		CB	
Prairie Warbler	Setophaga discolor	discolor	Parulidae		NA	NA	NA	NA	NA	Eastern North America	NA	NA	4	1885	4	1950	spring	1	Animalia	Arthropoda	Arachnida	Araneae					yes				NA		0.357142857	Occurrence	NA	28		stomach contents		CB	
Prairie Warbler	Setophaga discolor	discolor	Parulidae		NA	NA	NA	NA	NA	Eastern North America	NA	NA	4	1885	4	1950	spring	1	Animalia	Arthropoda	Insecta	Ephemeroptera					yes				NA		0.035714286	Occurrence	NA	28		stomach contents	One family identified: Ephemeridae	CB	
Prairie Warbler	Setophaga discolor	discolor	Parulidae		NA	NA	NA	NA	NA	Eastern North America	NA	NA	4	1885	4	1950	spring	1	Animalia	Arthropoda	Insecta	Psocodea	Amblycera				yes				NA		0.035714286	Occurrence	NA	28		stomach contents		CB	
Prairie Warbler	Setophaga discolor	discolor	Parulidae		NA	NA	NA	NA	NA	Eastern North America	NA	NA	4	1885	4	1950	spring	1	Animalia	Arthropoda	Insecta	Hemiptera	Heteroptera				yes				NA		0.107142857	Occurrence	NA	28		stomach contents	"Three families identified: Nabidae, Pentatomidae, Lygaeidae"	CB	
Prairie Warbler	Setophaga discolor	discolor	Parulidae		NA	NA	NA	NA	NA	Eastern North America	NA	NA	4	1885	4	1950	spring	1	Animalia	Arthropoda	Insecta	Hemiptera					no				NA		0.107142857	Occurrence	NA	28		stomach contents	"Five families identified: Membracidae, Cicadellidae, Cercopidae, Fulgoridae, Coccidae"	CB	
Prairie Warbler	Setophaga discolor	discolor	Parulidae		NA	NA	NA	NA	NA	Eastern North America	NA	NA	4	1885	4	1950	spring	1	Animalia	Arthropoda	Insecta	Coleoptera					yes				NA		0.714285714	Occurrence	NA	28		stomach contents	"Ten families identified: Carabidae, Staphylinidae, Elateridae, Buprestidae, Coccinellidae, Tenebrionidae, Cerambycidae, Chrysomelidae, Bruchidae, Curculionidae"	CB	
