Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Analysis_Number	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Inclusive_Prey_Taxon	Prey_Name_ITIS_ID	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source	doi	sex	age_class	within_study_data_source	table_fig_number	title	lastname_author	source_year	journal
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	1								Micromys minutus	yes						0.012	Unspecified	690.7	NA	92	pellet contents	Data reported in grams. Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	1								Mus musculus	yes						0.022	Unspecified	690.7	NA	92	pellet contents	Data reported in grams. Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	1						Muridae			no						0.017	Unspecified	690.7	NA	92	pellet contents	Data reported in grams. Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	1								Mustela nivalis	yes						0.075	Unspecified	690.7	NA	92	pellet contents	Data reported in grams. Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	1			Aves						no						0.087	Unspecified	690.7	NA	92	pellet contents	Data reported in grams. Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	1			Amphibia						no						0.038	Unspecified	690.7	NA	92	pellet contents	Data reported in grams. Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	1			Reptilia						no						0.004	Unspecified	690.7	NA	92	pellet contents	Data reported in grams. Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	1			Insecta						no						0.0003	Unspecified	690.7	NA	92	pellet contents	Data reported in grams. Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	2								Sorex araneus	yes						0.114	Items	2613	NA	92	pellet contents	 Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	2								Sorex minutus	yes						0.003	Items	2613	NA	92	pellet contents	 Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	2							Sorex		no						0.001	Items	2613	NA	92	pellet contents	 Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	2								Neomys fodiens	yes						0.0004	Items	2613	NA	92	pellet contents	 Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	2								Microtus arvalis	yes						0.122	Items	2613	NA	92	pellet contents	 Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	2								Microtus agrestis	yes						0.037	Items	2613	NA	92	pellet contents	 Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	2							Microtus		no						0.205	Items	2613	NA	92	pellet contents	 Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	2								Myodes glareolus	yes						0.084	Items	2613	NA	92	pellet contents	 Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	2								Arvicola amphibius	yes						0.015	Items	2613	NA	92	pellet contents	 Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	2								Rattus norvegicus	yes						0.0004	Items	2613	NA	92	pellet contents	 Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	2								Micromys minutus	yes						0.019	Items	2613	NA	92	pellet contents	 Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	2								Mus musculus	yes						0.047	Items	2613	NA	92	pellet contents	 Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	2						Muridae			no						0.001	Items	2613	NA	92	pellet contents	 Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	2								Mustela nivalis	yes						0.0004	Items	2613	NA	92	pellet contents	 Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	2			Aves						no						0.091	Items	2613	NA	92	pellet contents	 Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	2			Amphibia						no						0.003	Items	2613	NA	92	pellet contents	 Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	2			Reptilia						no						0.005	Items	2613	NA	92	pellet contents	 Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	2			Insecta						no						0.253	Items	2613	NA	92	pellet contents	 Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	3								Sorex araneus	yes						0.042	Wt_or_Vol	52604	NA	92	pellet contents	Data reported in grams. Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	3								Sorex minutus	yes						0.001	Wt_or_Vol	52604	NA	92	pellet contents	Data reported in grams. Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	3							Sorex		no						0.0004	Wt_or_Vol	52604	NA	92	pellet contents	Data reported in grams. Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	3								Neomys fodiens	yes						0.0003	Wt_or_Vol	52604	NA	92	pellet contents	Data reported in grams. Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	3								Microtus arvalis	yes						0.143	Wt_or_Vol	52604	NA	92	pellet contents	Data reported in grams. Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	3								Microtus agrestis	yes						0.046	Wt_or_Vol	52604	NA	92	pellet contents	Data reported in grams. Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	3							Microtus		no						0.25	Wt_or_Vol	52604	NA	92	pellet contents	Data reported in grams. Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	3								Myodes glareolus	yes						0.069	Wt_or_Vol	52604	NA	92	pellet contents	Data reported in grams. Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	3								Arvicola amphibius	yes						0.123	Wt_or_Vol	52604	NA	92	pellet contents	Data reported in grams. Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
Common Kestrel	Falco tinnunculus		Falconidae	eBird Clements checklist v2025	23	63				Finland	Alajoki Plain; Kauhava; Jepua; Alaharma; Lappajarvi;Purmo	grassland	4	1972	7	1983	spring;summer	3								Rattus norvegicus	yes						0.004	Wt_or_Vol	52604	NA	92	pellet contents	Data reported in grams. Special characters are in author name and locatiions that could not be handled by R cleaning.		"Korpimaki, E. 1985. Diet of the Kestrel Falco tinnunculus in the breeding season. Ornis Fennica 62:130-137"			adult;chick	Table	2	Diet of the Kestrel Falco tinnunculus in the breeding season	Korpimaki	1958	Ornis Fennica
