Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Analysis_Number	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Inclusive_Prey_Taxon	Prey_Name_ITIS_ID	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
King Rail	Rallus elegans		Rallidae	Clements v2018	NA	NA	NA	NA	NA	Arkansas	Stuttgart	wetlands	12	1950	2	1955	Winter	1								Cambarus						Crayfish		Wt_or_Vol	NA	33	NA	stomach contents	rice fields	EK	"Meanley, B. 1956. Food habits of the king rail in the Arkansas ricefields. Auk 73:252-258."
																										Dytiscidae						Aquatic beetles									
																										Hydrophilidae						Aquatic beetles									
																						Coleoptera										"Land beetles: Carabidae, Scarabaeidae, Curculionidae"									
																						Orthoptera										grasshoppers									
																					insecta											aquatic bugs									
																					insecta											other insects									
																																spiders									
																																snails									
																																fish									
																																frogs									
																																other vertebrates									
																										Oryza sativa					seed	rice									
																																"rice field weed seeds: Echinochloa crus-galli, Paspalum boscianum, Leersia oryzoides, Rhynchospora, Polygonum"									
																																tuber									
