Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Analysis_Number	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Inclusive_Prey_Taxon	Prey_Name_ITIS_ID	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
White-tailed Ptarmigan	Lagopus leucura	NA	Phasianidae	eBird Clements Checklist v_2019	NA	NA	NA	NA	NA	Colorado	Eagle County; Pitkin County; Gunnison County; Rocky Mountain National Park	deciduous forest; coniferous forest; woodland; tundra	NA	1941	NA	1947	winter	1	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	NA	Salicaceae	Salix	NA	yes	22476	verified	NA	NA	Willow	0.95	Wt_or_Vol	6	NA	5	pellet contents	NA	AZ	"Quick, H. F. 1947. Winter foods of White-tailed Ptarmigan in Colorado. Condor 49:233-235."
White-tailed Ptarmigan	Lagopus leucura	NA	Phasianidae	eBird Clements Checklist v_2019	NA	NA	NA	NA	NA	Colorado	Eagle County; Pitkin County; Gunnison County; Rocky Mountain National Park	deciduous forest; coniferous forest; woodland; tundra	NA	1941	NA	1947	winter	1	Plantae	Tracheophyta	Pinopsida	Pinales	NA	Pinaceae	Abies	NA	yes	18031	verified	NA	NA	Fir	0.05	Wt_or_Vol	6	NA	5	pellet contents	NA	AZ	"Quick, H. F. 1947. Winter foods of White-tailed Ptarmigan in Colorado. Condor 49:233-235."
White-tailed Ptarmigan	Lagopus leucura	NA	Phasianidae	eBird Clements Checklist v_2019	NA	NA	NA	NA	NA	Colorado	Eagle County; Pitkin County; Gunnison County; Rocky Mountain National Park	deciduous forest; coniferous forest; woodland; tundra	NA	1941	NA	1947	winter	2	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	NA	Salicaceae	Salix	NA	yes	22476	verified	NA	NA	Willow	0.9	Wt_or_Vol	17	NA	5	pellet contents	NA	AZ	"Quick, H. F. 1947. Winter foods of White-tailed Ptarmigan in Colorado. Condor 49:233-235."
White-tailed Ptarmigan	Lagopus leucura	NA	Phasianidae	eBird Clements Checklist v_2019	NA	NA	NA	NA	NA	Colorado	Eagle County; Pitkin County; Gunnison County; Rocky Mountain National Park	deciduous forest; coniferous forest; woodland; tundra	NA	1941	NA	1947	winter	2	Plantae	Tracheophyta	Pinopsida	Pinales	NA	Pinaceae	Abies	NA	yes	18031	verified	NA	NA	Fir	0.1	Wt_or_Vol	17	NA	5	pellet contents	NA	AZ	"Quick, H. F. 1947. Winter foods of White-tailed Ptarmigan in Colorado. Condor 49:233-235."
White-tailed Ptarmigan	Lagopus leucura	NA	Phasianidae	eBird Clements Checklist v_2019	NA	NA	NA	NA	NA	Colorado	Eagle County; Pitkin County; Gunnison County; Rocky Mountain National Park	deciduous forest; coniferous forest; woodland; tundra	NA	1941	NA	1947	winter	3	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	NA	Salicaceae	Salix	NA	yes	22476	verified	NA	NA	Willow	0.9	Wt_or_Vol	5	NA	5	pellet contents	NA	AZ	"Quick, H. F. 1947. Winter foods of White-tailed Ptarmigan in Colorado. Condor 49:233-235."
White-tailed Ptarmigan	Lagopus leucura	NA	Phasianidae	eBird Clements Checklist v_2019	NA	NA	NA	NA	NA	Colorado	Eagle County; Pitkin County; Gunnison County; Rocky Mountain National Park	deciduous forest; coniferous forest; woodland; tundra	NA	1941	NA	1947	winter	3	Plantae	Tracheophyta	Pinopsida	Pinales	NA	Pinaceae	Abies	NA	yes	18031	verified	NA	NA	Fir	0.08	Wt_or_Vol	5	NA	5	pellet contents	NA	AZ	"Quick, H. F. 1947. Winter foods of White-tailed Ptarmigan in Colorado. Condor 49:233-235."
White-tailed Ptarmigan	Lagopus leucura	NA	Phasianidae	eBird Clements Checklist v_2019	NA	NA	NA	NA	NA	Colorado	Eagle County; Pitkin County; Gunnison County; Rocky Mountain National Park	deciduous forest; coniferous forest; woodland; tundra	NA	1941	NA	1947	winter	3	Non-biological	NA			NA			NA	yes	NA	accepted	NA	NA	Grit	0.02	Wt_or_Vol	5	NA	5	pellet contents	NA	AZ	"Quick, H. F. 1947. Winter foods of White-tailed Ptarmigan in Colorado. Condor 49:233-235."
White-tailed Ptarmigan	Lagopus leucura	NA	Phasianidae	eBird Clements Checklist v_2019	NA	NA	NA	NA	NA	Colorado	Eagle County; Pitkin County; Gunnison County; Rocky Mountain National Park	deciduous forest; coniferous forest; woodland; tundra	NA	1941	NA	1947	winter	4	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	NA	Salicaceae	Salix	NA	yes	22476	verified	NA	NA	Willow	0.9	Wt_or_Vol	10	NA	5	pellet contents	NA	AZ	"Quick, H. F. 1947. Winter foods of White-tailed Ptarmigan in Colorado. Condor 49:233-235."
White-tailed Ptarmigan	Lagopus leucura	NA	Phasianidae	eBird Clements Checklist v_2019	NA	NA	NA	NA	NA	Colorado	Eagle County; Pitkin County; Gunnison County; Rocky Mountain National Park	deciduous forest; coniferous forest; woodland; tundra	NA	1941	NA	1947	winter	4	Plantae	Tracheophyta	Pinopsida	Pinales	NA	Pinaceae	Abies	NA	yes	18031	verified	NA	NA	Fir	0.1	Wt_or_Vol	10	NA	5	pellet contents	NA	AZ	"Quick, H. F. 1947. Winter foods of White-tailed Ptarmigan in Colorado. Condor 49:233-235."
White-tailed Ptarmigan	Lagopus leucura	NA	Phasianidae	eBird Clements Checklist v_2019	NA	NA	NA	NA	NA	Colorado	Eagle County; Pitkin County; Gunnison County; Rocky Mountain National Park	deciduous forest; coniferous forest; woodland; tundra	NA	1941	NA	1947	winter	5	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	NA	Salicaceae	Salix	NA	yes	22476	verified	NA	NA	Grit	0.9	Wt_or_Vol	10	NA	5	pellet contents	NA	AZ	"Quick, H. F. 1947. Winter foods of White-tailed Ptarmigan in Colorado. Condor 49:233-235."
