Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_ITIS_ID	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Black-chested Buzzard-Eagle	Geranoaetus melanoleucus	NA	Accipitridae	eBird Clements Checklist v2018	-33.35	-70.53	875	912.5	950	Chile	La Dehesa and Los Dominicos	shrubland	NA	1973	NA	1979	NA	Animalia	Chordata	Mammalia	Rodentia	Hystricomorpha	Octodontidae	Octodon	Octodon degus	NO	584781	verified		NA	Common Degu	0.577	Items	164	NA	2	pellet contents		WL	"Jaksic, F. M., H. W. Greene, and J. L. Yanez. 1981. The guild structure of a community of predatory vertebrates in central Chile. Oecologia 49:21-28."
Black-chested Buzzard-Eagle	Geranoaetus melanoleucus	NA	Accipitridae	eBird Clements Checklist v2018	-33.35	-70.53	875	912.5	950	Chile	La Dehesa and Los Dominicos	shrubland	NA	1973	NA	1979	NA	Animalia	Chordata	Mammalia	Lagomorpha		Leporidae	Oryctolagus	Oryctolagus cuniculus	NO	180129	verified		NA	European Rabbit	0.188	Items	164	NA	2	pellet contents		WL	"Jaksic, F. M., H. W. Greene, and J. L. Yanez. 1981. The guild structure of a community of predatory vertebrates in central Chile. Oecologia 49:21-28."
Black-chested Buzzard-Eagle	Geranoaetus melanoleucus	NA	Accipitridae	eBird Clements Checklist v2018	-33.35	-70.53	875	912.5	950	Chile	La Dehesa and Los Dominicos	shrubland	NA	1973	NA	1979	NA	Animalia	Chordata	Mammalia	Rodentia	Myomorpha	Cricetidae	Oligoryzomys	Oligoryzomys longicaudatus	NO	633208	verified		NA	Long-tailed Colilargo	0.006	Items	164	NA	2	pellet contents		WL	"Jaksic, F. M., H. W. Greene, and J. L. Yanez. 1981. The guild structure of a community of predatory vertebrates in central Chile. Oecologia 49:21-28."
Black-chested Buzzard-Eagle	Geranoaetus melanoleucus	NA	Accipitridae	eBird Clements Checklist v2018	-33.35	-70.53	875	912.5	950	Chile	La Dehesa and Los Dominicos	shrubland	NA	1973	NA	1979	NA	Animalia	Chordata	Mammalia	Rodentia	Myomorpha	Cricetidae	Phyllotis	Phyllotis darwini	NO	633304	verified		NA	Darwin's Leaf-eared Mouse	0.029	Items	164	NA	2	pellet contents		WL	"Jaksic, F. M., H. W. Greene, and J. L. Yanez. 1981. The guild structure of a community of predatory vertebrates in central Chile. Oecologia 49:21-28."
Black-chested Buzzard-Eagle	Geranoaetus melanoleucus	NA	Accipitridae	eBird Clements Checklist v2018	-33.35	-70.53	875	912.5	950	Chile	La Dehesa and Los Dominicos	shrubland	NA	1973	NA	1979	NA	Animalia	Chordata	Mammalia						YES	179913	verified		NA	Mammal	0.071	Items	164	NA	2	pellet contents		WL	"Jaksic, F. M., H. W. Greene, and J. L. Yanez. 1981. The guild structure of a community of predatory vertebrates in central Chile. Oecologia 49:21-28."
Black-chested Buzzard-Eagle	Geranoaetus melanoleucus	NA	Accipitridae	eBird Clements Checklist v2018	-33.35	-70.53	875	912.5	950	Chile	La Dehesa and Los Dominicos	shrubland	NA	1973	NA	1979	NA	Animalia	Chordata	Aves	Passeriformes					YES	178265	verified		NA	Passeriform	0.012	Items	164	NA	2	pellet contents		WL	"Jaksic, F. M., H. W. Greene, and J. L. Yanez. 1981. The guild structure of a community of predatory vertebrates in central Chile. Oecologia 49:21-28."
Black-chested Buzzard-Eagle	Geranoaetus melanoleucus	NA	Accipitridae	eBird Clements Checklist v2018	-33.35	-70.53	875	912.5	950	Chile	La Dehesa and Los Dominicos	shrubland	NA	1973	NA	1979	NA	Animalia	Chordata	Reptilia	Squamata	Serpentes	Colubridae	Philodryas	Philodryas chamissonis	NO	701207	verified		NA	Long-tailed Snake	0.035	Items	164	NA	2	pellet contents		WL	"Jaksic, F. M., H. W. Greene, and J. L. Yanez. 1981. The guild structure of a community of predatory vertebrates in central Chile. Oecologia 49:21-28."
Black-chested Buzzard-Eagle	Geranoaetus melanoleucus	NA	Accipitridae	eBird Clements Checklist v2018	-33.35	-70.53	875	912.5	950	Chile	La Dehesa and Los Dominicos	shrubland	NA	1973	NA	1979	NA	Animalia	Chordata	Reptilia	Squamata	Iguania	Liolaemidae	Liolaemus		NO	208873	verified		NA	Lizard	0.006	Items	164	NA	2	pellet contents		WL	"Jaksic, F. M., H. W. Greene, and J. L. Yanez. 1981. The guild structure of a community of predatory vertebrates in central Chile. Oecologia 49:21-28."
Black-chested Buzzard-Eagle	Geranoaetus melanoleucus	NA	Accipitridae	eBird Clements Checklist v2018	-33.35	NA	NA	NA	NA	New England	"Orange and Rockland counties, NY; Sussex, Morris, Middlesex, and Passaic counties, NJ; Litchfield and New Haven counties, CT"	deciduous forest	NA	1972	NA	1990	NA	Animalia	Chordata	Mammalia	Soricomorpha		Soricidae	Blarina	Blarina brevicauda	NO	179967	verified		NA	Short-tailed shrew	0.138	Items	130	NA	NA	pellet contents; prey remains		WL	"Bosakowski, T. and D. G. Smith. 1992. Comparative diets of sympatric nesting raptors in the eastern deciduous forest biome. Canadian Journal of Zoology 70:984-992."
Variable Hawk	Geranoaetus polyosoma	NA	Accipitridae	eBird Clements Checklist v2018	-33.35	-70.53	875	912.5	950	Chile	La Dehesa and Los Dominicos	shrubland	NA	1973	NA	1979	NA	Animalia	Chordata	Mammalia	Rodentia	Myomorpha	Cricetidae	Abrothrix	Abrothrix olivaceus	NO	970641	verified		NA	Olive Grass Mouse	0.026	Items	391	NA	2	pellet contents		WL	"Jaksic, F. M., H. W. Greene, and J. L. Yanez. 1981. The guild structure of a community of predatory vertebrates in central Chile. Oecologia 49:21-28."
Variable Hawk	Geranoaetus polyosoma	NA	Accipitridae	eBird Clements Checklist v2018	-33.35	-70.53	875	912.5	950	Chile	La Dehesa and Los Dominicos	shrubland	NA	1973	NA	1979	NA	Animalia	Chordata	Mammalia	Didelphimorphia		Didelphidae	Thylamys	Thylamys elegans	NO	609809	verified		NA	Elegant Fat-tailed Mouse Opposum	0.01	Items	391	NA	2	pellet contents		WL	"Jaksic, F. M., H. W. Greene, and J. L. Yanez. 1981. The guild structure of a community of predatory vertebrates in central Chile. Oecologia 49:21-28."
Variable Hawk	Geranoaetus polyosoma	NA	Accipitridae	eBird Clements Checklist v2018	-33.35	-70.53	875	912.5	950	Chile	La Dehesa and Los Dominicos	shrubland	NA	1973	NA	1979	NA	Animalia	Chordata	Mammalia	Rodentia	Hystricomorpha	Octodontidae	Octodon	Octodon degus	NO	584781	verified		NA	Common Degu	0.576	Items	391	NA	2	pellet contents		WL	"Jaksic, F. M., H. W. Greene, and J. L. Yanez. 1981. The guild structure of a community of predatory vertebrates in central Chile. Oecologia 49:21-28."
Variable Hawk	Geranoaetus polyosoma	NA	Accipitridae	eBird Clements Checklist v2018	-33.35	-70.53	875	912.5	950	Chile	La Dehesa and Los Dominicos	shrubland	NA	1973	NA	1979	NA	Animalia	Chordata	Mammalia	Lagomorpha		Leporidae	Oryctolagus	Oryctolagus cuniculus	NO	180129	verified		NA	European Rabbit	0.061	Items	391	NA	2	pellet contents		WL	"Jaksic, F. M., H. W. Greene, and J. L. Yanez. 1981. The guild structure of a community of predatory vertebrates in central Chile. Oecologia 49:21-28."
Variable Hawk	Geranoaetus polyosoma	NA	Accipitridae	eBird Clements Checklist v2018	-33.35	-70.53	875	912.5	950	Chile	La Dehesa and Los Dominicos	shrubland	NA	1973	NA	1979	NA	Animalia	Chordata	Mammalia	Rodentia	Myomorpha	Cricetidae	Oligoryzomys	Oligoryzomys longicaudatus	NO	633208	verified		NA	Long-tailed Colilargo	0.018	Items	391	NA	2	pellet contents		WL	"Jaksic, F. M., H. W. Greene, and J. L. Yanez. 1981. The guild structure of a community of predatory vertebrates in central Chile. Oecologia 49:21-28."
Variable Hawk	Geranoaetus polyosoma	NA	Accipitridae	eBird Clements Checklist v2018	-33.35	-70.53	875	912.5	950	Chile	La Dehesa and Los Dominicos	shrubland	NA	1973	NA	1979	NA	Animalia	Chordata	Mammalia	Rodentia	Myomorpha	Cricetidae	Phyllotis	Phyllotis darwini	NO	633304	verified		NA	Darwin's Leaf-eared Mouse	0.143	Items	391	NA	2	pellet contents		WL	"Jaksic, F. M., H. W. Greene, and J. L. Yanez. 1981. The guild structure of a community of predatory vertebrates in central Chile. Oecologia 49:21-28."
Variable Hawk	Geranoaetus polyosoma	NA	Accipitridae	eBird Clements Checklist v2018	-33.35	-70.53	875	912.5	950	Chile	La Dehesa and Los Dominicos	shrubland	NA	1973	NA	1979	NA	Animalia	Chordata	Mammalia						YES	179913	verified		NA	Mammal	0.01	Items	391	NA	2	pellet contents		WL	"Jaksic, F. M., H. W. Greene, and J. L. Yanez. 1981. The guild structure of a community of predatory vertebrates in central Chile. Oecologia 49:21-28."
Variable Hawk	Geranoaetus polyosoma	NA	Accipitridae	eBird Clements Checklist v2018	-33.35	-70.53	875	912.5	950	Chile	La Dehesa and Los Dominicos	shrubland	NA	1973	NA	1979	NA	Animalia	Chordata	Aves	Passeriformes					YES	178265	verified		NA	Passeriform	0.033	Items	391	NA	2	pellet contents		WL	"Jaksic, F. M., H. W. Greene, and J. L. Yanez. 1981. The guild structure of a community of predatory vertebrates in central Chile. Oecologia 49:21-28."
Variable Hawk	Geranoaetus polyosoma	NA	Accipitridae	eBird Clements Checklist v2018	-33.35	-70.53	875	912.5	950	Chile	La Dehesa and Los Dominicos	shrubland	NA	1973	NA	1979	NA	Animalia	Chordata	Reptilia	Squamata	Iguania	Liolaemidae	Liolaemus		NO	208873	verified		NA	Lizard	0.003	Items	391	NA	2	pellet contents		WL	"Jaksic, F. M., H. W. Greene, and J. L. Yanez. 1981. The guild structure of a community of predatory vertebrates in central Chile. Oecologia 49:21-28."
Variable Hawk	Geranoaetus polyosoma	NA	Accipitridae	eBird Clements Checklist v2018	-33.35	NA	NA	NA	NA	New England	"Orange and Rockland counties, NY; Sussex, Morris, Middlesex, and Passaic counties, NJ; Litchfield and New Haven counties, CT"	deciduous forest	NA	1972	NA	1990	NA	Animalia	Chordata	Mammalia	Soricomorpha		Soricidae	Blarina	Blarina brevicauda	NO	179967	verified		NA	Short-tailed shrew	0.0511	Items	313	NA	NA	pellet contents; prey remains		WL	"Bosakowski, T. and D. G. Smith. 1992. Comparative diets of sympatric nesting raptors in the eastern deciduous forest biome. Canadian Journal of Zoology 70:984-992."
Pink-footed Goose	Anser brachyrhynchus	NA	Anatidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Greenland	Clavering Island and Hudson's Land	NA	7	NA	8	1939	summer	Plantae	Tracheophyta	Magnoliopsida	Poales		Poaceae			no	40351	verified		NA	NA	0.325	Wt_or_Vol	NA	2	NA	stomach contents		PW	"Cottam, C. and P. Knappen. 1939. Food of some uncommon North American birds. Auk 56:138-169."
Pink-footed Goose	Anser brachyrhynchus	NA	Anatidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Greenland	Clavering Island and Hudson's Land	NA	7	NA	8	1939	summer	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales		Polygonaceae	Bistorta	Bistorta vivipara	no	823849	verified		NA	arctic smartweed	0.03	Wt_or_Vol	NA	2	NA	stomach contents		PW	"Cottam, C. and P. Knappen. 1939. Food of some uncommon North American birds. Auk 56:138-169."
Pink-footed Goose	Anser brachyrhynchus	NA	Anatidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Greenland	Clavering Island and Hudson's Land	NA	7	NA	8	1939	summer	Plantae								no	202422	verified		NA	moss	0.025	Wt_or_Vol	NA	2	NA	stomach contents		PW	"Cottam, C. and P. Knappen. 1939. Food of some uncommon North American birds. Auk 56:138-169."
Pink-footed Goose	Anser brachyrhynchus	NA	Anatidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Greenland	Clavering Island and Hudson's Land	NA	7	NA	8	1939	summer	Plantae								yes	202422	verified		NA	NA	0.075	Wt_or_Vol	NA	2	NA	stomach contents		PW	"Cottam, C. and P. Knappen. 1939. Food of some uncommon North American birds. Auk 56:138-169."
Pink-footed Goose	Anser brachyrhynchus	NA	Anatidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Montana	Red Rock Lake	NA	4	1937	4	1937	spring	Plantae	Tracheophyta	Magnoliopsida	Ranunculales		Ranunculaceae	Ranunculus		no	18558	verified		NA	NA	0.655	Wt_or_Vol	NA	2	NA	stomach contents		PW	"Cottam, C. and P. Knappen. 1939. Food of some uncommon North American birds. Auk 56:138-169."
Spotted Dove	Streptopelia chinensis	chinensis	Columbidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Hawaii	Multiple	NA	NA	1946	NA	1947	NA	Plantae	Tracheophyta	Magnoliopsida	Malpighiales		Euphorbiaceae	Aleurites	Aleurites moluccanus	no	845627	verified		seed	kukui	0.012269939	Unspecified	62	91	NA	stomach contents		SS	"Schwartz, C. W. and E. R. Schwartz. 1949. A reconnaissance of the game birds of Hawaii. Board of Commissioners of Agriculture and Forestry. The Hawaii News Printshop, Hilo, HI."
Spotted Dove	Streptopelia chinensis	chinensis	Columbidae	eBird Clements Checklist v2018	NA	NA	NA	NA	NA	Hawaii	Multiple	NA	NA	1946	NA	1947	NA	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales		Amaranthaceae	Amaranthus	Amaranthus hybridus	no	20735	verified		seed	spleen Amaranth	0.018404908	Unspecified	62	91	NA	stomach contents		SS	"Schwartz, C. W. and E. R. Schwartz. 1949. A reconnaissance of the game birds of Hawaii. Board of Commissioners of Agriculture and Forestry. The Hawaii News Printshop, Hilo, HI."
